district_name,uid,area,zonalstat,geometry,source_file,mandal_name,mean_value,max_value,min_value,std_value,bounds
Jagtial,TSD0002,2853.09,"{ ""min"": 27.636957168579102, ""max"": 34.792610168457031, ""mean"": 30.889759234828496, ""count"": 758, ""sum"": 23414.4375, ""median"": 30.782430648803711 }","(78.51948718900007, 18.563739734000023, 79.29767471800005, 19.07988819600007)",01-02-2023.geojson,,,,,,
Jangoan,TSD0003,2112.71,"{ ""min"": 29.036956787109375, ""max"": 36.67608642578125, ""mean"": 32.860751621198567, ""count"": 559, ""sum"": 18369.16015625, ""median"": 32.911739349365234 }","(78.86787166400006, 17.491730369000038, 79.56249112400008, 17.998869741000078)",01-02-2023.geojson,,,,,,
Mulugu,TSD0004,4189.02,"{ ""min"": 26.927499771118164, ""max"": 36.727500915527344, ""mean"": 31.823863636363637, ""count"": 1111, ""sum"": 35356.3125, ""median"": 31.696086883544922 }","(79.81612732700006, 17.99631982000011, 80.7937048350002, 18.63260770700009)",01-02-2023.geojson,,,,,,
Kamareddy,TSD0005,3701.83,"{ ""min"": 24.987499237060547, ""max"": 38.220401763916016, ""mean"": 32.491593765992832, ""count"": 977, ""sum"": 31744.287109375, ""median"": 32.569999694824219 }","(77.52089201100006, 18.068441783000026, 78.56926485100007, 18.558842766000055)",01-02-2023.geojson,,,,,,
Karimnagar,TSD0006,2127.79,"{ ""min"": 25.994348526000977, ""max"": 34.196086883544922, ""mean"": 29.97193649373882, ""count"": 559, ""sum"": 16754.3125, ""median"": 30.216087341308594 }","(78.94956144100007, 18.132462591000035, 79.58025617800001, 18.678822129000025)",01-02-2023.geojson,,,,,,
Khammam,TSD0007,4491.25,"{ ""min"": 26.662727355957031, ""max"": 35.759525299072266, ""mean"": 31.45317214439655, ""count"": 1160, ""sum"": 36485.6796875, ""median"": 31.585273742675781 }","(79.80212475200005, 16.768789670000046, 80.92560532200008, 17.577896090000024)",01-02-2023.geojson,,,,,,
Mahabubabad,TSD0008,3551.04,"{ ""min"": 27.680000305175781, ""max"": 36.172607421875, ""mean"": 32.072265625, ""count"": 933, ""sum"": 29923.423828125, ""median"": 31.920434951782227 }","(79.51293497700004, 17.321621569000058, 80.32312548900006, 18.106543834000092)",01-02-2023.geojson,,,,,,
Mancherial,TSD0009,3909.4,"{ ""min"": 27.391738891601562, ""max"": 37.360435485839844, ""mean"": 32.73047250240154, ""count"": 1041, ""sum"": 34072.421875, ""median"": 32.6021728515625 }","(78.87934684700008, 18.672040560000028, 79.96247775100005, 19.288073780000047)",01-02-2023.geojson,,,,,,
Medak,TSD0010,2771.68,"{ ""min"": 25.469165802001953, ""max"": 38.258800506591797, ""mean"": 32.221830032073512, ""count"": 721, ""sum"": 23231.939453125, ""median"": 32.355453491210938 }","(77.79480732300004, 17.664489015000072, 78.58893089700007, 18.215476757000033)",01-02-2023.geojson,,,,,,
Nagarkurnool,TSD0011,6399.07,"{ ""min"": 29.274545669555664, ""max"": 37.880001068115234, ""mean"": 33.959023699664428, ""count"": 1639, ""sum"": 55658.83984375, ""median"": 34.057826995849609 }","(78.10083116400006, 16.00532167600005, 79.23432760400004, 16.830959432000043)",01-02-2023.geojson,,,,,,
Nalgonda,TSD0012,7218.26,"{ ""min"": 25.777999877929688, ""max"": 41.028182983398438, ""mean"": 32.900198412698415, ""count"": 1890, ""sum"": 62181.375, ""median"": 33.283222198486328 }","(78.62614167300006, 16.35584791900004, 79.70200312500003, 17.35996707100003)",01-02-2023.geojson,,,,,,
Nirmal,TSD0013,3729.13,"{ ""min"": 24.666000366210938, ""max"": 37.544166564941406, ""mean"": 32.733247666498485, ""count"": 991, ""sum"": 32438.6484375, ""median"": 32.625652313232422 }","(77.76173454100007, 18.84522452500005, 78.95237500500008, 19.342882151000026)",01-02-2023.geojson,,,,,,
Nizamabad,TSD0014,4168.33,"{ ""min"": 24.618799209594727, ""max"": 35.692401885986328, ""mean"": 29.962750482515894, ""count"": 1101, ""sum"": 32988.98828125, ""median"": 30.038333892822266 }","(77.73094369300003, 18.43404349700006, 78.64029038200005, 19.015710890000037)",01-02-2023.geojson,,,,,,
Peddapalli,TSD0015,2195.39,"{ ""min"": 27.273477554321289, ""max"": 35.545833587646484, ""mean"": 30.667774108676976, ""count"": 582, ""sum"": 17848.64453125, ""median"": 30.516086578369141 }","(79.11294947900006, 18.385471986000027, 79.83268954900007, 18.854875013000026)",01-02-2023.geojson,,,,,,
Rajanna Sircilla,TSD0016,1897.97,"{ ""min"": 26.768260955810547, ""max"": 37.583637237548828, ""mean"": 31.909476143973215, ""count"": 504, ""sum"": 16082.3759765625, ""median"": 31.950908660888672 }","(78.52078465300008, 18.21376387500004, 79.02266919100003, 18.69041016700004)",01-02-2023.geojson,,,,,,
Sangareddy,TSD0017,4460.37,"{ ""min"": 25.071599960327148, ""max"": 39.540401458740234, ""mean"": 35.566502577593539, ""count"": 1176, ""sum"": 41826.20703125, ""median"": 36.210113525390625 }","(77.44416825100006, 17.42785604100004, 78.44886573200006, 18.309307690000026)",01-02-2023.geojson,,,,,,
Siddipet,TSD0018,3637.17,"{ ""min"": 27.439090728759766, ""max"": 36.184783935546875, ""mean"": 32.78974579140867, ""count"": 969, ""sum"": 31773.263671875, ""median"": 32.863914489746094 }","(78.49289586600008, 17.667265188000044, 79.30335584600004, 18.34315846100003)",01-02-2023.geojson,,,,,,
Vikarabad,TSD0019,3618.96,"{ ""min"": 31.99799919128418, ""max"": 39.910869598388672, ""mean"": 36.369210821881609, ""count"": 946, ""sum"": 34405.2734375, ""median"": 36.653785705566406 }","(77.36247981800005, 16.90300025500005, 78.07315782100005, 17.637813938000022)",01-02-2023.geojson,,,,,,
Wanaparthy,TSD0020,2174.67,"{ ""min"": 26.738182067871094, ""max"": 37.2845458984375, ""mean"": 33.746969406742558, ""count"": 571, ""sum"": 19269.51953125, ""median"": 33.869998931884766 }","(77.65718116, 15.94285645900004, 78.31347526600007, 16.626992442000073)",01-02-2023.geojson,,,,,,
Warangal Rural,TSD0021,2139.98,"{ ""min"": 27.202499389648438, ""max"": 33.965652465820312, ""mean"": 30.99604244198774, ""count"": 571, ""sum"": 17698.740234375, ""median"": 31.001304626464844 }","(79.47950597500005, 17.619303173000105, 80.04124404200007, 18.279223933000026)",01-02-2023.geojson,,,,,,
Warangal Urban,TSD0022,1294.45,"{ ""min"": 27.150833129882812, ""max"": 34.4375, ""mean"": 31.359811580882354, ""count"": 340, ""sum"": 10662.3359375, ""median"": 31.565399169921875 }","(79.23082975700004, 17.786163054000042, 79.67163482100005, 18.266255774000058)",01-02-2023.geojson,,,,,,
Yadadri Bhuvanagiri,TSD0023,3422.72,"{ ""min"": 27.228260040283203, ""max"": 40.643634796142578, ""mean"": 33.490618063263042, ""count"": 901, ""sum"": 30175.046875, ""median"": 33.743331909179688 }","(78.68260567800007, 17.04419639500003, 79.45808114400006, 17.812669696000114)",01-02-2023.geojson,,,,,,
Narayanpet,TSD0024,2380.13,"{ ""min"": 27.586191177368164, ""max"": 40.996364593505859, ""mean"": 35.785095514525366, ""count"": 611, ""sum"": 21864.693359375, ""median"": 35.858180999755859 }","(77.23725451100006, 16.34148046400003, 77.79666638000009, 17.061726844000077)",01-02-2023.geojson,,,,,,
Jogulamba Gadwal,TSD0025,2574.21,"{ ""min"": 27.020908355712891, ""max"": 41.7845458984375, ""mean"": 35.252408364661655, ""count"": 665, ""sum"": 23442.8515625, ""median"": 34.963634490966797 }","(77.48561464400007, 15.836429923000026, 78.25321888900004, 16.362950969000053)",01-02-2023.geojson,,,,,,
Rangareddy,TSD0026,4997.54,"{ ""min"": 26.317499160766602, ""max"": 39.518695831298828, ""mean"": 35.531261837121214, ""count"": 1320, ""sum"": 46901.265625, ""median"": 35.536956787109375 }","(77.92190617600005, 16.744225033000077, 78.84397639500008, 17.522654105000072)",01-02-2023.geojson,,,,,,
Suryapet,TSD0027,3584.22,"{ ""min"": 26.033477783203125, ""max"": 36.464286804199219, ""mean"": 30.070391372210416, ""count"": 941, ""sum"": 28296.23828125, ""median"": 30.092727661132812 }","(79.36051795300006, 16.63122235000003, 80.07318026800004, 17.526066134000075)",01-02-2023.geojson,,,,,,
Medchal Malkajgiri,TSD0028,1088.52,"{ ""min"": 29.604782104492188, ""max"": 35.716957092285156, ""mean"": 33.873074001736114, ""count"": 288, ""sum"": 9755.4453125, ""median"": 33.908477783203125 }","(78.34798865200008, 17.361463480000054, 78.75985781500003, 17.70854524600003)",01-02-2023.geojson,,,,,,
Adilabad,TSD0029,3980.34,"{ ""min"": 31.142499923706055, ""max"": 38.282173156738281, ""mean"": 35.2903308117195, ""count"": 1041, ""sum"": 36737.234375, ""median"": 35.345832824707031 }","(78.17215629700007, 19.17277807100004, 78.97780562900004, 19.91690008100005)",01-02-2023.geojson,,,,,,
Hyderabad,TSD0030,182.64,"{ ""min"": 29.136363983154297, ""max"": 35.0, ""mean"": 33.404067993164062, ""count"": 48, ""sum"": 1603.395263671875, ""median"": 33.565452575683594 }","(78.38267903300004, 17.293465379000054, 78.55019026600007, 17.483791793000023)",01-02-2023.geojson,,,,,,
Kumurambheem Asifabad,TSD0031,4495.32,"{ ""min"": 27.824783325195312, ""max"": 38.442173004150391, ""mean"": 34.114147102368868, ""count"": 1182, ""sum"": 40322.921875, ""median"": 34.335128784179688 }","(78.80016529900007, 19.050559607000025, 79.97913072000006, 19.617151517000025)",01-02-2023.geojson,,,,,,
Jayashankar Bhupalpally,TSD0032,2946.01,"{ ""min"": 27.176666259765625, ""max"": 35.413333892822266, ""mean"": 31.688035857371794, ""count"": 780, ""sum"": 24716.66796875, ""median"": 31.508333206176758 }","(79.55918339200008, 18.156703452000045, 80.34460111152396, 18.869152369000062)",01-02-2023.geojson,,,,,,
Mahabubnagar,TSD0033,2749.62,"{ ""min"": 27.858333587646484, ""max"": 38.918697357177734, ""mean"": 34.785494394909975, ""count"": 722, ""sum"": 25115.126953125, ""median"": 34.800590515136719 }","(77.67537161200016, 16.378530416000103, 78.369893344, 17.01442864699999)",01-02-2023.geojson,,,,,,
Bhadradri Kothagudem,TSD0001,6974.14,"{ ""min"": 28.172353744506836, ""max"": 38.815715789794922, ""mean"": 33.894482020547947, ""count"": 1825, ""sum"": 61857.4296875, ""median"": 33.861427307128906 }","(80.20302028700007, 17.190519193000057, 81.31479948400005, 18.238859586000046)",01-03-2023.geojson,,,,,,
Jagtial,TSD0002,2853.09,"{ ""min"": 28.142999649047852, ""max"": 36.365238189697266, ""mean"": 31.811793989116094, ""count"": 758, ""sum"": 24113.33984375, ""median"": 31.629150390625 }","(78.51948718900007, 18.563739734000023, 79.29767471800005, 19.07988819600007)",01-03-2023.geojson,,,,,,
Jangoan,TSD0003,2112.71,"{ ""min"": 28.480525970458984, ""max"": 36.693000793457031, ""mean"": 32.696975626118068, ""count"": 559, ""sum"": 18277.609375, ""median"": 32.753334045410156 }","(78.86787166400006, 17.491730369000038, 79.56249112400008, 17.998869741000078)",01-03-2023.geojson,,,,,,
Mulugu,TSD0004,4189.02,"{ ""min"": 27.091333389282227, ""max"": 38.148750305175781, ""mean"": 33.501501322007201, ""count"": 1111, ""sum"": 37220.16796875, ""median"": 33.40625 }","(79.81612732700006, 17.99631982000011, 80.7937048350002, 18.63260770700009)",01-03-2023.geojson,,,,,,
Kamareddy,TSD0005,3701.83,"{ ""min"": 25.376399993896484, ""max"": 41.060001373291016, ""mean"": 33.897397965711363, ""count"": 977, ""sum"": 33117.7578125, ""median"": 33.625 }","(77.52089201100006, 18.068441783000026, 78.56926485100007, 18.558842766000055)",01-03-2023.geojson,,,,,,
Karimnagar,TSD0006,2127.79,"{ ""min"": 26.205453872680664, ""max"": 35.517620086669922, ""mean"": 30.033713243515205, ""count"": 559, ""sum"": 16788.845703125, ""median"": 30.092105865478516 }","(78.94956144100007, 18.132462591000035, 79.58025617800001, 18.678822129000025)",01-03-2023.geojson,,,,,,
Khammam,TSD0007,4491.25,"{ ""min"": 26.720588684082031, ""max"": 37.736152648925781, ""mean"": 31.952246093749999, ""count"": 1160, ""sum"": 37064.60546875, ""median"": 32.112144470214844 }","(79.80212475200005, 16.768789670000046, 80.92560532200008, 17.577896090000024)",01-03-2023.geojson,,,,,,
Mahabubabad,TSD0008,3551.04,"{ ""min"": 27.726470947265625, ""max"": 38.568572998046875, ""mean"": 32.782439040728832, ""count"": 933, ""sum"": 30586.015625, ""median"": 32.472667694091797 }","(79.51293497700004, 17.321621569000058, 80.32312548900006, 18.106543834000092)",01-03-2023.geojson,,,,,,
Mancherial,TSD0009,3909.4,"{ ""min"": 27.990869522094727, ""max"": 39.454444885253906, ""mean"": 34.408486431316042, ""count"": 1041, ""sum"": 35819.234375, ""median"": 34.268890380859375 }","(78.87934684700008, 18.672040560000028, 79.96247775100005, 19.288073780000047)",01-03-2023.geojson,,,,,,
Medak,TSD0010,2771.68,"{ ""min"": 26.110769271850586, ""max"": 39.985198974609375, ""mean"": 32.93859710904993, ""count"": 721, ""sum"": 23748.728515625, ""median"": 32.952499389648438 }","(77.79480732300004, 17.664489015000072, 78.58893089700007, 18.215476757000033)",01-03-2023.geojson,,,,,,
Nagarkurnool,TSD0011,6399.07,"{ ""min"": 30.243043899536133, ""max"": 40.206192016601562, ""mean"": 36.248171998932278, ""count"": 1639, ""sum"": 59410.75390625, ""median"": 36.348094940185547 }","(78.10083116400006, 16.00532167600005, 79.23432760400004, 16.830959432000043)",01-03-2023.geojson,,,,,,
Nalgonda,TSD0012,7218.26,"{ ""min"": 26.439474105834961, ""max"": 41.520000457763672, ""mean"": 34.040286044973548, ""count"": 1890, ""sum"": 64336.140625, ""median"": 34.378501892089844 }","(78.62614167300006, 16.35584791900004, 79.70200312500003, 17.35996707100003)",01-03-2023.geojson,,,,,,
Nirmal,TSD0013,3729.13,"{ ""min"": 25.50666618347168, ""max"": 42.178333282470703, ""mean"": 34.836867747225028, ""count"": 991, ""sum"": 34523.3359375, ""median"": 34.928333282470703 }","(77.76173454100007, 18.84522452500005, 78.95237500500008, 19.342882151000026)",01-03-2023.geojson,,,,,,
Nizamabad,TSD0014,4168.33,"{ ""min"": 25.435832977294922, ""max"": 38.931598663330078, ""mean"": 31.716081970935512, ""count"": 1101, ""sum"": 34919.40625, ""median"": 31.731666564941406 }","(77.73094369300003, 18.43404349700006, 78.64029038200005, 19.015710890000037)",01-03-2023.geojson,,,,,,
Peddapalli,TSD0015,2195.39,"{ ""min"": 27.466667175292969, ""max"": 35.767894744873047, ""mean"": 31.082447379725085, ""count"": 582, ""sum"": 18089.984375, ""median"": 30.951637268066406 }","(79.11294947900006, 18.385471986000027, 79.83268954900007, 18.854875013000026)",01-03-2023.geojson,,,,,,
Rajanna Sircilla,TSD0016,1897.97,"{ ""min"": 27.143636703491211, ""max"": 38.079166412353516, ""mean"": 32.502148825024804, ""count"": 504, ""sum"": 16381.0830078125, ""median"": 32.359169006347656 }","(78.52078465300008, 18.21376387500004, 79.02266919100003, 18.69041016700004)",01-03-2023.geojson,,,,,,
Sangareddy,TSD0017,4460.37,"{ ""min"": 25.692399978637695, ""max"": 42.3558349609375, ""mean"": 36.792467182185376, ""count"": 1176, ""sum"": 43267.94140625, ""median"": 37.549880981445312 }","(77.44416825100006, 17.42785604100004, 78.44886573200006, 18.309307690000026)",01-03-2023.geojson,,,,,,
Siddipet,TSD0018,3637.17,"{ ""min"": 27.577825546264648, ""max"": 37.621429443359375, ""mean"": 32.975588960913313, ""count"": 969, ""sum"": 31953.345703125, ""median"": 32.982498168945312 }","(78.49289586600008, 17.667265188000044, 79.30335584600004, 18.34315846100003)",01-03-2023.geojson,,,,,,
Vikarabad,TSD0019,3618.96,"{ ""min"": 32.267501831054688, ""max"": 42.324783325195312, ""mean"": 37.57223672040169, ""count"": 946, ""sum"": 35543.3359375, ""median"": 38.095481872558594 }","(77.36247981800005, 16.90300025500005, 78.07315782100005, 17.637813938000022)",01-03-2023.geojson,,,,,,
Wanaparthy,TSD0020,2174.67,"{ ""min"": 26.937826156616211, ""max"": 41.113998413085938, ""mean"": 34.358933751094568, ""count"": 571, ""sum"": 19618.951171875, ""median"": 34.526363372802734 }","(77.65718116, 15.94285645900004, 78.31347526600007, 16.626992442000073)",01-03-2023.geojson,,,,,,
Warangal Rural,TSD0021,2139.98,"{ ""min"": 27.501249313354492, ""max"": 36.198570251464844, ""mean"": 31.10134016528021, ""count"": 571, ""sum"": 17758.865234375, ""median"": 31.106250762939453 }","(79.47950597500005, 17.619303173000105, 80.04124404200007, 18.279223933000026)",01-03-2023.geojson,,,,,,
Warangal Urban,TSD0022,1294.45,"{ ""min"": 26.648000717163086, ""max"": 35.548824310302734, ""mean"": 31.397122012867648, ""count"": 340, ""sum"": 10675.021484375, ""median"": 31.650794982910156 }","(79.23082975700004, 17.786163054000042, 79.67163482100005, 18.266255774000058)",01-03-2023.geojson,,,,,,
