district_name,uid,area,zonalstat,geometry,source_file,mandal_name,mean_value,max_value,min_value,std_value,bounds
Kumurambheem Asifabad,TSD0031,4495.32,"{'min': -0.1704799383878708, 'max': 0.0007221314590424299, 'mean': -0.10011286340187447, 'count': 1182, 'sum': -118.33340454101562, 'median': -0.09822133183479309}","(78.80016529900007, 19.050559607000025, 79.97913072000006, 19.617151517000025)",28-02-2023.geojson,,,,,,
Jayashankar Bhupalpally,TSD0032,2946.01,"{'min': -0.14227502048015594, 'max': 0.10427290201187134, 'mean': -0.07133324451935596, 'count': 780, 'sum': -55.639930725097656, 'median': -0.0875086635351181}","(79.55918339200008, 18.156703452000045, 80.34460111152396, 18.869152369000062)",28-02-2023.geojson,,,,,,
Mahabubnagar,TSD0033,2749.62,"{'min': -0.15518583357334137, 'max': 0.05016971379518509, 'mean': -0.0859524681957805, 'count': 722, 'sum': -62.057682037353516, 'median': -0.08935580402612686}","(77.67537161200016, 16.378530416000103, 78.369893344, 17.01442864699999)",28-02-2023.geojson,,,,,,
Bhadradri Kothagudem,TSD0001,6974.14,"{'min': -0.13542987406253815, 'max': 0.0894370749592781, 'mean': -0.06174430951680222, 'count': 1825, 'sum': -112.68336486816406, 'median': -0.0628165751695633}","(80.20302028700007, 17.190519193000057, 81.31479948400005, 18.238859586000046)",31-01-2023.geojson,,,,,,
Jagtial,TSD0002,2853.09,"{'min': -0.15173405408859253, 'max': 0.12668025493621826, 'mean': -0.02344165942914253, 'count': 758, 'sum': -17.76877784729004, 'median': -0.01879393309354782}","(78.51948718900007, 18.563739734000023, 79.29767471800005, 19.07988819600007)",31-01-2023.geojson,,,,,,
Jangoan,TSD0003,2112.71,"{'min': -0.10871315747499466, 'max': 0.0707138255238533, 'mean': -0.040575242426399684, 'count': 559, 'sum': -22.681560516357422, 'median': -0.042864613234996796}","(78.86787166400006, 17.491730369000038, 79.56249112400008, 17.998869741000078)",31-01-2023.geojson,,,,,,
Mulugu,TSD0004,4189.02,"{'min': -0.13841210305690765, 'max': 0.07479454576969147, 'mean': -0.06631123622616168, 'count': 1111, 'sum': -73.67178344726562, 'median': -0.07244109362363815}","(79.81612732700006, 17.99631982000011, 80.7937048350002, 18.63260770700009)",31-01-2023.geojson,,,,,,
Kamareddy,TSD0005,3701.83,"{'min': -0.15593233704566956, 'max': 0.22439689934253693, 'mean': -0.039548196470481224, 'count': 977, 'sum': -38.638587951660156, 'median': -0.051481910049915314}","(77.52089201100006, 18.068441783000026, 78.56926485100007, 18.558842766000055)",31-01-2023.geojson,,,,,,
Karimnagar,TSD0006,2127.79,"{'min': -0.07951055467128754, 'max': 0.1572447568178177, 'mean': 0.023446623882368768, 'count': 559, 'sum': 13.10666275024414, 'median': 0.015531583689153194}","(78.94956144100007, 18.132462591000035, 79.58025617800001, 18.678822129000025)",31-01-2023.geojson,,,,,,
Khammam,TSD0007,4491.25,"{'min': -0.11862915754318237, 'max': 0.11710072308778763, 'mean': -0.01842914449757543, 'count': 1160, 'sum': -21.3778076171875, 'median': -0.023251695558428764}","(79.80212475200005, 16.768789670000046, 80.92560532200008, 17.577896090000024)",31-01-2023.geojson,,,,,,
Mahabubabad,TSD0008,3551.04,"{'min': -0.14905646443367004, 'max': 0.04418421536684036, 'mean': -0.04969588072225851, 'count': 933, 'sum': -46.36625671386719, 'median': -0.0428830124437809}","(79.51293497700004, 17.321621569000058, 80.32312548900006, 18.106543834000092)",31-01-2023.geojson,,,,,,
Mancherial,TSD0009,3909.4,"{'min': -0.15433269739151, 'max': 0.10683585703372955, 'mean': -0.07470072838804334, 'count': 1041, 'sum': -77.76345825195312, 'median': -0.07959204167127609}","(78.87934684700008, 18.672040560000028, 79.96247775100005, 19.288073780000047)",31-01-2023.geojson,,,,,,
Medak,TSD0010,2771.68,"{'min': -0.1491711437702179, 'max': 0.19702787697315216, 'mean': -0.05502896566827486, 'count': 721, 'sum': -39.67588424682617, 'median': -0.06434458494186401}","(77.79480732300004, 17.664489015000072, 78.58893089700007, 18.215476757000033)",31-01-2023.geojson,,,,,,
Nagarkurnool,TSD0011,6399.07,"{'min': -0.1358732432126999, 'max': 0.0330231674015522, 'mean': -0.06613422647491325, 'count': 1639, 'sum': -108.39399719238281, 'median': -0.06897666305303574}","(78.10083116400006, 16.00532167600005, 79.23432760400004, 16.830959432000043)",31-01-2023.geojson,,,,,,
Nalgonda,TSD0012,7218.26,"{'min': -0.22860783338546753, 'max': 0.12459639459848404, 'mean': -0.02264746408613901, 'count': 1890, 'sum': -42.803707122802734, 'median': -0.037135735154151917}","(78.62614167300006, 16.35584791900004, 79.70200312500003, 17.35996707100003)",31-01-2023.geojson,,,,,,
Nirmal,TSD0013,3729.13,"{'min': -0.15023978054523468, 'max': 0.29075124859809875, 'mean': -0.04244989343175493, 'count': 991, 'sum': -42.06784439086914, 'median': -0.04855845496058464}","(77.76173454100007, 18.84522452500005, 78.95237500500008, 19.342882151000026)",31-01-2023.geojson,,,,,,
Nizamabad,TSD0014,4168.33,"{'min': -0.3075600862503052, 'max': 0.3619002401828766, 'mean': 0.011914118975536266, 'count': 1101, 'sum': 13.11744499206543, 'median': 0.024156540632247925}","(77.73094369300003, 18.43404349700006, 78.64029038200005, 19.015710890000037)",31-01-2023.geojson,,,,,,
Peddapalli,TSD0015,2195.39,"{'min': -0.12692514061927795, 'max': 0.10669178515672684, 'mean': -0.014902186967253275, 'count': 582, 'sum': -8.673072814941406, 'median': -0.0114338593557477}","(79.11294947900006, 18.385471986000027, 79.83268954900007, 18.854875013000026)",31-01-2023.geojson,,,,,,
Rajanna Sircilla,TSD0016,1897.97,"{'min': -0.13096290826797485, 'max': 0.2006879597902298, 'mean': -0.037075867728581506, 'count': 504, 'sum': -18.686237335205078, 'median': -0.040508024394512177}","(78.52078465300008, 18.21376387500004, 79.02266919100003, 18.69041016700004)",31-01-2023.geojson,,,,,,
Sangareddy,TSD0017,4460.37,"{'min': -0.12788957357406616, 'max': 0.11493952572345734, 'mean': -0.06734122710974039, 'count': 1176, 'sum': -79.19328308105469, 'median': -0.07226142287254333}","(77.44416825100006, 17.42785604100004, 78.44886573200006, 18.309307690000026)",31-01-2023.geojson,,,,,,
Siddipet,TSD0018,3637.17,"{'min': -0.12606921792030334, 'max': 0.10509568452835083, 'mean': -0.0503505317050237, 'count': 969, 'sum': -48.78966522216797, 'median': -0.05176146328449249}","(78.49289586600008, 17.667265188000044, 79.30335584600004, 18.34315846100003)",31-01-2023.geojson,,,,,,
Vikarabad,TSD0019,3618.96,"{'min': -0.1341189444065094, 'max': 0.00023067707661539316, 'mean': -0.07752955237100291, 'count': 946, 'sum': -73.34295654296875, 'median': -0.0786844938993454}","(77.36247981800005, 16.90300025500005, 78.07315782100005, 17.637813938000022)",31-01-2023.geojson,,,,,,
