district_name,uid,area,zonalstat,geometry,source_file,mandal_name,mean_value,max_value,min_value,std_value,bounds
Medak,TSSD0012,106.37,"{ ""min"": 0.0, ""max"": 390.0, ""mean"": 139.67319529938445, ""count"": 1787, ""sum"": 249596.0, ""median"": 139.0 }","(77.88797224100006, 17.883895607000056, 78.00388009500006, 18.014119892000053)",01-01-2020.geojson,Alladurg,,,,,
Bhadradri Kothagudem,TSSD0013,507.54,"{ ""min"": 0.0, ""max"": 593.0, ""mean"": 255.50494932830546, ""count"": 8486, ""sum"": 2168215.0, ""median"": 256.0 }","(80.39744846200006, 17.75296549600006, 80.69612561700006, 18.05460231400002)",01-01-2020.geojson,Allapalli,,,,,
Medchal_Malkajgiri,TSSD0014,43.73,"{ ""min"": 0.0, ""max"": 195.0, ""mean"": 80.660247592847313, ""count"": 727, ""sum"": 58640.0, ""median"": 129.0 }","(78.47891113600008, 17.480615318000048, 78.57688553000008, 17.549306657000045)",01-01-2020.geojson,Alwal,,,,,
Rangareddy,TSSD0015,138.08,"{ ""min"": 0.0, ""max"": 432.0, ""mean"": 155.0091503267974, ""count"": 2295, ""sum"": 355746.0, ""median"": 147.0 }","(78.48719442500004, 16.794263726000054, 78.63278904100008, 16.922855003000052)",01-01-2020.geojson,Amangal,,,,,
Wanaparthy,TSSD0016,110.02,"{ ""min"": 0.0, ""max"": 509.0, ""mean"": 193.83461117196057, ""count"": 1826, ""sum"": 353942.0, ""median"": 158.0 }","(77.65718116000005, 16.32682638500006, 77.80141077600007, 16.437234124000042)",01-01-2020.geojson,Amarchintha,,,,,
Hyderabad,TSSD0017,9.23,"{ ""min"": 0.0, ""max"": 199.0, ""mean"": 6.3246753246753249, ""count"": 154, ""sum"": 974.0, ""median"": 0.0 }","(78.48463282000006, 17.368221164000033, 78.52881660000008, 17.40365662100004)",01-01-2020.geojson,Amberpet,,,,,
Hyderabad,TSSD0018,3.86,"{ ""min"": 0.0, ""max"": 179.0, ""mean"": 2.796875, ""count"": 64, ""sum"": 179.0, ""median"": 0.0 }","(78.42921871100003, 17.43080978200004, 78.46511365000003, 17.45407132100007)",01-01-2020.geojson,Ammerpet,,,,,
Nagarkurnool,TSSD0019,1218.96,"{ ""min"": 0.0, ""max"": 818.0, ""mean"": 252.60942075743287, ""count"": 20147, ""sum"": 5089322.0, ""median"": 250.0 }","(78.48741327000005, 16.00923712100007, 79.02694515400003, 16.415272880000032)",01-01-2020.geojson,Amrabad,,,,,
Suryapet,TSSD0020,116.56,"{ ""min"": 0.0, ""max"": 537.0, ""mean"": 334.29072164948451, ""count"": 1940, ""sum"": 648524.0, ""median"": 348.0 }","(79.90212536100006, 16.982533018000026, 80.06097163900006, 17.132924940000066)",01-01-2020.geojson,Ananthagiri,,,,,
Sangareddy,TSSD0021,186.83,"{ ""min"": 0.0, ""max"": 378.0, ""mean"": 135.77440000000001, ""count"": 3125, ""sum"": 424295.0, ""median"": 134.0 }","(77.94290081500003, 17.75956500500007, 78.11621519700003, 17.925892899000075)",01-01-2020.geojson,Andole,,,,,
Bhadradri Kothagudem,TSSD0022,176.27,"{ ""min"": 0.0, ""max"": 469.0, ""mean"": 194.86734693877551, ""count"": 2940, ""sum"": 572910.0, ""median"": 177.0 }","(80.64118685200003, 17.28576821300004, 80.85142774000008, 17.41689142100006)",01-01-2020.geojson,Annapureddipalle,,,,,
Nalgonda,TSSD0023,190.48,"{ ""min"": 0.0, ""max"": 457.0, ""mean"": 228.16350411132194, ""count"": 3162, ""sum"": 721453.0, ""median"": 202.0 }","(79.19527357000004, 16.726884840000025, 79.39201370200004, 16.913228080000067)",01-01-2020.geojson,Anumula_Haliya,,,,,
Nizamabad,TSSD0024,221.85,"{ ""min"": 0.0, ""max"": 385.0, ""mean"": 115.82873224336639, ""count"": 3731, ""sum"": 432157.0, ""median"": 130.0 }","(78.17296352400007, 18.74292431300006, 78.35632004600006, 18.93725310900004)",01-01-2020.geojson,Armoor,,,,,
Kumurambheem Asifabad,TSSD0025,380.26,"{ ""min"": 0.0, ""max"": 498.0, ""mean"": 181.90277344967279, ""count"": 6418, ""sum"": 1167452.0, ""median"": 189.0 }","(79.05947913700004, 19.250334717000044, 79.39455949500007, 19.45064135100006)",01-01-2020.geojson,Asifabad,,,,,
Hyderabad,TSSD0026,12.88,"{ ""min"": 0.0, ""max"": 186.0, ""mean"": 0.86111111111111116, ""count"": 216, ""sum"": 186.0, ""median"": 0.0 }","(78.42582161500007, 17.359808491000024, 78.46198218000006, 17.408130664000055)",01-01-2020.geojson,Asifnagar,,,,,
Bhadradri Kothagudem,TSSD0027,329.09,"{ ""min"": 0.0, ""max"": 663.0, ""mean"": 225.6813226744186, ""count"": 5504, ""sum"": 1242150.0, ""median"": 226.0 }","(80.68546006000008, 17.692266541000038, 80.88829418500006, 17.933206824000024)",01-01-2020.geojson,Aswapuram,,,,,
Bhadradri Kothagudem,TSSD0028,564.09,"{ ""min"": 0.0, ""max"": 563.0, ""mean"": 216.62762312633834, ""count"": 9340, ""sum"": 2023302.0, ""median"": 195.0 }","(81.00029477700008, 17.215797421000048, 81.31479948400005, 17.495516869000028)",01-01-2020.geojson,Aswaraopeta,,,,,
Yadadri Bhuvanagiri,TSSD0029,171.54,"{ ""min"": 0.0, ""max"": 367.0, ""mean"": 178.63452131376658, ""count"": 2862, ""sum"": 511252.0, ""median"": 156.0 }","(79.08082893600005, 17.39675374600006, 79.24565290200007, 17.53585182000006)",01-01-2020.geojson,Athmakur (M),,,,,
Wanaparthy,TSSD0030,137.9,"{ ""min"": 0.0, ""max"": 452.0, ""mean"": 174.72278093572365, ""count"": 2287, ""sum"": 399591.0, ""median"": 168.0 }","(77.73676945900007, 16.203007356000057, 77.92502598300007, 16.38983216400004)",01-01-2020.geojson,Atmakur,,,,,
Warangal_Rural,TSSD0031,100.48,"{ ""min"": 0.0, ""max"": 468.0, ""mean"": 216.95311572700297, ""count"": 1685, ""sum"": 365566.0, ""median"": 176.0 }","(79.67890460400008, 17.996386791000077, 79.82038191900006, 18.11908245500007)",01-01-2020.geojson,Atmakur,,,,,
Suryapet,TSSD0032,206.49,"{ ""min"": 0.0, ""max"": 538.0, ""mean"": 271.63358556461003, ""count"": 3436, ""sum"": 933333.0, ""median"": 298.0 }","(79.59145821600004, 17.18757524600005, 79.81482135400006, 17.314815594000038)",01-01-2020.geojson,Atmakur_S,,,,,
Yadadri Bhuvanagiri,TSSD0033,188.28,"{ ""min"": 0.0, ""max"": 409.0, ""mean"": 192.89518955081235, ""count"": 3139, ""sum"": 605498.0, ""median"": 164.0 }","(78.70944519200003, 17.280238217000033, 78.91168170600008, 17.414015307000057)",01-01-2020.geojson,B.Pochampally,,,,,
Jangoan,TSSD0034,215.84,"{ ""min"": 0.0, ""max"": 407.0, ""mean"": 205.65485745917519, ""count"": 3613, ""sum"": 743031.0, ""median"": 170.0 }","(78.86787166400006, 17.709206091000055, 79.10262993800006, 17.8761671850001)",01-01-2020.geojson,Bachannapet,,,,,
Medchal_Malkajgiri,TSSD0035,17.73,"{ ""min"": 0.0, ""max"": 195.0, ""mean"": 77.966101694915253, ""count"": 295, ""sum"": 23000.0, ""median"": 126.0 }","(78.34798865200008, 17.510629856000037, 78.39909413900006, 17.553712028000064)",01-01-2020.geojson,Bachupally,,,,,
Hyderabad,TSSD0036,15.01,"{ ""min"": 0.0, ""max"": 377.0, ""mean"": 13.208, ""count"": 250, ""sum"": 3302.0, ""median"": 0.0 }","(78.43027281000008, 17.326923403000023, 78.47901840600008, 17.372507289000055)",01-01-2020.geojson,Bahadurpura,,,,,
Mahabubnagar,TSSD0037,174.74,"{ ""min"": 0.0, ""max"": 363.0, ""mean"": 153.43270223752151, ""count"": 2905, ""sum"": 445722.0, ""median"": 149.0 }","(78.08729467400008, 16.845259309000028, 78.30248119100008, 17.011459106000075)",01-01-2020.geojson,Balanagar,,,,,
Medchal_Malkajgiri,TSSD0038,19.28,"{ ""min"": 0.0, ""max"": 196.0, ""mean"": 42.0, ""count"": 329, ""sum"": 13818.0, ""median"": 0.0 }","(78.41398145500006, 17.437593329000038, 78.49711234500006, 17.495946916000037)",01-01-2020.geojson,Balanagar,,,,,
