district_name,uid,area,zonalstat,geometry,source_file,mandal_name,mean_value,max_value,min_value,std_value,bounds
Nizamabad,TSSD0338,196.22,"{ ""min"": 1.2698171138763428, ""max"": 1.2698171138763428, ""mean"": 1.2698171138763428, ""count"": 1, ""sum"": 1.2698171138763428, ""median"": 1.2698171138763428 }","(78.03331485400008, 18.477793812000073, 78.18413506400003, 18.66033533700005)",30-04-2023.geojson,Mugpal,,,,,
Bhadradri Kothagudem,TSSD0339,514.62,"{ ""min"": 0.80526340007781982, ""max"": 0.90259188413619995, ""mean"": 0.84829044342041016, ""count"": 6, ""sum"": 5.0897426605224609, ""median"": 0.83770620822906494 }","(80.70650352000007, 17.353825033000078, 80.96455307900004, 17.59430879000007)",30-04-2023.geojson,Mulakalapally,,,,,
Mulugu,TSSD0340,363.24,"{ ""min"": 1.3202071189880371, ""max"": 1.4051107168197632, ""mean"": 1.3626589775085449, ""count"": 2, ""sum"": 2.7253179550170898, ""median"": 1.3626589775085449 }","(79.81475825400008, 18.07019176600005, 80.14227776900003, 18.247994896000023)",30-04-2023.geojson,Mulug,,,,,
Siddipet,TSSD0341,148.86,"{ ""min"": 0.70172244310379028, ""max"": 0.70172244310379028, ""mean"": 0.70172244310379028, ""count"": 1, ""sum"": 0.70172244310379028, ""median"": 0.70172244310379028 }","(78.49289586600008, 17.669503792000057, 78.72948919400005, 17.760743728000023)",30-04-2023.geojson,Mulug,,,,,
Suryapet,TSSD0342,140.35,"{ ""min"": 0.55400407314300537, ""max"": 0.55400407314300537, ""mean"": 0.55400407314300537, ""count"": 1, ""sum"": 0.55400407314300537, ""median"": 0.55400407314300537 }","(79.71348967800003, 16.97659834500007, 79.93382971200003, 17.162332160000062)",30-04-2023.geojson,Munagala,,,,,
Sangareddy,TSSD0343,221.68,"{ ""min"": 1.0337438583374023, ""max"": 1.2297812700271606, ""mean"": 1.1317625045776367, ""count"": 2, ""sum"": 2.2635250091552734, ""median"": 1.1317625045776367 }","(77.76970420300006, 17.61306823700005, 77.93222993400008, 17.821658166000077)",30-04-2023.geojson,Munipally,,,,,
Nalgonda,TSSD0344,242.13,"{ ""count"": 0, ""min"": 0.62139608343280606, ""mean"": 0.62139608343280606, ""max"": 0.62139608343280606, ""median"": 0.62139608343280606 }","(78.92781504300007, 16.99371558000007, 79.14931293500007, 17.18453899000002)",30-04-2023.geojson,Munugode,,,,,
Nizamabad,TSSD0345,53.32,"{ ""min"": 1.1165765523910522, ""max"": 1.1165765523910522, ""mean"": 1.1165765523910522, ""count"": 1, ""sum"": 1.1165765523910522, ""median"": 1.1165765523910522 }","(78.33239376200004, 18.87289880800006, 78.45351563000008, 18.968813642000043)",30-04-2023.geojson,Mupkal,,,,,
Hyderabad,TSSD0346,9.91,"{ ""count"": 0, ""min"": 0.5574429141243864, ""mean"": 0.5574429141243864, ""max"": 0.5574429141243864, ""median"": 0.5574429141243864 }","(78.47735671700008, 17.40191402800002, 78.52763446200004, 17.43504124900005)",30-04-2023.geojson,Musheerabad,,,,,
Rajanna Sircilla,TSSD0347,162.34,"{ ""min"": 0.96816784143447876, ""max"": 0.96816784143447876, ""mean"": 0.96816784143447876, ""count"": 1, ""sum"": 0.96816784143447876, ""median"": 0.96816784143447876 }","(78.62827650500003, 18.21376387500004, 78.77109860300004, 18.360829288000048)",30-04-2023.geojson,Mustabad,,,,,
Jayashankar Bhupalpally,TSSD0348,603.81,"{ ""min"": 0.89845025539398193, ""max"": 1.0109647512435913, ""mean"": 0.93969404697418213, ""count"": 4, ""sum"": 3.7587761878967285, ""median"": 0.92468065023422241 }","(79.93211438700007, 18.348852581000074, 80.27331132300003, 18.665550444000075)",30-04-2023.geojson,Mutharam_Mahadevpur,,,,,
Peddapalli,TSSD0349,143.95,"{ ""min"": 0.85427278280258179, ""max"": 0.85427278280258179, ""mean"": 0.85427278280258179, ""count"": 1, ""sum"": 0.85427278280258179, ""median"": 0.85427278280258179 }","(79.56376559100005, 18.46670946200004, 79.71861493100005, 18.60236795900005)",30-04-2023.geojson,Mutharam_Manthani,,,,,
Suryapet,TSSD0350,132.47,"{ ""min"": 0.52777361869812012, ""max"": 0.6485714316368103, ""mean"": 0.5881725549697876, ""count"": 2, ""sum"": 1.1763451099395752, ""median"": 0.5881725549697876 }","(79.81542641000004, 17.031014071000072, 79.94769370600005, 17.174546916000054)",30-04-2023.geojson,Nadigudem,,,,,
Sangareddy,TSSD0351,148.84,"{ ""min"": 0.95781373977661133, ""max"": 0.95781373977661133, ""mean"": 0.95781373977661133, ""count"": 1, ""sum"": 0.95781373977661133, ""median"": 0.95781373977661133 }","(77.54918865800005, 17.98547994300003, 77.71900749600007, 18.124343363000037)",30-04-2023.geojson,Nagalgidda,,,,,
Suryapet,TSSD0352,134.54,"{ ""min"": 0.82390081882476807, ""max"": 0.82390081882476807, ""mean"": 0.82390081882476807, ""count"": 1, ""sum"": 0.82390081882476807, ""median"": 0.82390081882476807 }","(79.41253491600008, 17.34124849500006, 79.57155473400007, 17.45790335600003)",30-04-2023.geojson,Nagaram,,,,,
Kamareddy,TSSD0353,138.95,"{ ""min"": 0.61336749792098999, ""max"": 0.61336749792098999, ""mean"": 0.61336749792098999, ""count"": 1, ""sum"": 0.61336749792098999, ""median"": 0.61336749792098999 }","(78.01381962800008, 18.068441783000026, 78.17948646600007, 18.201817321000078)",30-04-2023.geojson,Nagi_Reddypet,,,,,
Nalgonda,TSSD0354,151.19,"{ ""count"": 0, ""min"": 0.71811375384883758, ""mean"": 0.71811375384883758, ""max"": 0.71811375384883758, ""median"": 0.71811375384883758 }","(79.36271400100003, 17.074334117000035, 79.51356132300003, 17.265691678000053)",30-04-2023.geojson,Nakrekal,,,,,
Nalgonda,TSSD0355,356.0,"{ ""min"": 0.57057058811187744, ""max"": 0.57471221685409546, ""mean"": 0.57264137268066406, ""count"": 2, ""sum"": 1.1452827453613281, ""median"": 0.57264137268066406 }","(79.11238633500005, 16.95004682000007, 79.38632643800008, 17.14875526800006)",30-04-2023.geojson,Nalgonda,,,,,
Warangal_Rural,TSSD0356,164.31,"{ ""min"": 1.3899246454238892, ""max"": 1.4782795906066895, ""mean"": 1.4341020584106445, ""count"": 2, ""sum"": 2.8682041168212891, ""median"": 1.4341020584106445 }","(79.81066170600008, 17.993540445000065, 80.04124404200007, 18.11528805000006)",30-04-2023.geojson,Nallabelli,,,,,
Hyderabad,TSSD0357,11.34,"{ ""count"": 0, ""min"": 0.55360314873760375, ""mean"": 0.55360314873760375, ""max"": 0.55360314873760375, ""median"": 0.55360314873760375 }","(78.45809052700008, 17.36457170500006, 78.49555773000003, 17.405714060000037)",30-04-2023.geojson,Nampally,,,,,
Nalgonda,TSSD0358,280.57,"{ ""min"": 0.33863884210586548, ""max"": 0.36555948853492737, ""mean"": 0.35209918022155762, ""count"": 2, ""sum"": 0.70419836044311523, ""median"": 0.35209918022155762 }","(78.84925232700004, 16.740287084000045, 79.04788463500006, 16.965538953000078)",30-04-2023.geojson,Nampally,,,,,
Rangareddy,TSSD0359,86.28,"{ ""count"": 0, ""min"": 0.43768320590113441, ""mean"": 0.43768320590113441, ""max"": 0.43768320590113441, ""median"": 0.43768320590113441 }","(78.16420628000003, 17.07450775600006, 78.31375295500004, 17.187439899000026)",30-04-2023.geojson,Nandigama,,,,,
Nizamabad,TSSD0360,296.41,"{ ""min"": 0.83149373531341553, ""max"": 0.99163711071014404, ""mean"": 0.92997272809346521, ""count"": 3, ""sum"": 2.7899181842803955, ""median"": 0.96678727865219116 }","(78.06391450200005, 18.810123935000036, 78.27745292600008, 19.015809954000076)",30-04-2023.geojson,Nandipet,,,,,
Siddipet,TSSD0361,173.43,"{ ""min"": 1.0019912719726562, ""max"": 1.0337438583374023, ""mean"": 1.0178675651550293, ""count"": 2, ""sum"": 2.0357351303100586, ""median"": 1.0178675651550293 }","(78.91642615100005, 18.005257581000023, 79.12553882600008, 18.139313947000062)",30-04-2023.geojson,Nangnoor,,,,,
Yadadri Bhuvanagiri,TSSD0362,255.72,"{ ""min"": 0.70931547880172729, ""max"": 0.72588199377059937, ""mean"": 0.71759873628616333, ""count"": 2, ""sum"": 1.4351974725723267, ""median"": 0.71759873628616333 }","(78.76727420200007, 17.04527964400006, 78.99214673900008, 17.215539860000035)",30-04-2023.geojson,Narayanapoor,,,,,
Sangareddy,TSSD0363,221.04,"{ ""min"": 0.89223784208297729, ""max"": 0.92606121301651001, ""mean"": 0.90914952754974365, ""count"": 2, ""sum"": 1.8182990550994873, ""median"": 0.90914952754974365 }","(77.65873951100008, 17.969087139000067, 77.91619762300007, 18.131861117000028)",30-04-2023.geojson,Narayankhed,,,,,
Narayanpet,TSSD0364,253.45,"{ ""min"": 0.50913631916046143, ""max"": 0.61060637235641479, ""mean"": 0.57517238457997644, ""count"": 3, ""sum"": 1.7255171537399292, ""median"": 0.60577452182769775 }","(77.42683117400003, 16.65053467100006, 77.68547301300003, 16.797928967000075)",30-04-2023.geojson,Narayanpet,,,,,
Nalgonda,TSSD0365,234.39,"{ ""min"": 0.70517385005950928, ""max"": 0.76936918497085571, ""mean"": 0.73807684580485022, ""count"": 3, ""sum"": 2.2142305374145508, ""median"": 0.73968744277954102 }","(79.12064748900008, 17.11371295600003, 79.30389623300005, 17.35996707100003)",30-04-2023.geojson,Narketpally,,,,,
Jangoan,TSSD0366,125.01,"{ ""min"": 0.93158340454101562, ""max"": 0.93158340454101562, ""mean"": 0.93158340454101562, ""count"": 1, ""sum"": 0.93158340454101562, ""median"": 0.93158340454101562 }","(79.09279653800007, 17.82066930900004, 79.25505581500005, 17.932063776000064)",30-04-2023.geojson,Narmetta,,,,,
Adilabad,TSSD0367,201.81,"{ ""min"": 1.5576609373092651, ""max"": 1.5576609373092651, ""mean"": 1.5576609373092651, ""count"": 1, ""sum"": 1.5576609373092651, ""median"": 1.5576609373092651 }","(78.75741661700005, 19.424395872000048, 78.97780666900007, 19.57535441500005)",30-04-2023.geojson,Narnoor,,,,,
Warangal_Rural,TSSD0368,128.11,"{ ""min"": 1.4237481355667114, ""max"": 1.4237481355667114, ""mean"": 1.4237481355667114, ""count"": 1, ""sum"": 1.4237481355667114, ""median"": 1.4237481355667114 }","(79.80201610100005, 17.882928224000068, 79.94435882900007, 18.020538076000037)",30-04-2023.geojson,Narsampet,,,,,
Medak,TSSD0369,177.98,"{ ""min"": 0.6499519944190979, ""max"": 0.6499519944190979, ""mean"": 0.6499519944190979, ""count"": 1, ""sum"": 0.6499519944190979, ""median"": 0.6499519944190979 }","(78.16308671700006, 17.659841237000023, 78.33116213500006, 17.840150954000023)",30-04-2023.geojson,Narsapur,,,,,
Nirmal,TSSD0370,147.48,"{ ""min"": 1.0109647512435913, ""max"": 1.0109647512435913, ""mean"": 1.0109647512435913, ""count"": 1, ""sum"": 1.0109647512435913, ""median"": 1.0109647512435913 }","(78.07428315700008, 19.02509410700003, 78.21913771600003, 19.23774101400005)",30-04-2023.geojson,Narsapur_G,,,,,
Mahabubabad,TSSD0371,100.62,"{ ""min"": 1.0316729545593262, ""max"": 1.0316729545593262, ""mean"": 1.0316729545593262, ""count"": 1, ""sum"": 1.0316729545593262, ""median"": 1.0316729545593262 }","(79.74961810900004, 17.432922034000057, 79.85804564900008, 17.55949727500007)",30-04-2023.geojson,Narsimhulapet,,,,,
Medak,TSSD0372,55.63,"{ ""min"": 0.82804238796234131, ""max"": 0.82804238796234131, ""mean"": 0.82804238796234131, ""count"": 1, ""sum"": 0.82804238796234131, ""median"": 0.82804238796234131 }","(78.39229916300008, 17.98830749900003, 78.47149849900006, 18.093264383000076)",30-04-2023.geojson,Narsingi,,,,,
Narayanpet,TSSD0373,194.24,"{ ""min"": 0.42354243993759155, ""max"": 0.42354243993759155, ""mean"": 0.42354243993759155, ""count"": 1, ""sum"": 0.42354243993759155, ""median"": 0.42354243993759155 }","(77.57900273500007, 16.392118486000072, 77.76051168400005, 16.55740275000005)",30-04-2023.geojson,Narva,,,,,
Mancherial,TSSD0374,52.98,"{ ""count"": 0, ""min"": 0.77832065892284086, ""mean"": 0.77832065892284086, ""max"": 0.77832065892284086, ""median"": 0.77832065892284086 }","(79.45022792100008, 18.798759303000054, 79.52726676000003, 18.914394050000055)",30-04-2023.geojson,Naspur,,,,,
Kamareddy,TSSD0375,102.21,"{ ""min"": 0.93917638063430786, ""max"": 1.0648061037063599, ""mean"": 1.0019912719726562, ""count"": 2, ""sum"": 2.0039825439453125, ""median"": 1.0019912719726562 }","(77.81879634400008, 18.411273927000025, 77.97648352900006, 18.509137527000064)",30-04-2023.geojson,Nasurullabad,,,,,
Nizamabad,TSSD0376,192.08,"{ ""min"": 0.95574295520782471, ""max"": 1.1697275638580322, ""mean"": 1.0627353191375732, ""count"": 2, ""sum"": 2.1254706382751465, ""median"": 1.0627353191375732 }","(77.94333219400005, 18.72259983600003, 78.08733714300007, 18.94072022900008)",30-04-2023.geojson,Navipet,,,,,
Mahabubnagar,TSSD0377,296.21,"{ ""min"": 0.22129242122173309, ""max"": 0.3455415666103363, ""mean"": 0.2870984474817912, ""count"": 3, ""sum"": 0.86129534244537354, ""median"": 0.29446133971214294 }","(77.92099457500007, 16.78332651100004, 78.11899967800008, 17.01427203800006)",30-04-2023.geojson,Nawabpet,,,,,
Vikarabad,TSSD0378,158.3,"{ ""min"": 0.59818148612976074, ""max"": 0.66030609607696533, ""mean"": 0.62924379110336304, ""count"": 2, ""sum"": 1.2584875822067261, ""median"": 0.62924379110336304 }","(77.88176503700004, 17.365495641000052, 78.07175069100003, 17.471223939000026)",30-04-2023.geojson,Nawabpet,,,,,
Warangal_Rural,TSSD0379,188.28,"{ ""min"": 1.394756555557251, ""max"": 1.394756555557251, ""mean"": 1.394756555557251, ""count"": 1, ""sum"": 1.394756555557251, ""median"": 1.394756555557251 }","(79.74746045700005, 17.696488769000155, 79.90634128700003, 17.879678624000064)",30-04-2023.geojson,Nekkonda,,,,,
Khammam,TSSD0380,186.76,"{ ""min"": 0.58851766586303711, ""max"": 0.58851766586303711, ""mean"": 0.58851766586303711, ""count"": 1, ""sum"": 0.58851766586303711, ""median"": 0.58851766586303711 }","(79.96784028800005, 16.968121411000027, 80.11000795600006, 17.174936235000075)",30-04-2023.geojson,Nelakondapally,,,,,
Mahabubabad,TSSD0381,206.97,"{ ""min"": 0.96264570951461792, ""max"": 1.0993198156356812, ""mean"": 1.0309827327728271, ""count"": 2, ""sum"": 2.0619654655456543, ""median"": 1.0309827327728271 }","(79.71439804300002, 17.541887375000044, 79.91872236700016, 17.698785481000073)",30-04-2023.geojson,Nellikudur,,,,,
Mancherial,TSSD0382,269.42,"{ ""min"": 0.70034188032150269, ""max"": 0.75004154443740845, ""mean"": 0.72519171237945557, ""count"": 2, ""sum"": 1.4503834247589111, ""median"": 0.72519171237945557 }","(79.52664994100007, 18.93089886100006, 79.73295653300005, 19.12578670700003)",30-04-2023.geojson,Nennel,,,,,
Adilabad,TSSD0383,328.19,"{ ""min"": 0.64581030607223511, ""max"": 0.77420109510421753, ""mean"": 0.72634220123291016, ""count"": 3, ""sum"": 2.1790266036987305, ""median"": 0.75901508331298828 }","(78.26082714200004, 19.17277807100004, 78.55364642200004, 19.39715159900004)",30-04-2023.geojson,Neradigonda,,,,,
Suryapet,TSSD0384,126.74,"{ ""min"": 0.39800229668617249, ""max"": 0.39800229668617249, ""mean"": 0.39800229668617249, ""count"": 1, ""sum"": 0.39800229668617249, ""median"": 0.39800229668617249 }","(79.61424865900005, 16.828891998000074, 79.72807247700007, 16.983950306000054)",30-04-2023.geojson,Nereducherla,,,,,
Nalgonda,TSSD0385,161.07,"{ ""min"": 0.38005521893501282, ""max"": 0.38005521893501282, ""mean"": 0.38005521893501282, ""count"": 1, ""sum"": 0.38005521893501282, ""median"": 0.38005521893501282 }","(78.94273533400008, 16.468748120000043, 79.11690272800007, 16.651020135000067)",30-04-2023.geojson,Neredugommu,,,,,
Nalgonda,TSSD0386,217.58,"{ ""min"": 0.35658591985702515, ""max"": 0.40007314085960388, ""mean"": 0.37832951545715332, ""count"": 2, ""sum"": 0.75665903091430664, ""median"": 0.37832951545715332 }","(79.29369591300008, 16.726884840000025, 79.46702657000003, 16.93694350900006)",30-04-2023.geojson,Nidamanoor,,,,,
Nirmal,TSSD0387,26.54,"{ ""count"": 0, ""min"": 0.93506018981804684, ""mean"": 0.93506018981804684, ""max"": 0.93506018981804684, ""median"": 0.93506018981804684 }","(78.32125738700006, 19.06142155400005, 78.36703256100003, 19.13503668900006)",30-04-2023.geojson,Nirmal,,,,,
Nirmal,TSSD0388,121.65,"{ ""count"": 0, ""min"": 0.91323390171980978, ""mean"": 0.91323390171980978, ""max"": 0.91323390171980978, ""median"": 0.91323390171980978 }","(78.28619783500005, 19.030659180000043, 78.42042812500006, 19.18711090100004)",30-04-2023.geojson,Nirmal Rural,,,,,
Nizamabad,TSSD0389,8.31,"{ ""count"": 0, ""min"": 1.2680632448692137, ""mean"": 1.2680632448692137, ""max"": 1.2680632448692137, ""median"": 1.2680632448692137 }","(78.05163596200003, 18.674492592000036, 78.12730598000007, 18.70039857300003)",30-04-2023.geojson,Nizamabad North,,,,,
Nizamabad,TSSD0390,143.88,"{ ""min"": 1.2553213834762573, ""max"": 1.2553213834762573, ""mean"": 1.2553213834762573, ""count"": 1, ""sum"": 1.2553213834762573, ""median"": 1.2553213834762573 }","(77.98560033100006, 18.565702533000035, 78.16225447400006, 18.788720459000047)",30-04-2023.geojson,Nizamabad Rural,,,,,
Nizamabad,TSSD0391,30.08,"{ ""count"": 0, ""min"": 1.2922617705379877, ""mean"": 1.2922617705379877, ""max"": 1.2922617705379877, ""median"": 1.2922617705379877 }","(78.05135267700007, 18.638141734000044, 78.12035163300004, 18.70039857300003)",30-04-2023.geojson,Nizamabad South,,,,,
Medak,TSSD0392,96.69,"{ ""min"": 1.0171772241592407, ""max"": 1.0171772241592407, ""mean"": 1.0171772241592407, ""count"": 1, ""sum"": 1.0171772241592407, ""median"": 1.0171772241592407 }","(78.48347828600004, 18.052927198000077, 78.58043728400008, 18.186685228000044)",30-04-2023.geojson,Nizampet,,,,,
Kamareddy,TSSD0393,241.59,"{ ""min"": 0.74935126304626465, ""max"": 0.79352873563766479, ""mean"": 0.77144002914428711, ""count"": 2, ""sum"": 1.5428800582885742, ""median"": 0.77144002914428711 }","(77.84561923400008, 18.09283344800002, 78.00817764400006, 18.34553889500006)",30-04-2023.geojson,Nizamsagar,,,,,
Suryapet,TSSD0394,119.91,"{ ""min"": 0.85082143545150757, ""max"": 0.86945885419845581, ""mean"": 0.86014014482498169, ""count"": 2, ""sum"": 1.7202802896499634, ""median"": 0.86014014482498169 }","(79.62642963900004, 17.281058334000022, 79.80860422700005, 17.37862805900005)",30-04-2023.geojson,Noothankal,,,,,
Sangareddy,TSSD0395,259.19,"{ ""min"": 1.1158862113952637, ""max"": 1.2580826282501221, ""mean"": 1.1869844198226929, ""count"": 2, ""sum"": 2.3739688396453857, ""median"": 1.1869844198226929 }","(77.50905262900005, 17.743666096000027, 77.70963585900006, 17.95290998400003)",30-04-2023.geojson,Nyalkal,,,,,
Peddapalli,TSSD0396,148.08,"{ ""min"": 1.089655876159668, ""max"": 1.089655876159668, ""mean"": 1.089655876159668, ""count"": 1, ""sum"": 1.089655876159668, ""median"": 1.089655876159668 }","(79.36660364000005, 18.386385288000042, 79.55224107200007, 18.53271052300005)",30-04-2023.geojson,Odela,,,,,
Nagarkurnool,TSSD0397,630.47,"{ ""min"": 0.43113541603088379, ""max"": 0.48566699028015137, ""mean"": 0.46316409111022949, ""count"": 5, ""sum"": 2.3158204555511475, ""median"": 0.46426853537559509 }","(78.85902477800005, 16.210348460000034, 79.23432760400004, 16.461405856000056)",30-04-2023.geojson,Padara,,,,,
Suryapet,TSSD0398,132.07,"{ ""min"": 0.38695794343948364, ""max"": 0.38695794343948364, ""mean"": 0.38695794343948364, ""count"": 1, ""sum"": 0.38695794343948364, ""median"": 0.38695794343948364 }","(79.66762645300008, 16.689675125000065, 79.78908743200003, 16.836615472000062)",30-04-2023.geojson,Palakeedu,,,,,
Jangoan,TSSD0399,255.42,"{ ""min"": 0.85634362697601318, ""max"": 0.93641525506973267, ""mean"": 0.89637947082519531, ""count"": 2, ""sum"": 1.7927589416503906, ""median"": 0.89637947082519531 }","(79.34225257900005, 17.560267294000028, 79.54008752200008, 17.75819989300004)",30-04-2023.geojson,Palakurthy,,,,,
Peddapalli,TSSD0400,137.42,"{ ""min"": 0.93365418910980225, ""max"": 0.93365418910980225, ""mean"": 0.93365418910980225, ""count"": 1, ""sum"": 0.93365418910980225, ""median"": 0.93365418910980225 }","(79.25348235000007, 18.670677110000042, 79.50381904800008, 18.81832694700006)",30-04-2023.geojson,Palakurthy,,,,,
Jayashankar Bhupalpally,TSSD0401,226.16,"{ ""min"": 0.91570711135864258, ""max"": 0.97852200269699097, ""mean"": 0.94711458683013916, ""count"": 2, ""sum"": 1.8942291736602783, ""median"": 0.94711458683013916 }","(80.10237686500005, 18.587417120000055, 80.34460111300007, 18.722365577000062)",30-04-2023.geojson,Palmela,,,,,
Bhadradri Kothagudem,TSSD0402,421.11,"{ ""min"": 1.2801711559295654, ""max"": 1.3491984605789185, ""mean"": 1.3146848678588867, ""count"": 2, ""sum"": 2.6293697357177734, ""median"": 1.3146848678588867 }","(80.57151962200004, 17.50317956400005, 80.86723947600007, 17.895408489000033)",30-04-2023.geojson,Palvancha,,,,,
Wanaparthy,TSSD0403,205.91,"{ ""min"": 0.1936814934015274, ""max"": 0.27444344758987427, ""mean"": 0.23406246304512024, ""count"": 2, ""sum"": 0.46812492609024048, ""median"": 0.23406246304512024 }","(78.02855847800004, 16.173396301000025, 78.22246788200005, 16.341012469000077)",30-04-2023.geojson,Pangal,,,,,
Medak,TSSD0404,205.14,"{ ""min"": 0.56711924076080322, ""max"": 0.65961581468582153, ""mean"": 0.61336755752563477, ""count"": 2, ""sum"": 1.2267351150512695, ""median"": 0.61336755752563477 }","(77.99790429400008, 17.965407912000046, 78.21345417200007, 18.109216143000026)",30-04-2023.geojson,Papannapet,,,,,
Vikarabad,TSSD0405,227.88,"{ ""min"": 0.50154328346252441, ""max"": 0.55814564228057861, ""mean"": 0.52984446287155151, ""count"": 2, ""sum"": 1.059688925743103, ""median"": 0.52984446287155151 }","(77.76414678500004, 17.074105024000062, 77.99328854900006, 17.257275064000055)",30-04-2023.geojson,Pargi,,,,,
Warangal_Rural,TSSD0406,79.71,"{ ""count"": 0, ""min"": 1.2658332717926593, ""mean"": 1.2658332717926593, ""max"": 1.2658332717926593, ""median"": 1.2658332717926593 }","(79.645823469, 18.135041913000066, 79.73250177000006, 18.279244378000044)",30-04-2023.geojson,Parkal,,,,,
Warangal_Rural,TSSD0407,161.29,"{ ""min"": 1.2808616161346436, ""max"": 1.2808616161346436, ""mean"": 1.2808616161346436, ""count"": 1, ""sum"": 1.2808616161346436, ""median"": 1.2808616161346436 }","(79.64445348100008, 17.68264110900003, 79.78084029400003, 17.843589961000077)",30-04-2023.geojson,Parvathagiri,,,,,
Sangareddy,TSSD0408,186.54,"{ ""min"": 0.57747334241867065, ""max"": 0.57747334241867065, ""mean"": 0.57747334241867065, ""count"": 1, ""sum"": 0.57747334241867065, ""median"": 0.57747334241867065 }","(78.13716356700007, 17.463618334000046, 78.28967759800008, 17.628094657000076)",30-04-2023.geojson,Patancheruvu,,,,,
Wanaparthy,TSSD0409,199.7,"{ ""min"": 0.29031971096992493, ""max"": 0.35313454270362854, ""mean"": 0.32345279057820636, ""count"": 3, ""sum"": 0.97035837173461914, ""median"": 0.32690417766571045 }","(77.91611806600008, 16.024587675000078, 78.07471604300008, 16.26834650400002)",30-04-2023.geojson,Pebbair,,,,,
Nalgonda,TSSD0410,534.97,"{ ""min"": 0.32759445905685425, ""max"": 0.3766038715839386, ""mean"": 0.35209918022155762, ""count"": 2, ""sum"": 0.70419836044311523, ""median"": 0.35209918022155762 }","(79.02131319100005, 16.429164953000054, 79.31131002400008, 16.806345736000026)",30-04-2023.geojson,Peda Adisharla Palli,,,,,
Kamareddy,TSSD0411,93.4,"{ ""min"": 0.92468065023422241, ""max"": 0.92468065023422241, ""mean"": 0.92468065023422241, ""count"": 1, ""sum"": 0.92468065023422241, ""median"": 0.92468065023422241 }","(77.64296889100007, 18.23434125800003, 77.79440383200006, 18.363266914000064)",30-04-2023.geojson,Pedda Kodapgal,,,,,
Nagarkurnool,TSSD0412,268.13,"{ ""min"": 0.22957567870616913, ""max"": 0.23716868460178375, ""mean"": 0.23337218165397644, ""count"": 2, ""sum"": 0.46674436330795288, ""median"": 0.23337218165397644 }","(78.28210328600005, 16.15614634700006, 78.46080747200006, 16.378297329000077)",30-04-2023.geojson,Peddakothapalle,,,,,
Wanaparthy,TSSD0413,184.53,"{ ""min"": 0.20955777168273926, ""max"": 0.22060213983058929, ""mean"": 0.21507996320724487, ""count"": 2, ""sum"": 0.43015992641448975, ""median"": 0.21507996320724487 }","(77.91764372000006, 16.364835636000066, 78.12790212400006, 16.52562722400006)",30-04-2023.geojson,Peddamandaddi,,,,,
Peddapalli,TSSD0414,249.03,"{ ""min"": 0.80112177133560181, ""max"": 0.96471649408340454, ""mean"": 0.90029096603393555, ""count"": 3, ""sum"": 2.7008728981018066, ""median"": 0.93503475189208984 }","(79.30969398300005, 18.526543618000062, 79.49350302700003, 18.70415850100005)",30-04-2023.geojson,Peddapalli,,,,,
Mahabubabad,TSSD0415,111.61,"{ ""min"": 0.95091104507446289, ""max"": 0.95091104507446289, ""mean"": 0.95091104507446289, ""count"": 1, ""sum"": 0.95091104507446289, ""median"": 0.95091104507446289 }","(79.51263601700003, 17.490564388000053, 79.63852224900006, 17.619982297000035)",30-04-2023.geojson,Peddavangara,,,,,
Nalgonda,TSSD0416,289.57,"{ ""min"": 0.28962945938110352, ""max"": 0.31724035739898682, ""mean"": 0.30136410395304364, ""count"": 3, ""sum"": 0.90409231185913086, ""median"": 0.29722246527671814 }","(79.13353438500008, 16.575213949000045, 79.36044542900004, 16.832719401000077)",30-04-2023.geojson,Peddavoora,,,,,
Vikarabad,TSSD0417,240.11,"{ ""min"": 0.55607485771179199, ""max"": 0.55607485771179199, ""mean"": 0.55607485771179199, ""count"": 1, ""sum"": 0.55607485771179199, ""median"": 0.55607485771179199 }","(77.51261111400004, 17.261553169000024, 77.72573047400004, 17.456603014000052)",30-04-2023.geojson,Peddemul,,,,,
Jagtial,TSSD0418,131.5,"{ ""min"": 1.1545416116714478, ""max"": 1.1545416116714478, ""mean"": 1.1545416116714478, ""count"": 1, ""sum"": 1.1545416116714478, ""median"": 1.1545416116714478 }","(79.00313586800007, 18.638171251000074, 79.13566837800005, 18.76691388300003)",30-04-2023.geojson,Pegadapalli,,,,,
Nirmal,TSSD0419,315.89,"{ ""min"": 0.56849974393844604, ""max"": 0.59542042016983032, ""mean"": 0.58552646636962891, ""count"": 3, ""sum"": 1.7565793991088867, ""median"": 0.59265929460525513 }","(78.48200096200003, 19.08543736100006, 78.72744941700006, 19.317058780000025)",30-04-2023.geojson,Pembi,,,,,
Kumurambheem Asifabad,TSSD0420,209.6,"{ ""min"": 0.77903306484222412, ""max"": 0.81078559160232544, ""mean"": 0.79490935802459717, ""count"": 2, ""sum"": 1.5898187160491943, ""median"": 0.79490935802459717 }","(79.66386794600004, 19.199781307000023, 79.94222848200008, 19.367035272000066)",30-04-2023.geojson,Penchikalpet,,,,,
Suryapet,TSSD0421,190.1,"{ ""min"": 0.54088878631591797, ""max"": 0.54088878631591797, ""mean"": 0.54088878631591797, ""count"": 1, ""sum"": 0.54088878631591797, ""median"": 0.54088878631591797 }","(79.59300492900007, 16.958133916000065, 79.81245856700008, 17.09085837200007)",30-04-2023.geojson,Penpahad,,,,,
