district_name,uid,area,zonalstat,geometry,source_file,mandal_name,mean_value,max_value,min_value,std_value,bounds
Adilabad,TSD0029,3980.34,"{ ""min"": 6.2872879412903152e-05, ""max"": 9.2021405842874219e-05, ""mean"": 7.0223455380469385e-05, ""count"": 1041, ""sum"": 0.07310261705106863, ""median"": 6.9066466740385537e-05 }","(78.17215629700007, 19.17277807100004, 78.97780562900004, 19.91690008100005)",01-01-2023.geojson,,,,,,
Hyderabad,TSD0030,182.64,"{ ""min"": 9.474643977505237e-05, ""max"": 0.00013324721519038523, ""mean"": 0.00011778630086481401, ""count"": 48, ""sum"": 0.0056537424415110723, ""median"": 0.00011838367629116559 }","(78.38267903300004, 17.293465379000054, 78.55019026600007, 17.483791793000023)",01-01-2023.geojson,,,,,,
Kumurambheem Asifabad,TSD0031,4495.32,"{ ""min"": 5.9905894057909849e-05, ""max"": 0.00013082126552933597, ""mean"": 7.8801555444132617e-05, ""count"": 1182, ""sum"": 0.093143438534964748, ""median"": 7.4578335293037411e-05 }","(78.80016529900007, 19.050559607000025, 79.97913072000006, 19.617151517000025)",01-01-2023.geojson,,,,,,
Jayashankar Bhupalpally,TSD0032,2946.01,"{ ""min"": 6.2130099702154657e-05, ""max"": 0.00019249468707273663, ""mean"": 8.3615404087473462e-05, ""count"": 780, ""sum"": 0.065220015188229299, ""median"": 7.6416155499992597e-05 }","(79.55918339200008, 18.156703452000045, 80.34460111152396, 18.869152369000062)",01-01-2023.geojson,,,,,,
Mahabubnagar,TSD0033,2749.62,"{ ""min"": 5.9852154508937426e-05, ""max"": 7.1931116712924779e-05, ""mean"": 6.5630323330312848e-05, ""count"": 722, ""sum"": 0.047385093444485875, ""median"": 6.5495351980907334e-05 }","(77.67537161200016, 16.378530416000103, 78.369893344, 17.01442864699999)",01-01-2023.geojson,,,,,,
Bhadradri Kothagudem,TSD0001,6974.14,"{ ""min"": 6.440260798110479e-05, ""max"": 0.00019968984488043202, ""mean"": 9.3094538513313044e-05, ""count"": 1825, ""sum"": 0.16989753278679631, ""median"": 8.6928775965621855e-05 }","(80.20302028700007, 17.190519193000057, 81.31479948400005, 18.238859586000046)",01-02-2023.geojson,,,,,,
Jagtial,TSD0002,2853.09,"{ ""min"": 7.0616047512129894e-05, ""max"": 9.3879871158230514e-05, ""mean"": 8.0538381829731834e-05, ""count"": 758, ""sum"": 0.061048093426936734, ""median"": 8.0732517647886753e-05 }","(78.51948718900007, 18.563739734000023, 79.29767471800005, 19.07988819600007)",01-02-2023.geojson,,,,,,
Jangoan,TSD0003,2112.71,"{ ""min"": 7.3568989076047502e-05, ""max"": 8.8087325300282058e-05, ""mean"": 8.0829351210915637e-05, ""count"": 559, ""sum"": 0.04518360732690184, ""median"": 8.0886951120405929e-05 }","(78.86787166400006, 17.491730369000038, 79.56249112400008, 17.998869741000078)",01-02-2023.geojson,,,,,,
Mulugu,TSD0004,4189.02,"{ ""min"": 7.0436915417098326e-05, ""max"": 0.00012014600386843762, ""mean"": 8.1430130815525795e-05, ""count"": 1111, ""sum"": 0.090468875336049165, ""median"": 7.984985355592436e-05 }","(79.81612732700006, 17.99631982000011, 80.7937048350002, 18.63260770700009)",01-02-2023.geojson,,,,,,
Kamareddy,TSD0005,3701.83,"{ ""min"": 6.7247767524121409e-05, ""max"": 8.4050427121665818e-05, ""mean"": 7.5808922173281493e-05, ""count"": 977, ""sum"": 0.074065316963296018, ""median"": 7.6077763878602418e-05 }","(77.52089201100006, 18.068441783000026, 78.56926485100007, 18.558842766000055)",01-02-2023.geojson,,,,,,
Karimnagar,TSD0006,2127.79,"{ ""min"": 7.8098161447138966e-05, ""max"": 0.00013564806683270442, ""mean"": 9.4455494184068548e-05, ""count"": 559, ""sum"": 0.052800621248894321, ""median"": 9.0124978196899139e-05 }","(78.94956144100007, 18.132462591000035, 79.58025617800001, 18.678822129000025)",01-02-2023.geojson,,,,,,
Khammam,TSD0007,4491.25,"{ ""min"": 7.0078182552365032e-05, ""max"": 0.00011544168938651186, ""mean"": 8.6227276063375108e-05, ""count"": 1160, ""sum"": 0.10002364023351512, ""median"": 8.7123386067882591e-05 }","(79.80212475200005, 16.768789670000046, 80.92560532200008, 17.577896090000024)",01-02-2023.geojson,,,,,,
Mahabubabad,TSD0008,3551.04,"{ ""min"": 7.3461122222560733e-05, ""max"": 0.00010321402140617026, ""mean"": 8.7280471331191176e-05, ""count"": 933, ""sum"": 0.081432679752001372, ""median"": 8.7828266376926024e-05 }","(79.51293497700004, 17.321621569000058, 80.32312548900006, 18.106543834000092)",01-02-2023.geojson,,,,,,
Mancherial,TSD0009,3909.4,"{ ""min"": 8.1937044791374709e-05, ""max"": 0.0002701251516996412, ""mean"": 0.00011158879383946029, ""count"": 1041, ""sum"": 0.11616393438687816, ""median"": 0.00010178281920024127 }","(78.87934684700008, 18.672040560000028, 79.96247775100005, 19.288073780000047)",01-02-2023.geojson,,,,,,
Medak,TSD0010,2771.68,"{ ""min"": 6.89869437794312e-05, ""max"": 8.4949369545000031e-05, ""mean"": 7.5749777767651521e-05, ""count"": 721, ""sum"": 0.054615589770476744, ""median"": 7.569340811431095e-05 }","(77.79480732300004, 17.664489015000072, 78.58893089700007, 18.215476757000033)",01-02-2023.geojson,,,,,,
Nagarkurnool,TSD0011,6399.07,"{ ""min"": 6.2764476768081826e-05, ""max"": 9.2024982563674681e-05, ""mean"": 7.0588243067400987e-05, ""count"": 1639, ""sum"": 0.11569413038747021, ""median"": 7.0411223549468434e-05 }","(78.10083116400006, 16.00532167600005, 79.23432760400004, 16.830959432000043)",01-02-2023.geojson,,,,,,
Nalgonda,TSD0012,7218.26,"{ ""min"": 6.2852928645257738e-05, ""max"": 0.00011529753904609772, ""mean"": 7.245478003640974e-05, ""count"": 1890, ""sum"": 0.13693953426881442, ""median"": 7.2052359076627286e-05 }","(78.62614167300006, 16.35584791900004, 79.70200312500003, 17.35996707100003)",01-02-2023.geojson,,,,,,
Nirmal,TSD0013,3729.13,"{ ""min"": 7.071966464114301e-05, ""max"": 0.00010687290967264853, ""mean"": 8.3131464239595361e-05, ""count"": 991, ""sum"": 0.082383281061439009, ""median"": 8.2733126816685729e-05 }","(77.76173454100007, 18.84522452500005, 78.95237500500008, 19.342882151000026)",01-02-2023.geojson,,,,,,
Nizamabad,TSD0014,4168.33,"{ ""min"": 6.5011996510354735e-05, ""max"": 8.3729310309939146e-05, ""mean"": 7.4769178866235369e-05, ""count"": 1101, ""sum"": 0.082320865931725135, ""median"": 7.5160279129224731e-05 }","(77.73094369300003, 18.43404349700006, 78.64029038200005, 19.015710890000037)",01-02-2023.geojson,,,,,,
Peddapalli,TSD0015,2195.39,"{ ""min"": 8.2757158405412723e-05, ""max"": 0.00036106448650873496, ""mean"": 0.00013898186192993733, ""count"": 582, ""sum"": 0.080887443643223519, ""median"": 0.00012068005162461595 }","(79.11294947900006, 18.385471986000027, 79.83268954900007, 18.854875013000026)",01-02-2023.geojson,,,,,,
Rajanna Sircilla,TSD0016,1897.97,"{ ""min"": 7.2815864895985045e-05, ""max"": 8.7469466874304922e-05, ""mean"": 7.8774079032015065e-05, ""count"": 504, ""sum"": 0.039702135832135596, ""median"": 7.8352870960261714e-05 }","(78.52078465300008, 18.21376387500004, 79.02266919100003, 18.69041016700004)",01-02-2023.geojson,,,,,,
Sangareddy,TSD0017,4460.37,"{ ""min"": 7.0436330273293619e-05, ""max"": 0.00013474680509960904, ""mean"": 7.9586338593799516e-05, ""count"": 1176, ""sum"": 0.093593534186308225, ""median"": 7.6844319859407771e-05 }","(77.44416825100006, 17.42785604100004, 78.44886573200006, 18.309307690000026)",01-02-2023.geojson,,,,,,
Siddipet,TSD0018,3637.17,"{ ""min"": 7.0501238817644542e-05, ""max"": 0.00010210002108404192, ""mean"": 8.1619076910528367e-05, ""count"": 969, ""sum"": 0.079088885526301986, ""median"": 8.135176510561149e-05 }","(78.49289586600008, 17.667265188000044, 79.30335584600004, 18.34315846100003)",01-02-2023.geojson,,,,,,
Vikarabad,TSD0019,3618.96,"{ ""min"": 7.5323534114404598e-05, ""max"": 0.00013588804408638152, ""mean"": 8.4981819416798186e-05, ""count"": 946, ""sum"": 0.080392801168291089, ""median"": 8.3916922162652406e-05 }","(77.36247981800005, 16.90300025500005, 78.07315782100005, 17.637813938000022)",01-02-2023.geojson,,,,,,
Wanaparthy,TSD0020,2174.67,"{ ""min"": 6.8206183557038361e-05, ""max"": 7.9122817077837551e-05, ""mean"": 7.3393979385332511e-05, ""count"": 571, ""sum"": 0.041907962229024862, ""median"": 7.3296401313505631e-05 }","(77.65718116, 15.94285645900004, 78.31347526600007, 16.626992442000073)",01-02-2023.geojson,,,,,,
Warangal Rural,TSD0021,2139.98,"{ ""min"": 7.6268496090003138e-05, ""max"": 0.00011395775404843348, ""mean"": 8.9465790350376506e-05, ""count"": 571, ""sum"": 0.051084966290064981, ""median"": 8.7739434143489572e-05 }","(79.47950597500005, 17.619303173000105, 80.04124404200007, 18.279223933000026)",01-02-2023.geojson,,,,,,
Warangal Urban,TSD0022,1294.45,"{ ""min"": 7.7257537922720875e-05, ""max"": 0.0001001667495342735, ""mean"": 8.571463933453338e-05, ""count"": 340, ""sum"": 0.029142977373741351, ""median"": 8.5143551237481721e-05 }","(79.23082975700004, 17.786163054000042, 79.67163482100005, 18.266255774000058)",01-02-2023.geojson,,,,,,
Yadadri Bhuvanagiri,TSD0023,3422.72,"{ ""min"": 7.005005380355621e-05, ""max"": 9.5053582351712493e-05, ""mean"": 7.9217874533698805e-05, ""count"": 901, ""sum"": 0.07137530495486262, ""median"": 7.8098055733527043e-05 }","(78.68260567800007, 17.04419639500003, 79.45808114400006, 17.812669696000114)",01-02-2023.geojson,,,,,,
