district_name,uid,area,zonalstat,geometry,source_file,mandal_name,mean_value,max_value,min_value,std_value,bounds
Suryapet,TSD0027,3584.22,"{ ""min"": 0.19890877604484558, ""max"": 0.22990669310092926, ""mean"": 0.2168165119750847, ""count"": 941, ""sum"": 204.02433776855469, ""median"": 0.21479983627796173 }","(79.36051795300006, 16.63122235000003, 80.07318026800004, 17.526066134000075)",30-04-2023.geojson,,,,,,
Medchal Malkajgiri,TSD0028,1088.52,"{ ""min"": 0.0, ""max"": 0.21091954410076141, ""mean"": 0.17911103036668566, ""count"": 288, ""sum"": 51.583976745605469, ""median"": 0.18542619049549103 }","(78.34798865200008, 17.361463480000054, 78.75985781500003, 17.70854524600003)",30-04-2023.geojson,,,,,,
Adilabad,TSD0029,3980.34,"{ ""min"": 0.19862258434295654, ""max"": 0.25411760807037354, ""mean"": 0.21685596066638899, ""count"": 1041, ""sum"": 225.74705505371094, ""median"": 0.21665021777153015 }","(78.17215629700007, 19.17277807100004, 78.97780562900004, 19.91690008100005)",30-04-2023.geojson,,,,,,
Hyderabad,TSD0030,182.64,"{ ""min"": 0.0, ""max"": 0.21058475971221924, ""mean"": 0.11595558126767476, ""count"": 48, ""sum"": 5.5658679008483887, ""median"": 0.18799501657485962 }","(78.38267903300004, 17.293465379000054, 78.55019026600007, 17.483791793000023)",30-04-2023.geojson,,,,,,
Kumurambheem Asifabad,TSD0031,4495.32,"{ ""min"": 0.17600607872009277, ""max"": 0.25844714045524597, ""mean"": 0.22312697460607023, ""count"": 1182, ""sum"": 263.736083984375, ""median"": 0.22185884416103363 }","(78.80016529900007, 19.050559607000025, 79.97913072000006, 19.617151517000025)",30-04-2023.geojson,,,,,,
Jayashankar Bhupalpally,TSD0032,2946.01,"{ ""min"": 0.18664048612117767, ""max"": 0.25430288910865784, ""mean"": 0.21242673824994993, ""count"": 780, ""sum"": 165.69285583496094, ""median"": 0.20687972009181976 }","(79.55918339200008, 18.156703452000045, 80.34460111152396, 18.869152369000062)",30-04-2023.geojson,,,,,,
Mahabubnagar,TSD0033,2749.62,"{ ""min"": 0.14545924961566925, ""max"": 0.17495012283325195, ""mean"": 0.16320265032908263, ""count"": 722, ""sum"": 117.83231353759766, ""median"": 0.16311144828796387 }","(77.67537161200016, 16.378530416000103, 78.369893344, 17.01442864699999)",30-04-2023.geojson,,,,,,
Bhadradri Kothagudem,TSD0001,6974.14,"{ ""min"": 0.15589722990989685, ""max"": 0.29286536574363708, ""mean"": 0.18301234415132706, ""count"": 1825, ""sum"": 333.99752807617188, ""median"": 0.17812398076057434 }","(80.20302028700007, 17.190519193000057, 81.31479948400005, 18.238859586000046)",30-06-2023.geojson,,,,,,
Jagtial,TSD0002,2853.09,"{ ""min"": 0.21761757135391235, ""max"": 0.26819992065429688, ""mean"": 0.23050673593002763, ""count"": 758, ""sum"": 174.72410583496094, ""median"": 0.2303653210401535 }","(78.51948718900007, 18.563739734000023, 79.29767471800005, 19.07988819600007)",30-06-2023.geojson,,,,,,
Jangoan,TSD0003,2112.71,"{ ""min"": 0.20094479620456696, ""max"": 0.25470107793807983, ""mean"": 0.21794177551815463, ""count"": 559, ""sum"": 121.82945251464844, ""median"": 0.21536232531070709 }","(78.86787166400006, 17.491730369000038, 79.56249112400008, 17.998869741000078)",30-06-2023.geojson,,,,,,
