record_number,district,mandal,date,rain_mm,min_temp_c,max_temp_c,min_humidity,max_humidity,min_wind_speed_kmph,max_wind_speed_kmph,month,year
5,Adilabad,Adilabad Rural,2023-01-01,0.0,15.0,31.4,42.8,94.9,0.0,9.5,January,2023
13,Adilabad,Adilabad Rural,2023-01-13,0.0,12.7,32.9,29.5,87.9,0.0,6.4,January,2023
14,Adilabad,Adilabad Rural,2023-01-14,0.0,14.2,31.7,35.9,89.5,0.0,8.3,January,2023
15,Adilabad,Adilabad Rural,2023-01-15,0.0,14.1,30.4,45.3,96.4,0.0,7.5,January,2023
16,Adilabad,Adilabad Rural,2023-01-16,0.0,15.2,28.3,53.6,97.0,0.0,11.8,January,2023
17,Adilabad,Adilabad Rural,2023-01-17,0.0,17.3,33.0,38.7,85.5,0.0,14.5,January,2023
18,Adilabad,Adilabad Rural,2023-01-18,0.0,17.5,32.8,38.7,93.0,0.0,13.2,January,2023
19,Adilabad,Adilabad Rural,2023-01-19,0.0,17.3,32.8,42.2,85.5,0.0,9.0,January,2023
20,Adilabad,Adilabad Rural,2023-01-20,0.0,17.2,32.5,39.9,86.4,0.0,10.8,January,2023
21,Adilabad,Adilabad Rural,2023-01-21,0.0,17.3,32.2,38.7,86.4,2.0,15.2,January,2023
22,Adilabad,Adilabad Rural,2023-01-22,0.0,16.6,32.2,38.2,80.7,0.0,13.9,January,2023
23,Adilabad,Adilabad Rural,2023-01-23,0.0,15.9,32.8,37.0,73.0,0.0,13.3,January,2023
24,Adilabad,Adilabad Rural,2023-01-24,0.0,18.2,31.9,39.3,77.6,0.4,14.1,January,2023
25,Adilabad,Adilabad Rural,2023-01-25,0.0,19.0,31.8,35.6,69.3,0.6,19.4,January,2023
26,Adilabad,Adilabad Rural,2023-01-26,0.0,15.9,32.2,32.7,90.2,0.0,17.6,January,2023
27,Adilabad,Adilabad Rural,2023-01-27,0.0,13.8,32.7,22.7,81.0,0.0,11.2,January,2023
28,Adilabad,Adilabad Rural,2023-01-28,0.0,15.6,31.3,42.8,89.5,0.0,11.7,January,2023
29,Adilabad,Adilabad Rural,2023-01-29,0.0,15.4,31.5,45.1,86.2,0.0,11.9,January,2023
30,Adilabad,Adilabad Rural,2023-01-30,0.0,18.0,32.8,36.4,72.0,0.0,13.7,January,2023
31,Adilabad,Adilabad Rural,2023-01-31,0.0,17.6,31.5,46.4,85.5,0.0,13.9,January,2023
36,Adilabad,Adilabad Urban,2023-01-01,0.0,16.5,34.8,42.3,99.9,0.0,1.5,January,2023
44,Adilabad,Adilabad Urban,2023-01-13,0.0,13.2,33.8,32.1,97.2,0.0,3.0,January,2023
45,Adilabad,Adilabad Urban,2023-01-14,0.0,13.6,33.9,32.3,99.9,0.0,4.7,January,2023
46,Adilabad,Adilabad Urban,2023-01-15,0.0,13.8,32.9,42.9,99.9,0.0,0.9,January,2023
47,Adilabad,Adilabad Urban,2023-01-16,0.0,14.0,32.2,49.0,99.9,0.0,2.5,January,2023
48,Adilabad,Adilabad Urban,2023-01-17,0.0,17.6,34.3,40.2,99.9,0.0,1.5,January,2023
49,Adilabad,Adilabad Urban,2023-01-18,0.0,17.6,33.5,36.9,99.9,0.0,4.4,January,2023
50,Adilabad,Adilabad Urban,2023-01-19,0.0,16.5,33.7,39.1,99.9,0.0,2.8,January,2023
51,Adilabad,Adilabad Urban,2023-01-20,0.0,16.9,33.3,34.9,99.9,0.0,4.6,January,2023
52,Adilabad,Adilabad Urban,2023-01-21,0.0,17.4,33.7,36.8,90.2,0.0,7.2,January,2023
53,Adilabad,Adilabad Urban,2023-01-22,0.0,15.6,33.8,39.9,99.9,0.0,2.8,January,2023
54,Adilabad,Adilabad Urban,2023-01-23,0.0,17.0,36.3,34.3,97.1,0.0,5.8,January,2023
55,Adilabad,Adilabad Urban,2023-01-24,0.0,18.5,34.8,38.4,95.5,0.0,4.1,January,2023
56,Adilabad,Adilabad Urban,2023-01-25,0.0,18.4,34.0,33.3,82.0,0.0,5.5,January,2023
57,Adilabad,Adilabad Urban,2023-01-26,0.0,15.5,33.9,25.9,95.5,0.0,5.7,January,2023
58,Adilabad,Adilabad Urban,2023-01-27,0.0,13.8,34.8,24.0,99.9,0.0,4.8,January,2023
59,Adilabad,Adilabad Urban,2023-01-28,0.0,13.5,32.9,37.7,99.9,0.0,6.5,January,2023
60,Adilabad,Adilabad Urban,2023-01-29,0.0,13.9,32.3,42.6,99.9,0.0,1.9,January,2023
61,Adilabad,Adilabad Urban,2023-01-30,0.0,18.8,34.3,36.3,89.7,0.0,4.6,January,2023
62,Adilabad,Adilabad Urban,2023-01-31,0.0,18.0,34.5,42.1,99.9,0.0,4.6,January,2023
67,Adilabad,Bazarhathnoor,2023-01-01,0.0,14.6,29.6,51.4,94.3,0.0,5.7,January,2023
75,Adilabad,Bazarhathnoor,2023-01-13,0.0,9.5,30.1,39.5,96.5,0.0,0.7,January,2023
76,Adilabad,Bazarhathnoor,2023-01-14,0.0,10.8,30.0,42.3,95.7,0.0,6.2,January,2023
77,Adilabad,Bazarhathnoor,2023-01-15,0.0,11.9,28.5,53.4,97.8,0.0,7.5,January,2023
78,Adilabad,Bazarhathnoor,2023-01-16,0.0,13.2,29.7,54.9,99.3,0.0,7.5,January,2023
79,Adilabad,Bazarhathnoor,2023-01-17,0.0,13.7,30.6,48.6,100.0,0.0,5.5,January,2023
80,Adilabad,Bazarhathnoor,2023-01-18,0.0,13.5,29.9,50.3,100.0,0.0,6.3,January,2023
81,Adilabad,Bazarhathnoor,2023-01-19,0.0,12.0,30.0,48.6,98.8,0.0,3.8,January,2023
82,Adilabad,Bazarhathnoor,2023-01-20,0.0,12.4,30.7,48.6,99.8,0.0,6.9,January,2023
83,Adilabad,Bazarhathnoor,2023-01-21,0.0,12.3,29.9,50.4,99.3,0.0,0.1,January,2023
84,Adilabad,Bazarhathnoor,2023-01-22,0.0,12.0,30.0,48.6,98.8,0.0,0.2,January,2023
85,Adilabad,Bazarhathnoor,2023-01-23,0.0,12.2,30.3,44.0,98.8,0.0,8.3,January,2023
86,Adilabad,Bazarhathnoor,2023-01-24,0.0,13.3,29.8,48.6,98.6,0.0,10.5,January,2023
87,Adilabad,Bazarhathnoor,2023-01-25,0.0,15.1,30.0,43.1,94.0,0.0,9.6,January,2023
88,Adilabad,Bazarhathnoor,2023-01-26,0.0,12.4,30.4,37.8,97.8,0.0,0.2,January,2023
89,Adilabad,Bazarhathnoor,2023-01-27,0.0,9.8,31.0,29.7,94.0,0.0,6.6,January,2023
90,Adilabad,Bazarhathnoor,2023-01-28,0.0,13.5,31.9,37.2,92.8,0.0,6.2,January,2023
91,Adilabad,Bazarhathnoor,2023-01-29,0.0,11.3,31.4,37.8,96.5,0.0,7.7,January,2023
92,Adilabad,Bazarhathnoor,2023-01-30,0.0,14.2,30.8,47.6,95.5,0.0,5.2,January,2023
93,Adilabad,Bazarhathnoor,2023-01-31,0.0,15.2,29.6,51.9,95.5,0.0,10.3,January,2023
98,Adilabad,Bela,2023-01-01,0.0,14.6,32.9,29.4,96.9,0.0,4.6,January,2023
106,Adilabad,Bela,2023-01-13,0.0,11.8,32.6,23.3,91.9,0.0,49.1,January,2023
107,Adilabad,Bela,2023-01-14,0.0,13.4,32.8,25.3,92.8,0.0,53.0,January,2023
108,Adilabad,Bela,2023-01-15,0.0,13.7,30.6,38.4,100.0,0.0,8.4,January,2023
109,Adilabad,Bela,2023-01-16,0.0,14.7,30.9,39.5,100.0,0.0,4.1,January,2023
110,Adilabad,Bela,2023-01-17,0.0,17.7,32.4,36.5,92.8,0.0,14.5,January,2023
111,Adilabad,Bela,2023-01-18,0.0,17.0,32.9,30.1,94.4,0.0,21.6,January,2023
112,Adilabad,Bela,2023-01-19,0.0,15.0,32.9,33.7,100.0,0.0,14.9,January,2023
113,Adilabad,Bela,2023-01-20,0.0,16.0,32.1,37.1,94.2,0.0,3.6,January,2023
114,Adilabad,Bela,2023-01-21,0.0,17.0,32.8,27.2,92.3,0.5,39.7,January,2023
115,Adilabad,Bela,2023-01-22,0.0,14.4,33.4,26.2,90.3,0.0,12.7,January,2023
116,Adilabad,Bela,2023-01-23,0.0,15.6,33.2,24.0,94.2,0.0,12.3,January,2023
117,Adilabad,Bela,2023-01-24,0.0,17.6,33.5,26.9,86.8,,,January,2023
118,Adilabad,Bela,2023-01-25,0.0,20.5,34.3,17.8,75.1,1.2,18.6,January,2023
119,Adilabad,Bela,2023-01-26,0.0,15.1,33.6,20.4,87.3,0.0,36.0,January,2023
120,Adilabad,Bela,2023-01-27,0.0,11.8,34.9,9.4,89.6,0.0,9.0,January,2023
121,Adilabad,Bela,2023-01-28,0.0,14.4,33.3,28.5,90.7,0.0,23.0,January,2023
122,Adilabad,Bela,2023-01-29,0.0,13.9,32.9,29.8,89.0,0.0,7.7,January,2023
123,Adilabad,Bela,2023-01-30,0.0,17.2,35.5,22.3,84.4,0.0,7.5,January,2023
124,Adilabad,Bela,2023-01-31,0.0,18.0,32.9,34.3,86.4,0.0,6.7,January,2023
129,Adilabad,Bheempoor,2023-01-01,0.0,17.1,34.3,42.6,99.9,0.0,3.3,January,2023
137,Adilabad,Bheempoor,2023-01-13,0.0,13.3,33.7,29.4,97.2,0.0,8.0,January,2023
138,Adilabad,Bheempoor,2023-01-14,0.0,12.2,33.7,27.5,100.0,0.0,7.4,January,2023
139,Adilabad,Bheempoor,2023-01-15,0.0,15.4,32.1,46.8,99.9,0.0,4.4,January,2023
140,Adilabad,Bheempoor,2023-01-16,0.0,15.8,30.6,53.2,100.0,0.0,8.1,January,2023
141,Adilabad,Bheempoor,2023-01-17,0.0,15.5,33.9,39.4,100.0,0.0,5.2,January,2023
142,Adilabad,Bheempoor,2023-01-18,0.0,18.4,34.7,35.9,98.0,0.0,5.6,January,2023
143,Adilabad,Bheempoor,2023-01-19,0.0,15.5,34.8,40.8,100.0,0.0,6.9,January,2023
144,Adilabad,Bheempoor,2023-01-20,0.0,17.1,34.3,47.4,97.8,0.0,20.3,January,2023
145,Adilabad,Bheempoor,2023-01-21,0.0,15.4,32.9,36.2,100.0,0.0,13.3,January,2023
146,Adilabad,Bheempoor,2023-01-22,0.0,16.8,33.7,42.7,99.9,0.0,8.2,January,2023
147,Adilabad,Bheempoor,2023-01-23,0.0,15.6,34.6,39.4,100.0,0.0,9.0,January,2023
148,Adilabad,Bheempoor,2023-01-24,0.0,18.0,33.9,43.0,96.8,0.0,10.6,January,2023
149,Adilabad,Bheempoor,2023-01-25,0.0,17.7,34.6,35.2,88.8,0.0,11.1,January,2023
150,Adilabad,Bheempoor,2023-01-26,0.0,15.5,33.9,20.8,96.4,0.0,13.0,January,2023
151,Adilabad,Bheempoor,2023-01-27,0.0,14.2,34.8,21.7,93.4,0.0,11.8,January,2023
152,Adilabad,Bheempoor,2023-01-28,0.0,13.8,33.7,38.7,100.0,0.0,6.5,January,2023
153,Adilabad,Bheempoor,2023-01-29,0.0,16.7,34.8,33.2,97.4,0.0,5.3,January,2023
154,Adilabad,Bheempoor,2023-01-30,0.0,17.2,34.4,34.4,95.5,0.0,8.9,January,2023
155,Adilabad,Bheempoor,2023-01-31,0.0,16.2,34.4,46.8,97.4,0.0,9.7,January,2023
160,Adilabad,Boath,2023-01-01,0.0,13.7,34.6,39.4,94.4,0.0,5.7,January,2023
168,Adilabad,Boath,2023-01-13,0.0,10.7,30.7,33.3,88.5,0.0,9.6,January,2023
169,Adilabad,Boath,2023-01-14,0.0,11.8,33.9,31.0,91.0,0.0,7.6,January,2023
170,Adilabad,Boath,2023-01-15,0.0,12.4,32.4,39.4,94.5,0.0,9.0,January,2023
171,Adilabad,Boath,2023-01-16,0.0,12.5,31.3,46.8,95.7,0.0,7.5,January,2023
172,Adilabad,Boath,2023-01-17,0.0,13.4,31.2,42.3,95.1,0.0,8.7,January,2023
173,Adilabad,Boath,2023-01-18,0.0,13.5,30.9,46.8,96.2,0.0,9.1,January,2023
174,Adilabad,Boath,2023-01-19,0.0,12.5,34.4,41.5,94.8,0.0,7.4,January,2023
175,Adilabad,Boath,2023-01-20,0.0,12.0,34.1,39.4,95.1,0.0,9.6,January,2023
176,Adilabad,Boath,2023-01-21,0.0,12.8,32.7,43.4,94.2,0.0,10.9,January,2023
177,Adilabad,Boath,2023-01-22,0.0,12.5,32.4,42.3,94.4,0.0,11.2,January,2023
178,Adilabad,Boath,2023-01-23,0.0,11.9,33.9,39.2,94.4,0.0,8.3,January,2023
179,Adilabad,Boath,2023-01-24,0.0,13.5,32.9,46.5,94.8,0.0,10.5,January,2023
180,Adilabad,Boath,2023-01-25,0.0,16.1,32.3,33.0,88.8,0.0,14.6,January,2023
181,Adilabad,Boath,2023-01-26,0.0,13.7,33.9,30.7,94.3,0.0,12.6,January,2023
182,Adilabad,Boath,2023-01-27,0.0,10.0,34.4,23.7,89.6,0.0,12.6,January,2023
183,Adilabad,Boath,2023-01-28,0.0,15.4,31.0,30.9,90.8,0.0,6.2,January,2023
184,Adilabad,Boath,2023-01-29,0.0,11.0,34.6,33.2,96.5,0.0,7.7,January,2023
185,Adilabad,Boath,2023-01-30,0.0,13.7,34.5,40.0,89.7,0.0,10.1,January,2023
186,Adilabad,Boath,2023-01-31,0.0,15.2,32.7,46.6,89.6,0.0,10.3,January,2023
191,Adilabad,Gadiguda,2023-01-01,0.0,16.3,32.1,35.3,94.8,0.0,1.5,January,2023
199,Adilabad,Gadiguda,2023-01-13,0.0,16.7,32.9,29.0,94.1,0.0,49.1,January,2023
200,Adilabad,Gadiguda,2023-01-14,0.0,16.4,32.8,29.3,95.5,0.0,53.0,January,2023
201,Adilabad,Gadiguda,2023-01-15,0.0,15.6,32.6,40.3,96.3,0.0,12.7,January,2023
202,Adilabad,Gadiguda,2023-01-16,0.0,17.7,30.5,44.0,99.9,0.0,5.7,January,2023
203,Adilabad,Gadiguda,2023-01-17,0.0,19.3,31.0,41.1,97.4,0.0,14.4,January,2023
204,Adilabad,Gadiguda,2023-01-18,0.0,19.3,31.3,37.1,97.5,0.0,12.4,January,2023
205,Adilabad,Gadiguda,2023-01-19,0.0,15.9,32.6,46.5,97.4,0.0,15.2,January,2023
206,Adilabad,Gadiguda,2023-01-20,0.0,17.1,32.3,45.9,97.6,0.0,0.9,January,2023
207,Adilabad,Gadiguda,2023-01-21,0.0,18.5,30.7,36.2,95.5,0.0,5.1,January,2023
208,Adilabad,Gadiguda,2023-01-22,0.0,16.3,31.5,32.9,95.2,0.0,10.0,January,2023
209,Adilabad,Gadiguda,2023-01-23,0.0,17.1,32.7,33.7,96.4,0.0,18.1,January,2023
210,Adilabad,Gadiguda,2023-01-24,0.0,19.1,32.7,37.1,94.8,,,January,2023
211,Adilabad,Gadiguda,2023-01-25,0.0,20.9,32.7,24.1,84.5,0.0,8.5,January,2023
212,Adilabad,Gadiguda,2023-01-26,0.0,17.2,32.7,23.1,94.8,0.0,6.2,January,2023
213,Adilabad,Gadiguda,2023-01-27,0.0,16.7,32.9,25.6,94.1,0.0,9.0,January,2023
214,Adilabad,Gadiguda,2023-01-28,0.0,15.0,32.5,34.3,94.3,0.0,23.0,January,2023
215,Adilabad,Gadiguda,2023-01-29,0.0,16.5,32.0,34.4,94.2,0.0,0.2,January,2023
216,Adilabad,Gadiguda,2023-01-30,0.0,19.7,33.7,40.5,95.5,0.0,2.4,January,2023
217,Adilabad,Gadiguda,2023-01-31,0.0,19.5,31.2,45.3,84.9,0.0,1.0,January,2023
222,Adilabad,Gudihathnur,2023-01-01,0.0,14.4,32.6,49.7,100.0,,,January,2023
230,Adilabad,Gudihathnur,2023-01-13,0.0,13.8,34.0,33.2,84.4,,,January,2023
231,Adilabad,Gudihathnur,2023-01-14,0.0,14.2,34.2,39.4,87.4,,,January,2023
232,Adilabad,Gudihathnur,2023-01-15,0.0,14.6,32.6,54.6,88.5,,,January,2023
233,Adilabad,Gudihathnur,2023-01-16,0.0,16.4,29.9,62.6,91.7,0.0,10.3,January,2023
234,Adilabad,Gudihathnur,2023-01-17,0.0,16.9,34.4,46.8,96.8,,,January,2023
235,Adilabad,Gudihathnur,2023-01-18,0.0,16.6,34.5,46.9,95.9,0.0,7.4,January,2023
236,Adilabad,Gudihathnur,2023-01-19,0.0,16.8,32.7,48.3,93.9,0.0,3.4,January,2023
237,Adilabad,Gudihathnur,2023-01-20,0.0,18.3,32.3,47.7,91.4,0.0,1.3,January,2023
238,Adilabad,Gudihathnur,2023-01-21,0.0,17.1,31.0,54.6,93.3,0.0,2.8,January,2023
239,Adilabad,Gudihathnur,2023-01-22,0.0,16.9,32.7,48.0,90.9,,,January,2023
240,Adilabad,Gudihathnur,2023-01-23,0.0,16.4,32.2,46.8,92.9,0.0,2.9,January,2023
241,Adilabad,Gudihathnur,2023-01-24,0.0,17.3,32.3,55.8,94.2,0.0,5.1,January,2023
242,Adilabad,Gudihathnur,2023-01-25,0.0,19.5,30.7,46.5,92.0,,,January,2023
243,Adilabad,Gudihathnur,2023-01-26,0.0,19.3,32.4,39.1,84.6,,,January,2023
244,Adilabad,Gudihathnur,2023-01-27,0.0,14.1,32.7,30.7,86.5,,,January,2023
245,Adilabad,Gudihathnur,2023-01-28,0.0,16.5,31.8,46.8,85.0,0.0,1.5,January,2023
246,Adilabad,Gudihathnur,2023-01-29,0.0,17.0,32.1,49.4,87.6,,,January,2023
247,Adilabad,Gudihathnur,2023-01-30,0.0,18.5,33.0,47.9,89.6,,,January,2023
248,Adilabad,Gudihathnur,2023-01-31,0.0,19.2,32.5,54.8,88.1,,,January,2023
253,Adilabad,Ichoda,2023-01-01,0.0,15.1,30.6,51.2,92.5,,,January,2023
261,Adilabad,Ichoda,2023-01-13,0.0,11.8,30.8,35.6,74.4,0.0,0.7,January,2023
262,Adilabad,Ichoda,2023-01-14,0.0,15.8,30.8,35.0,81.6,,,January,2023
263,Adilabad,Ichoda,2023-01-15,0.0,15.8,30.4,40.0,87.0,,,January,2023
264,Adilabad,Ichoda,2023-01-16,0.0,16.3,30.3,48.9,91.1,0.0,10.3,January,2023
265,Adilabad,Ichoda,2023-01-17,0.0,16.9,30.8,41.7,95.0,,,January,2023
266,Adilabad,Ichoda,2023-01-18,0.0,17.7,30.3,45.0,94.3,0.0,7.4,January,2023
267,Adilabad,Ichoda,2023-01-19,0.0,16.2,30.2,43.9,93.0,0.0,3.4,January,2023
268,Adilabad,Ichoda,2023-01-20,0.0,16.5,29.4,43.9,90.2,0.0,1.3,January,2023
269,Adilabad,Ichoda,2023-01-21,0.0,16.6,30.2,43.4,88.8,0.0,1.5,January,2023
270,Adilabad,Ichoda,2023-01-22,0.0,16.5,30.2,44.5,83.0,0.0,0.2,January,2023
271,Adilabad,Ichoda,2023-01-23,0.0,16.8,29.6,41.7,86.6,0.0,2.9,January,2023
272,Adilabad,Ichoda,2023-01-24,0.0,17.2,28.9,49.5,88.4,0.0,5.1,January,2023
273,Adilabad,Ichoda,2023-01-25,0.0,17.4,29.7,40.0,88.6,,,January,2023
274,Adilabad,Ichoda,2023-01-26,0.0,15.9,29.3,35.6,91.1,0.0,0.2,January,2023
275,Adilabad,Ichoda,2023-01-27,0.0,12.9,29.8,28.5,81.3,,,January,2023
276,Adilabad,Ichoda,2023-01-28,0.0,17.4,31.8,33.8,77.1,0.0,1.5,January,2023
277,Adilabad,Ichoda,2023-01-29,0.0,16.4,31.5,36.1,82.1,,,January,2023
278,Adilabad,Ichoda,2023-01-30,0.0,18.3,30.8,44.5,85.4,,,January,2023
279,Adilabad,Ichoda,2023-01-31,0.0,17.9,29.7,49.5,79.7,,,January,2023
284,Adilabad,Inderavelly,2023-01-01,0.0,17.3,31.5,39.5,82.8,0.0,9.0,January,2023
292,Adilabad,Inderavelly,2023-01-13,0.0,13.7,31.2,30.3,87.2,0.0,10.3,January,2023
293,Adilabad,Inderavelly,2023-01-14,0.0,14.0,31.9,31.6,90.5,0.1,12.8,January,2023
294,Adilabad,Inderavelly,2023-01-15,0.0,15.2,30.8,42.4,90.0,0.0,9.7,January,2023
295,Adilabad,Inderavelly,2023-01-16,0.0,16.7,30.5,44.7,85.4,0.0,12.1,January,2023
296,Adilabad,Inderavelly,2023-01-17,0.0,17.7,31.9,38.4,90.7,0.0,13.2,January,2023
297,Adilabad,Inderavelly,2023-01-18,0.0,16.8,30.8,38.9,93.5,0.0,11.5,January,2023
298,Adilabad,Inderavelly,2023-01-19,0.0,16.5,31.2,41.8,89.2,0.0,12.0,January,2023
299,Adilabad,Inderavelly,2023-01-20,0.0,14.6,31.3,38.6,91.2,0.0,10.8,January,2023
300,Adilabad,Inderavelly,2023-01-21,0.0,15.6,30.4,37.5,87.3,0.0,12.1,January,2023
301,Adilabad,Inderavelly,2023-01-22,0.0,15.6,31.5,39.3,83.8,0.0,12.1,January,2023
302,Adilabad,Inderavelly,2023-01-23,0.0,15.9,32.3,35.2,85.4,0.0,10.1,January,2023
303,Adilabad,Inderavelly,2023-01-24,0.0,17.4,31.8,41.7,86.4,0.0,10.2,January,2023
304,Adilabad,Inderavelly,2023-01-25,0.0,18.1,30.5,33.4,80.8,2.2,14.3,January,2023
305,Adilabad,Inderavelly,2023-01-26,0.0,15.1,30.3,35.9,90.5,0.0,9.9,January,2023
306,Adilabad,Inderavelly,2023-01-27,0.0,13.6,31.8,27.0,81.9,0.0,8.8,January,2023
307,Adilabad,Inderavelly,2023-01-28,0.0,15.4,32.2,32.6,80.4,0.0,12.2,January,2023
308,Adilabad,Inderavelly,2023-01-29,0.0,15.6,32.5,37.8,82.4,0.0,6.5,January,2023
309,Adilabad,Inderavelly,2023-01-30,0.0,17.5,31.5,36.2,82.3,0.0,11.4,January,2023
310,Adilabad,Inderavelly,2023-01-31,0.0,18.1,31.8,41.2,82.7,0.0,8.9,January,2023
315,Adilabad,Jainad,2023-01-01,0.0,13.9,33.0,38.2,100.0,0.0,3.1,January,2023
323,Adilabad,Jainad,2023-01-13,0.0,11.5,33.1,19.4,100.0,0.0,26.1,January,2023
324,Adilabad,Jainad,2023-01-14,0.0,12.5,33.0,24.3,100.0,0.0,28.9,January,2023
325,Adilabad,Jainad,2023-01-15,0.0,12.3,30.6,36.1,100.0,0.0,2.5,January,2023
326,Adilabad,Jainad,2023-01-16,0.0,13.7,29.6,48.1,100.0,0.0,2.5,January,2023
327,Adilabad,Jainad,2023-01-17,0.0,14.8,32.8,35.9,100.0,0.0,8.0,January,2023
328,Adilabad,Jainad,2023-01-18,0.0,16.3,33.0,35.3,100.0,0.0,13.0,January,2023
329,Adilabad,Jainad,2023-01-19,0.0,14.5,33.4,38.7,100.0,0.0,8.7,January,2023
330,Adilabad,Jainad,2023-01-20,0.0,14.5,32.6,33.0,100.0,0.0,4.6,January,2023
331,Adilabad,Jainad,2023-01-21,0.0,14.1,32.7,31.2,100.0,0.0,23.5,January,2023
332,Adilabad,Jainad,2023-01-22,0.0,14.2,33.1,33.0,100.0,0.0,7.8,January,2023
333,Adilabad,Jainad,2023-01-23,0.0,13.6,34.5,27.8,100.0,0.0,6.2,January,2023
334,Adilabad,Jainad,2023-01-24,0.0,14.6,32.2,34.0,100.0,0.0,4.1,January,2023
335,Adilabad,Jainad,2023-01-25,0.0,17.1,32.8,25.0,88.6,0.0,12.1,January,2023
336,Adilabad,Jainad,2023-01-26,0.0,14.2,32.9,20.1,96.4,0.0,20.9,January,2023
337,Adilabad,Jainad,2023-01-27,0.0,11.9,33.6,16.4,99.8,0.0,6.9,January,2023
338,Adilabad,Jainad,2023-01-28,0.0,13.5,32.8,27.5,100.0,0.0,14.8,January,2023
339,Adilabad,Jainad,2023-01-29,0.0,13.7,32.8,33.3,100.0,0.0,4.8,January,2023
340,Adilabad,Jainad,2023-01-30,0.0,17.0,33.9,27.8,94.5,0.0,6.1,January,2023
341,Adilabad,Jainad,2023-01-31,0.0,16.5,32.6,37.0,97.4,0.0,5.7,January,2023
346,Adilabad,Mavala,2023-01-01,0.0,15.1,32.5,37.0,92.7,0.0,1.5,January,2023
354,Adilabad,Mavala,2023-01-13,0.0,11.8,32.3,28.8,89.0,0.0,3.0,January,2023
355,Adilabad,Mavala,2023-01-14,0.0,12.6,32.2,31.5,91.0,0.0,4.7,January,2023
356,Adilabad,Mavala,2023-01-15,0.0,13.3,31.0,39.8,94.6,0.0,0.9,January,2023
357,Adilabad,Mavala,2023-01-16,0.0,14.8,29.6,49.0,94.6,0.0,2.5,January,2023
358,Adilabad,Mavala,2023-01-17,0.0,18.2,32.6,38.5,84.3,0.0,1.5,January,2023
359,Adilabad,Mavala,2023-01-18,0.0,17.4,32.7,36.7,87.3,0.0,4.4,January,2023
360,Adilabad,Mavala,2023-01-19,0.0,16.5,32.9,37.0,86.0,0.0,2.8,January,2023
361,Adilabad,Mavala,2023-01-20,0.0,17.3,32.7,36.4,84.7,0.0,4.6,January,2023
362,Adilabad,Mavala,2023-01-21,0.0,19.3,32.2,37.0,72.5,0.0,7.2,January,2023
363,Adilabad,Mavala,2023-01-22,0.0,15.0,32.2,39.3,91.0,0.0,2.8,January,2023
364,Adilabad,Mavala,2023-01-23,0.0,17.9,32.3,33.7,79.5,0.0,5.8,January,2023
365,Adilabad,Mavala,2023-01-24,0.0,19.3,31.3,37.0,77.4,0.0,4.1,January,2023
366,Adilabad,Mavala,2023-01-25,0.0,18.5,32.0,31.9,76.4,0.0,5.5,January,2023
367,Adilabad,Mavala,2023-01-26,0.0,15.8,33.0,25.4,85.1,0.0,5.7,January,2023
368,Adilabad,Mavala,2023-01-27,0.0,13.2,32.7,24.1,87.9,0.0,4.8,January,2023
369,Adilabad,Mavala,2023-01-28,0.0,14.0,32.5,37.0,91.7,0.0,6.5,January,2023
370,Adilabad,Mavala,2023-01-29,0.0,14.2,32.2,41.0,92.4,0.0,1.9,January,2023
371,Adilabad,Mavala,2023-01-30,0.0,18.4,32.3,34.1,76.8,0.0,4.6,January,2023
372,Adilabad,Mavala,2023-01-31,0.0,16.5,32.2,37.6,85.3,0.0,4.6,January,2023
377,Adilabad,Narnoor,2023-01-01,0.0,18.1,30.5,39.7,91.4,0.0,0.1,January,2023
385,Adilabad,Narnoor,2023-01-13,0.0,14.5,30.6,31.9,83.0,0.0,5.6,January,2023
386,Adilabad,Narnoor,2023-01-14,0.0,14.5,30.2,33.0,93.3,0.0,15.7,January,2023
387,Adilabad,Narnoor,2023-01-15,0.0,17.0,29.8,41.3,94.1,0.0,8.5,January,2023
388,Adilabad,Narnoor,2023-01-16,0.0,16.9,28.6,47.9,78.4,0.0,6.8,January,2023
389,Adilabad,Narnoor,2023-01-17,0.0,17.7,30.3,40.6,79.3,0.0,0.1,January,2023
390,Adilabad,Narnoor,2023-01-18,0.0,17.3,30.5,40.1,80.9,0.1,12.5,January,2023
391,Adilabad,Narnoor,2023-01-19,0.0,16.0,30.1,39.3,93.8,0.2,11.7,January,2023
392,Adilabad,Narnoor,2023-01-20,0.0,17.2,31.0,40.2,74.0,0.6,7.5,January,2023
393,Adilabad,Narnoor,2023-01-21,0.0,17.7,29.3,41.6,69.9,0.6,8.3,January,2023
394,Adilabad,Narnoor,2023-01-22,0.0,16.3,30.3,38.0,72.6,0.0,0.1,January,2023
395,Adilabad,Narnoor,2023-01-23,0.0,16.4,30.9,36.4,77.1,1.1,13.9,January,2023
396,Adilabad,Narnoor,2023-01-24,0.0,17.7,30.3,35.5,78.4,1.2,13.6,January,2023
397,Adilabad,Narnoor,2023-01-25,0.0,17.4,30.1,30.4,74.2,0.0,0.1,January,2023
398,Adilabad,Narnoor,2023-01-26,0.0,14.8,30.4,29.1,79.1,1.0,11.5,January,2023
399,Adilabad,Narnoor,2023-01-27,0.0,16.5,32.3,20.6,89.3,0.0,10.8,January,2023
400,Adilabad,Narnoor,2023-01-28,0.0,16.8,31.6,28.4,70.1,0.0,9.9,January,2023
