record_number,district,mandal,date,rain_mm,min_temp_c,max_temp_c,min_humidity,max_humidity,min_wind_speed_kmph,max_wind_speed_kmph,month,year
10,Adilabad,Adilabad Rural,2023-11-01,0.0,9.3,29.9,28.3,88.6,0.0,9.3,November,2023
41,Adilabad,Adilabad Urban,2023-11-01,0.0,10.9,32.7,25.5,99.8,0.0,3.5,November,2023
72,Adilabad,Bazarhathnoor,2023-11-01,0.0,7.8,29.0,31.5,92.3,0.0,5.7,November,2023
103,Adilabad,Bela,2023-11-01,0.0,8.5,32.9,13.1,92.6,0.0,4.4,November,2023
134,Adilabad,Bheempoor,2023-11-01,0.0,11.6,30.9,24.1,95.6,0.0,4.8,November,2023
165,Adilabad,Boath,2023-11-01,0.0,8.5,31.2,27.1,86.8,0.0,5.7,November,2023
196,Adilabad,Gadiguda,2023-11-01,0.0,12.1,32.5,22.3,87.8,0.0,4.4,November,2023
227,Adilabad,Gudihathnur,2023-11-01,0.0,12.3,32.6,30.5,87.4,,,November,2023
258,Adilabad,Ichoda,2023-11-01,0.0,11.6,29.8,28.5,75.2,,,November,2023
289,Adilabad,Inderavelly,2023-11-01,0.0,12.4,31.0,26.9,73.3,1.0,10.7,November,2023
320,Adilabad,Jainad,2023-11-01,0.0,8.5,32.9,15.7,100.0,0.0,4.0,November,2023
351,Adilabad,Mavala,2023-11-01,0.0,11.4,31.4,23.4,89.4,0.0,3.5,November,2023
382,Adilabad,Narnoor,2023-11-01,0.0,12.0,29.8,26.4,87.0,0.0,8.3,November,2023
413,Adilabad,Neradigonda,2023-11-01,0.0,8.9,32.7,23.9,82.9,0.0,6.5,November,2023
444,Adilabad,Sirikonda,2023-11-01,0.0,14.0,32.8,27.7,87.1,1.0,10.7,November,2023
475,Adilabad,Talamadugu,2023-11-01,0.0,10.5,30.8,31.0,100.0,0.0,7.1,November,2023
506,Adilabad,Tamsi,2023-11-01,0.0,12.0,30.8,40.2,91.0,0.0,5.8,November,2023
537,Adilabad,Utnur,2023-11-01,0.0,11.0,31.7,20.1,86.2,0.0,8.4,November,2023
568,Bhadradri Kothagudem,Allapalli,2023-11-01,0.0,10.6,32.5,21.4,94.6,0.0,6.1,November,2023
599,Bhadradri Kothagudem,Annapureddipalle,2023-11-01,0.0,14.4,32.5,26.1,100.0,0.0,4.5,November,2023
630,Bhadradri Kothagudem,Aswapuram,2023-11-01,0.0,13.0,34.0,32.0,100.0,,,November,2023
661,Bhadradri Kothagudem,Aswaraopeta,2023-11-01,0.0,14.7,32.4,34.5,100.0,0.0,5.6,November,2023
692,Bhadradri Kothagudem,Bhadrachalam,2023-11-01,0.0,13.2,32.5,39.5,100.0,,,November,2023
723,Bhadradri Kothagudem,Burgampadu,2023-11-01,0.0,13.9,32.8,46.7,100.0,0.0,5.1,November,2023
754,Bhadradri Kothagudem,Chandrugonda,2023-11-01,0.0,14.3,32.9,19.8,100.0,0.0,0.3,November,2023
785,Bhadradri Kothagudem,Cherla,2023-11-01,0.0,13.4,32.0,47.2,97.5,0.0,9.4,November,2023
816,Bhadradri Kothagudem,Chunchupally,2023-11-01,0.0,11.7,33.0,27.6,89.3,0.0,4.5,November,2023
847,Bhadradri Kothagudem,Dammapeta,2023-11-01,0.0,12.8,33.3,27.8,100.0,0.0,5.2,November,2023
878,Bhadradri Kothagudem,Dummugudem,2023-11-01,0.0,14.0,31.0,41.6,97.1,,,November,2023
909,Bhadradri Kothagudem,Gundala,2023-11-01,0.0,10.9,30.9,20.8,100.0,0.0,8.8,November,2023
940,Bhadradri Kothagudem,Julurpad,2023-11-01,0.0,16.7,34.6,30.5,96.9,,,November,2023
971,Bhadradri Kothagudem,Karakagudem,2023-11-01,0.0,11.8,33.3,24.6,99.3,0.0,4.6,November,2023
1002,Bhadradri Kothagudem,Kothagudem,2023-11-01,0.0,12.3,33.0,38.4,97.6,0.0,5.1,November,2023
1033,Bhadradri Kothagudem,Laxmidevipalli,2023-11-01,0.0,11.7,31.9,31.1,93.0,0.0,3.6,November,2023
1064,Bhadradri Kothagudem,Manuguru,2023-11-01,0.0,14.3,32.7,27.0,96.2,,,November,2023
1095,Bhadradri Kothagudem,Mulakalapalle,2023-11-01,0.0,12.9,32.1,53.1,100.0,0.0,5.1,November,2023
1126,Bhadradri Kothagudem,Palawancha,2023-11-01,0.0,12.6,35.2,26.4,96.3,0.0,4.9,November,2023
1157,Bhadradri Kothagudem,Pinapaka,2023-11-01,0.0,12.9,32.2,24.8,100.0,0.0,9.4,November,2023
1188,Bhadradri Kothagudem,Sujathanagar,2023-11-01,0.0,13.1,31.7,20.5,95.5,0.0,4.4,November,2023
1219,Bhadradri Kothagudem,Tekulapalle,2023-11-01,0.0,12.9,31.9,25.1,97.0,0.0,5.1,November,2023
1250,Bhadradri Kothagudem,Yellandu,2023-11-01,0.0,14.5,32.8,30.2,100.0,0.0,3.3,November,2023
1281,Hanumakonda,Atmakur,2023-11-01,0.0,13.0,32.1,32.3,99.9,0.0,8.2,November,2023
1312,Hanumakonda,Bheemadevarapalle,2023-11-01,0.0,10.9,29.9,32.5,82.3,,,November,2023
1343,Hanumakonda,Damera,2023-11-01,0.0,12.8,32.0,19.3,100.0,0.0,7.6,November,2023
1374,Hanumakonda,Dharmasagar,2023-11-01,0.0,13.1,31.9,29.2,83.8,0.0,6.1,November,2023
1405,Hanumakonda,Elkathurthi,2023-11-01,0.0,15.1,32.2,31.6,84.0,0.0,0.5,November,2023
1436,Hanumakonda,Hanumakonda,2023-11-01,0.0,13.5,32.4,45.3,89.9,0.0,4.6,November,2023
1467,Hanumakonda,Hasanparthy,2023-11-01,0.0,13.9,32.5,25.4,93.7,0.0,4.1,November,2023
1498,Hanumakonda,Inole,2023-11-01,0.0,13.1,32.5,14.7,100.0,0.0,10.8,November,2023
1529,Hanumakonda,Kamalapur,2023-11-01,0.0,14.1,32.7,19.3,100.0,0.0,6.2,November,2023
1560,Hanumakonda,Khazipet,2023-11-01,0.0,13.6,31.6,32.0,85.0,0.0,6.1,November,2023
1591,Hanumakonda,Nadikuda,2023-11-01,0.0,13.0,31.1,31.1,100.0,0.0,20.1,November,2023
1622,Hanumakonda,Parkal,2023-11-01,0.0,13.4,30.7,27.9,91.9,0.0,7.4,November,2023
1653,Hanumakonda,Shayampet,2023-11-01,0.0,13.9,32.9,30.1,99.9,0.0,8.9,November,2023
1684,Hanumakonda,Velair,2023-11-01,0.0,11.2,30.2,34.2,97.2,0.0,3.2,November,2023
1715,Hyderabad,Amberpet,2023-11-01,0.0,17.3,30.4,21.7,74.8,0.0,1.3,November,2023
1746,Hyderabad,Ameerpet,2023-11-01,0.0,17.3,34.3,22.9,75.9,0.0,1.7,November,2023
1777,Hyderabad,Asifnagar,2023-11-01,0.0,16.4,32.0,13.9,72.3,0.0,65.1,November,2023
1808,Hyderabad,Bahadurpura,2023-11-01,0.0,14.3,32.6,17.6,83.6,0.0,65.1,November,2023
1839,Hyderabad,Bandlaguda,2023-11-01,0.0,15.6,31.1,23.3,71.6,0.0,6.5,November,2023
1870,Hyderabad,Charminar,2023-11-01,0.0,15.6,31.0,22.3,68.9,0.0,4.3,November,2023
1901,Hyderabad,Golkonda,2023-11-01,0.0,14.0,30.4,20.6,76.5,0.0,7.0,November,2023
1932,Hyderabad,Himayatnagar,2023-11-01,0.0,17.8,30.1,16.4,70.5,0.0,0.8,November,2023
1963,Hyderabad,Khairatabad,2023-11-01,0.0,15.4,33.3,17.6,74.7,0.0,8.9,November,2023
1994,Hyderabad,Maredpally,2023-11-01,0.0,11.6,30.4,17.1,81.7,0.0,4.1,November,2023
2025,Hyderabad,Musheerabad,2023-11-01,0.0,15.1,30.6,17.3,85.2,0.0,3.7,November,2023
2056,Hyderabad,Nampally,2023-11-01,0.0,16.5,32.6,23.8,71.4,0.0,65.1,November,2023
2087,Hyderabad,Saidabad,2023-11-01,0.0,17.0,31.7,18.2,72.7,0.0,4.0,November,2023
2118,Hyderabad,Secunderabad,2023-11-01,0.0,16.1,30.9,24.2,81.0,0.0,3.0,November,2023
2149,Hyderabad,Shaikpet,2023-11-01,0.0,12.1,32.7,19.6,86.7,0.0,65.1,November,2023
2180,Hyderabad,Tirumalgiri,2023-11-01,0.0,14.2,30.3,31.0,82.4,0.0,7.0,November,2023
2211,Jagtial,Beerpur,2023-11-01,0.0,13.8,34.8,24.4,95.4,0.0,0.3,November,2023
2242,Jagtial,Buggaram,2023-11-01,0.0,14.6,32.4,20.8,100.0,0.0,0.1,November,2023
2273,Jagtial,Dharmapuri,2023-11-01,0.0,12.0,32.5,18.5,100.0,0.0,4.6,November,2023
2304,Jagtial,Gollapalle,2023-11-01,0.0,14.3,31.9,7.6,99.8,0.0,5.3,November,2023
2335,Jagtial,Ibrahimpatnam,2023-11-01,0.0,14.9,32.8,30.9,97.1,0.0,1.7,November,2023
2366,Jagtial,Jagityal_Rural,2023-11-01,0.0,12.9,32.8,26.6,94.9,0.0,7.9,November,2023
2397,Jagtial,Jagtial,2023-11-01,0.0,14.4,31.1,28.6,99.9,0.0,7.9,November,2023
2428,Jagtial,Kathlapur,2023-11-01,0.0,14.1,32.2,30.5,99.9,0.0,4.0,November,2023
2459,Jagtial,Kodimial,2023-11-01,0.0,11.5,29.8,17.5,86.5,0.0,6.5,November,2023
2490,Jagtial,Koratla,2023-11-01,0.0,11.7,32.7,18.0,100.0,0.0,3.0,November,2023
2521,Jagtial,Malial,2023-11-01,0.0,9.8,33.7,24.1,84.7,0.0,7.9,November,2023
2552,Jagtial,Mallapur,2023-11-01,0.0,14.2,32.8,27.4,99.9,0.0,5.2,November,2023
2583,Jagtial,Medipalle,2023-11-01,0.0,11.8,32.6,24.5,96.8,0.0,4.4,November,2023
2614,Jagtial,Metpalle,2023-11-01,0.0,13.0,32.8,29.5,100.0,0.0,3.5,November,2023
2645,Jagtial,Pegadapalle,2023-11-01,0.0,11.1,33.0,28.9,99.8,0.0,4.4,November,2023
2676,Jagtial,Raikal,2023-11-01,0.0,11.4,33.7,27.9,97.8,0.0,4.2,November,2023
2707,Jagtial,Sarangapur,2023-11-01,0.0,11.2,32.9,27.3,86.1,0.0,4.4,November,2023
2738,Jagtial,Velgatoor,2023-11-01,0.0,14.6,32.6,22.9,99.9,0.0,7.1,November,2023
2769,Jangaon,Bachannapeta,2023-11-01,0.0,11.7,33.0,10.2,92.3,0.0,10.0,November,2023
2800,Jangaon,Chilpur,2023-11-01,0.0,14.3,30.3,39.1,94.1,0.0,1.0,November,2023
2831,Jangaon,Devaruppala,2023-11-01,0.0,13.1,31.8,28.0,96.8,0.0,5.3,November,2023
2862,Jangaon,Ganpur_Stn,2023-11-01,0.0,13.2,32.6,24.7,99.8,0.0,5.9,November,2023
2893,Jangaon,Jangaon,2023-11-01,0.0,11.9,32.1,26.5,96.6,0.0,5.7,November,2023
2924,Jangaon,Kodakandla,2023-11-01,0.0,14.3,31.2,30.6,100.0,0.0,10.7,November,2023
2955,Jangaon,Lingalaghanpur,2023-11-01,0.0,13.2,30.0,25.3,100.0,0.0,5.2,November,2023
2986,Jangaon,Narmetta,2023-11-01,0.0,14.8,31.0,31.4,78.2,0.0,8.1,November,2023
3017,Jangaon,Palakurthi,2023-11-01,0.0,12.4,32.4,30.3,97.3,0.0,7.9,November,2023
3048,Jangaon,Raghunathpalle,2023-11-01,0.0,11.7,30.2,34.3,100.0,0.0,7.2,November,2023
3079,Jangaon,Tharigoppula,2023-11-01,0.0,11.4,31.3,26.5,93.7,0.0,6.7,November,2023
3110,Jangaon,Zaffergadh,2023-11-01,0.0,12.6,33.6,25.8,100.0,0.0,5.4,November,2023
3141,Jayashankar,Bhupalpalle,2023-11-01,0.0,14.5,33.3,19.6,93.4,0.0,2.1,November,2023
3172,Jayashankar,Chityal,2023-11-01,0.0,12.1,32.9,22.7,95.2,0.0,7.5,November,2023
3203,Jayashankar,Ghanapur_Mulug,2023-11-01,0.0,12.6,32.9,29.1,98.7,0.0,0.9,November,2023
3234,Jayashankar,Kataram,2023-11-01,0.0,11.3,36.2,25.0,99.2,0.0,6.0,November,2023
3265,Jayashankar,Mahadevpur,2023-11-01,0.0,10.6,32.1,29.1,100.0,0.0,4.4,November,2023
3296,Jayashankar,Malharrao,2023-11-01,0.0,9.6,33.7,27.1,100.0,0.0,4.5,November,2023
3327,Jayashankar,Mogullapalle,2023-11-01,0.0,11.9,33.2,26.2,100.0,0.0,7.0,November,2023
3358,Jayashankar,Mutharam_Mahadevpur,2023-11-01,0.0,9.9,31.5,34.9,94.1,0.0,8.4,November,2023
3389,Jayashankar,Palmela,2023-11-01,0.0,10.5,31.2,31.7,97.5,,,November,2023
3420,Jayashankar,Regonda,2023-11-01,0.0,12.9,33.7,27.0,100.0,0.0,8.9,November,2023
3451,Jayashankar,Tekumatla,2023-11-01,0.0,12.4,32.0,32.9,99.9,0.0,7.8,November,2023
3482,Jogulamba Gadwal,Aiza,2023-11-01,0.0,12.4,32.4,25.5,95.9,0.0,9.9,November,2023
3513,Jogulamba Gadwal,Alampur,2023-11-01,0.0,13.5,32.9,31.4,92.6,0.0,6.4,November,2023
3544,Jogulamba Gadwal,Dharur,2023-11-01,0.0,12.7,30.8,23.7,100.0,0.0,10.1,November,2023
3575,Jogulamba Gadwal,Gadwal,2023-11-01,0.0,12.0,32.7,24.6,97.4,0.0,6.3,November,2023
3606,Jogulamba Gadwal,Ghattu,2023-11-01,0.0,15.6,30.3,23.3,85.6,0.0,8.5,November,2023
3637,Jogulamba Gadwal,Itikyal,2023-11-01,0.0,13.6,31.0,28.7,100.0,0.0,6.6,November,2023
3668,Jogulamba Gadwal,Kaloor_Timmanadoddi,2023-11-01,0.0,12.9,31.7,19.8,100.0,0.0,9.5,November,2023
3699,Jogulamba Gadwal,Maldakal,2023-11-01,0.0,12.0,30.5,30.5,100.0,0.0,6.4,November,2023
3730,Jogulamba Gadwal,Manopad,2023-11-01,0.0,12.2,29.3,31.9,95.6,0.0,7.2,November,2023
3761,Jogulamba Gadwal,Rajoli,2023-11-01,0.0,11.5,30.5,36.9,100.0,0.0,6.6,November,2023
3792,Jogulamba Gadwal,Undavelli,2023-11-01,0.0,10.5,30.7,33.8,100.0,0.0,6.5,November,2023
3823,Jogulamba Gadwal,Waddepalle,2023-11-01,0.0,13.2,30.3,37.6,86.1,0.0,6.0,November,2023
3854,Kamareddy,Banswada,2023-11-01,0.0,11.7,30.6,32.2,98.3,0.0,2.6,November,2023
3885,Kamareddy,Bhiknur,2023-11-01,0.0,12.4,33.6,23.8,100.0,0.0,9.1,November,2023
3916,Kamareddy,Bibipet,2023-11-01,0.0,13.6,28.9,32.3,99.9,0.0,5.5,November,2023
3947,Kamareddy,Bichkunda,2023-11-01,0.0,11.0,30.6,19.3,100.0,0.0,9.7,November,2023
3978,Kamareddy,Birkoor,2023-11-01,0.0,13.1,30.3,30.2,95.7,0.0,6.1,November,2023
4009,Kamareddy,Domakonda,2023-11-01,0.0,12.4,29.8,23.8,100.0,0.0,5.8,November,2023
4040,Kamareddy,Gandhari,2023-11-01,0.0,9.8,32.8,19.5,100.0,0.0,8.4,November,2023
4071,Kamareddy,Jukkal,2023-11-01,0.0,11.0,29.6,26.2,86.0,0.0,7.4,November,2023
4102,Kamareddy,Kamareddy,2023-11-01,0.0,10.4,30.8,20.5,86.9,0.0,7.8,November,2023
4133,Kamareddy,Lingampet,2023-11-01,0.0,10.1,30.6,13.9,100.0,0.0,4.8,November,2023
4164,Kamareddy,Machareddy,2023-11-01,0.0,10.6,29.6,23.0,100.0,0.0,7.5,November,2023
4195,Kamareddy,Madnur,2023-11-01,0.0,7.9,30.3,25.1,94.0,0.0,7.3,November,2023
4226,Kamareddy,Naga_Reddipet,2023-11-01,0.0,12.7,30.5,16.3,95.0,0.0,0.6,November,2023
4257,Kamareddy,Nasurullabad,2023-11-01,0.0,11.3,29.3,35.2,99.1,0.0,7.4,November,2023
4288,Kamareddy,Nizamsagar,2023-11-01,0.0,11.9,32.3,30.4,100.0,0.0,3.5,November,2023
4319,Kamareddy,Pedda Kodapgal,2023-11-01,0.0,12.0,29.5,30.1,100.0,0.0,7.0,November,2023
4350,Kamareddy,Pitlam,2023-11-01,0.0,13.3,30.3,31.1,91.1,0.0,4.2,November,2023
4381,Kamareddy,Rajampet,2023-11-01,0.0,14.5,29.9,25.5,88.3,0.0,2.9,November,2023
4412,Kamareddy,Ramareddy,2023-11-01,0.0,13.1,32.4,31.0,87.7,0.0,3.2,November,2023
4443,Kamareddy,Sadasivanagar,2023-11-01,0.0,14.7,30.6,28.1,90.7,0.0,5.6,November,2023
4474,Kamareddy,Tadwai,2023-11-01,0.0,14.1,32.0,30.1,84.3,0.0,4.3,November,2023
4505,Kamareddy,Yellareddy,2023-11-01,0.0,12.7,31.9,36.7,100.0,0.0,0.8,November,2023
4536,Karimnagar,Chigurumamidi,2023-11-01,0.0,11.5,31.2,22.5,100.0,0.0,13.0,November,2023
4567,Karimnagar,Choppadandi,2023-11-01,0.0,13.9,31.3,26.5,100.0,0.0,5.9,November,2023
4598,Karimnagar,Ellandakunta,2023-11-01,0.0,14.9,32.5,25.6,94.9,0.0,3.3,November,2023
4629,Karimnagar,Gangadhara,2023-11-01,0.0,12.6,31.6,20.9,94.2,0.0,5.1,November,2023
4660,Karimnagar,Gannervaram,2023-11-01,0.0,13.5,29.9,30.3,97.9,0.0,3.6,November,2023
4691,Karimnagar,Huzurabad,2023-11-01,0.0,13.5,29.5,32.0,88.1,0.0,7.3,November,2023
4722,Karimnagar,Jammikunta,2023-11-01,0.0,12.8,32.8,24.2,100.0,0.0,6.6,November,2023
4753,Karimnagar,Karimnagar,2023-11-01,0.0,14.4,31.6,29.6,82.2,0.0,7.2,November,2023
4784,Karimnagar,Karimnagar_Rural,2023-11-01,0.0,14.1,31.2,31.3,97.0,0.0,9.0,November,2023
4815,Karimnagar,Kothapalle,2023-11-01,0.0,13.5,32.1,22.6,100.0,0.0,8.6,November,2023
4846,Karimnagar,Manakondur,2023-11-01,0.0,13.6,33.7,22.3,99.3,0.0,6.2,November,2023
4877,Karimnagar,Ramadugu,2023-11-01,0.0,13.0,31.8,22.6,92.9,0.0,4.1,November,2023
4908,Karimnagar,Shankarapatnam,2023-11-01,0.0,13.6,30.1,24.7,100.0,0.0,7.3,November,2023
4939,Karimnagar,Thimmapur,2023-11-01,0.0,11.5,30.4,28.7,93.9,0.0,10.7,November,2023
4970,Karimnagar,V_Saidapur,2023-11-01,0.0,13.5,31.3,29.0,84.2,0.0,10.2,November,2023
5001,Karimnagar,Veenavanka,2023-11-01,0.0,16.9,32.9,22.9,72.7,0.0,5.8,November,2023
5032,Khammam,Bonakal,2023-11-01,0.0,13.8,32.8,35.6,100.0,0.0,4.0,November,2023
5063,Khammam,Chinthakani,2023-11-01,0.0,16.2,33.8,38.1,95.4,0.0,4.5,November,2023
5094,Khammam,Enkuru,2023-11-01,0.0,14.3,32.2,30.6,100.0,0.0,4.9,November,2023
5125,Khammam,Kalluru,2023-11-01,0.0,14.5,31.2,36.2,99.9,0.0,2.9,November,2023
5156,Khammam,Kamepalle,2023-11-01,0.0,15.7,32.5,31.4,94.6,0.0,6.5,November,2023
5187,Khammam,Khammam_Rural,2023-11-01,0.0,18.1,33.1,34.5,99.0,0.0,4.3,November,2023
5218,Khammam,Khammam_Urban,2023-11-01,0.0,16.8,33.8,28.2,99.9,0.0,5.4,November,2023
5249,Khammam,Konijerla,2023-11-01,0.0,14.0,33.7,37.6,100.0,0.0,4.8,November,2023
5280,Khammam,Kusumanchi,2023-11-01,0.0,16.6,31.6,36.5,100.0,0.0,5.8,November,2023
5311,Khammam,Madhira,2023-11-01,0.0,16.3,32.6,33.2,99.9,0.0,10.9,November,2023
5342,Khammam,Mudigonda,2023-11-01,0.0,16.5,33.9,36.5,99.9,0.0,4.8,November,2023
5373,Khammam,Nelakondapalle,2023-11-01,0.0,19.3,33.6,54.8,97.5,0.0,0.4,November,2023
5404,Khammam,Penuballi,2023-11-01,0.0,14.5,33.0,26.5,98.2,0.0,0.3,November,2023
5435,Khammam,Raghunadhapalem,2023-11-01,0.0,14.7,32.6,26.2,100.0,0.0,5.8,November,2023
5466,Khammam,Sathupalle,2023-11-01,0.0,14.9,33.0,34.6,100.0,0.0,4.5,November,2023
5497,Khammam,Singareni,2023-11-01,0.0,14.5,32.1,25.7,89.5,0.0,0.1,November,2023
5528,Khammam,Thallada,2023-11-01,0.0,13.1,30.2,41.2,100.0,0.0,5.1,November,2023
5559,Khammam,Thirumalayapalem,2023-11-01,0.0,15.3,31.0,41.0,100.0,0.0,3.4,November,2023
5590,Khammam,Vemsoor,2023-11-01,0.0,15.9,29.2,48.3,95.0,,,November,2023
5621,Khammam,Wyra,2023-11-01,0.0,13.8,30.3,41.7,95.8,0.0,5.0,November,2023
5652,Khammam,Yerrupalem,2023-11-01,0.0,16.7,32.7,48.8,95.3,0.0,10.9,November,2023
5683,Kumuram Bheem,Asifabad,2023-11-01,0.0,11.8,30.4,24.9,89.8,0.0,8.5,November,2023
5714,Kumuram Bheem,Bejjur,2023-11-01,0.0,9.7,32.2,17.6,100.0,0.0,6.5,November,2023
5745,Kumuram Bheem,Chintalamanepally,2023-11-01,0.0,8.7,31.7,38.8,87.6,0.0,4.4,November,2023
5776,Kumuram Bheem,Dahegaon,2023-11-01,0.0,11.0,31.3,29.0,91.8,0.0,6.5,November,2023
5807,Kumuram Bheem,Jainoor,2023-11-01,0.0,13.1,32.0,21.5,89.0,0.0,8.1,November,2023
5838,Kumuram Bheem,Kagaznagar,2023-11-01,0.0,10.3,34.3,22.9,94.2,0.0,3.2,November,2023
5869,Kumuram Bheem,Kerameri,2023-11-01,0.0,8.6,32.6,22.5,89.0,0.0,4.5,November,2023
5900,Kumuram Bheem,Kouthala,2023-11-01,0.0,9.6,33.0,23.1,99.9,1.1,1.2,November,2023
5931,Kumuram Bheem,Lingapur,2023-11-01,0.0,7.7,31.2,25.5,94.4,0.0,7.8,November,2023
5962,Kumuram Bheem,Penchikalpet,2023-11-01,0.0,10.3,33.0,21.2,98.6,0.0,6.5,November,2023
5993,Kumuram Bheem,Rebbana,2023-11-01,0.0,11.3,30.3,31.8,88.2,0.0,7.7,November,2023
6024,Kumuram Bheem,Sirpur_T,2023-11-01,0.0,10.2,30.8,26.2,99.1,0.0,1.2,November,2023
6055,Kumuram Bheem,Sirpur_U,2023-11-01,0.0,7.6,32.2,20.6,91.7,0.0,7.3,November,2023
6086,Kumuram Bheem,Tiryani,2023-11-01,0.0,8.5,32.2,26.3,93.9,0.0,10.3,November,2023
6117,Kumuram Bheem,Wankdi,2023-11-01,0.0,9.0,29.8,32.9,98.2,0.0,7.6,November,2023
6148,Mahabubabad,Bayyaram,2023-11-01,0.0,13.8,32.1,30.6,90.6,0.0,5.8,November,2023
6179,Mahabubabad,Chinnagudur,2023-11-01,0.0,12.9,32.2,12.0,92.6,0.0,2.0,November,2023
6210,Mahabubabad,Danthalapalle,2023-11-01,0.0,13.4,32.0,29.6,96.3,0.0,5.1,November,2023
6241,Mahabubabad,Dornakal,2023-11-01,0.0,13.1,31.1,31.9,100.0,0.0,3.4,November,2023
6272,Mahabubabad,Ganagavaram,2023-11-01,0.0,10.9,34.0,16.3,98.3,0.0,8.1,November,2023
6303,Mahabubabad,Garla,2023-11-01,0.0,13.3,31.2,34.5,100.0,0.0,0.2,November,2023
6334,Mahabubabad,Gudur,2023-11-01,0.0,11.4,31.9,21.3,96.5,0.0,9.7,November,2023
6365,Mahabubabad,Kesamudram,2023-11-01,0.0,13.6,32.1,20.2,100.0,0.0,6.5,November,2023
6396,Mahabubabad,Kothaguda,2023-11-01,0.0,11.4,32.2,20.7,94.1,0.0,5.8,November,2023
6427,Mahabubabad,Kuravi,2023-11-01,0.0,13.9,34.4,20.2,100.0,0.0,6.8,November,2023
6458,Mahabubabad,Mahabubabad,2023-11-01,0.0,14.1,32.8,23.1,100.0,0.0,4.8,November,2023
6489,Mahabubabad,Maripeda,2023-11-01,0.0,15.9,30.4,39.3,97.7,0.0,4.6,November,2023
6520,Mahabubabad,Narsimhulapet,2023-11-01,0.0,13.1,33.0,25.7,100.0,0.0,6.1,November,2023
6551,Mahabubabad,Nellikudur,2023-11-01,0.0,13.4,32.4,33.0,95.3,0.0,4.6,November,2023
6582,Mahabubabad,Peddavangara,2023-11-01,0.0,14.5,31.6,29.9,100.0,0.0,6.3,November,2023
6613,Mahabubabad,Thorrur,2023-11-01,0.0,13.6,31.4,31.8,96.7,0.0,4.8,November,2023
6644,Mahabubnagar,Addakal,2023-11-01,0.0,12.9,31.6,28.8,90.3,0.0,5.9,November,2023
6675,Mahabubnagar,Balanagar,2023-11-01,0.0,9.8,32.8,11.1,100.0,0.0,7.6,November,2023
6706,Mahabubnagar,Bhoothpur,2023-11-01,0.0,12.3,32.5,29.5,89.9,0.0,6.1,November,2023
6737,Mahabubnagar,Chinna_Chintha_Kunta,2023-11-01,0.0,10.7,32.7,23.7,100.0,0.0,8.0,November,2023
6768,Mahabubnagar,Devarkadara,2023-11-01,0.0,10.9,31.6,27.7,85.9,,,November,2023
6799,Mahabubnagar,Gandeed,2023-11-01,0.0,14.2,32.6,14.4,99.9,0.0,3.1,November,2023
6830,Mahabubnagar,Hanwada,2023-11-01,0.0,11.2,31.5,26.8,100.0,0.0,2.4,November,2023
6861,Mahabubnagar,Jadcherla,2023-11-01,0.0,9.9,31.9,26.7,92.5,0.0,5.3,November,2023
6892,Mahabubnagar,Koilkonda,2023-11-01,0.0,10.6,33.7,19.4,99.9,0.0,2.4,November,2023
6923,Mahabubnagar,Mahabubnagar_Rural,2023-11-01,0.0,11.8,32.7,27.5,85.4,,,November,2023
6954,Mahabubnagar,Mahabubnagar_Urban,2023-11-01,0.0,12.9,31.1,23.7,83.1,0.0,6.1,November,2023
6985,Mahabubnagar,Midjil,2023-11-01,0.0,10.1,30.8,20.4,100.0,0.0,12.0,November,2023
7016,Mahabubnagar,Mohammamdabad,2023-11-01,0.0,12.6,31.6,15.4,85.9,0.0,3.5,November,2023
7047,Mahabubnagar,Musapet,2023-11-01,0.0,12.8,32.8,17.4,100.0,0.0,8.5,November,2023
7078,Mahabubnagar,Nawabpet,2023-11-01,0.0,10.4,31.7,16.2,91.5,0.0,6.6,November,2023
7109,Mahabubnagar,Rajapur,2023-11-01,0.0,9.7,31.8,26.9,100.0,0.0,1.2,November,2023
7140,Mancherial,Bellampalle,2023-11-01,0.0,11.7,32.4,25.6,89.8,0.0,6.8,November,2023
7171,Mancherial,Bheemini,2023-11-01,0.0,12.0,31.8,32.7,86.9,0.0,6.5,November,2023
7202,Mancherial,Bhimaram,2023-11-01,0.0,10.7,31.7,31.3,88.8,0.0,4.2,November,2023
7233,Mancherial,Chennur,2023-11-01,0.0,11.4,32.7,26.7,95.8,0.0,7.4,November,2023
7264,Mancherial,Dandepalle,2023-11-01,0.0,11.6,32.3,28.5,100.0,0.0,4.5,November,2023
7295,Mancherial,Hajipur,2023-11-01,0.0,9.2,32.8,15.8,100.0,0.0,5.6,November,2023
7326,Mancherial,Jaipur,2023-11-01,0.0,9.7,32.4,25.2,100.0,0.0,5.2,November,2023
7357,Mancherial,Jannaram,2023-11-01,0.0,11.2,34.8,23.7,96.0,0.0,2.5,November,2023
7388,Mancherial,Kannepalli,2023-11-01,0.0,11.0,30.9,31.8,91.9,0.0,8.0,November,2023
7419,Mancherial,Kasipet,2023-11-01,0.0,10.1,32.8,24.1,91.8,0.0,4.7,November,2023
7450,Mancherial,Kotapalle,2023-11-01,0.0,9.8,32.3,25.6,100.0,0.0,5.9,November,2023
7481,Mancherial,Luxettipet,2023-11-01,0.0,12.3,32.5,17.9,100.0,0.0,5.4,November,2023
