record_number,district,mandal,date,rain_mm,min_temp_c,max_temp_c,min_humidity,max_humidity,min_wind_speed_kmph,max_wind_speed_kmph,month,year
8,Adilabad,Adilabad Rural,2023-03-01,0.0,16.4,28.3,54.6,98.2,0.0,10.0,March,2023
39,Adilabad,Adilabad Urban,2023-03-01,0.0,18.5,32.3,53.3,99.9,0.0,5.3,March,2023
70,Adilabad,Bazarhathnoor,2023-03-01,0.0,15.8,29.5,60.4,98.0,0.0,3.8,March,2023
101,Adilabad,Bela,2023-03-01,0.0,16.6,30.5,41.1,100.0,0.0,7.5,March,2023
132,Adilabad,Bheempoor,2023-03-01,0.0,19.2,32.3,54.6,99.9,0.0,4.5,March,2023
163,Adilabad,Boath,2023-03-01,0.0,15.8,30.5,47.3,95.1,0.0,7.5,March,2023
194,Adilabad,Gadiguda,2023-03-01,0.0,17.4,30.6,51.1,99.9,0.0,7.5,March,2023
225,Adilabad,Gudihathnur,2023-03-01,0.0,17.6,30.2,62.7,100.0,,,March,2023
256,Adilabad,Ichoda,2023-03-01,0.0,16.3,29.2,61.5,95.5,,,March,2023
287,Adilabad,Inderavelly,2023-03-01,0.0,17.1,30.0,50.0,94.5,0.0,8.6,March,2023
318,Adilabad,Jainad,2023-03-01,0.0,16.8,29.5,49.2,100.0,0.0,5.3,March,2023
349,Adilabad,Mavala,2023-03-01,0.0,17.4,29.1,50.2,93.6,0.0,5.3,March,2023
380,Adilabad,Narnoor,2023-03-01,0.0,18.3,29.5,48.6,83.7,0.0,8.9,March,2023
411,Adilabad,Neradigonda,2023-03-01,0.0,16.6,32.0,47.5,95.6,0.0,5.8,March,2023
442,Adilabad,Sirikonda,2023-03-01,0.0,18.3,29.7,56.4,92.7,0.0,8.6,March,2023
473,Adilabad,Talamadugu,2023-03-01,0.0,16.9,32.1,59.4,98.3,0.0,4.8,March,2023
504,Adilabad,Tamsi,2023-03-01,0.0,18.4,29.6,65.5,96.8,0.0,4.9,March,2023
535,Adilabad,Utnur,2023-03-01,0.0,17.8,29.6,52.2,98.8,0.0,10.2,March,2023
566,Bhadradri Kothagudem,Allapalli,2023-03-01,0.0,17.5,32.0,49.7,99.9,0.0,4.4,March,2023
597,Bhadradri Kothagudem,Annapureddipalle,2023-03-01,0.0,19.4,31.3,49.3,100.0,0.0,20.3,March,2023
628,Bhadradri Kothagudem,Aswapuram,2023-03-01,0.0,20.1,32.7,54.0,100.0,0.0,0.1,March,2023
659,Bhadradri Kothagudem,Aswaraopeta,2023-03-01,0.0,19.9,31.1,59.5,100.0,0.0,10.1,March,2023
690,Bhadradri Kothagudem,Bhadrachalam,2023-03-01,0.0,19.8,32.2,61.4,100.0,0.0,0.5,March,2023
721,Bhadradri Kothagudem,Burgampadu,2023-03-01,0.0,20.0,32.5,68.9,100.0,0.0,2.3,March,2023
752,Bhadradri Kothagudem,Chandrugonda,2023-03-01,0.0,21.0,32.2,41.2,100.0,0.0,8.7,March,2023
783,Bhadradri Kothagudem,Cherla,2023-03-01,0.0,20.2,32.9,63.0,99.3,0.0,5.8,March,2023
814,Bhadradri Kothagudem,Chunchupally,2023-03-01,0.0,19.2,32.9,49.9,88.7,0.0,4.7,March,2023
845,Bhadradri Kothagudem,Dammapeta,2023-03-01,0.0,18.0,32.8,47.3,100.0,0.0,20.3,March,2023
876,Bhadradri Kothagudem,Dummugudem,2023-03-01,0.0,20.2,31.5,60.6,98.6,0.0,0.1,March,2023
907,Bhadradri Kothagudem,Gundala,2023-03-01,0.0,18.0,30.5,50.8,99.0,0.0,7.7,March,2023
938,Bhadradri Kothagudem,Julurpad,2023-03-01,0.0,21.8,34.4,56.8,99.9,0.0,6.0,March,2023
969,Bhadradri Kothagudem,Karakagudem,2023-03-01,0.0,19.9,31.7,53.6,100.0,0.0,5.3,March,2023
1000,Bhadradri Kothagudem,Kothagudem,2023-03-01,0.0,19.3,32.4,44.8,94.1,0.0,3.6,March,2023
1031,Bhadradri Kothagudem,Laxmidevipalli,2023-03-01,0.0,18.9,32.6,49.9,88.7,0.0,4.3,March,2023
1062,Bhadradri Kothagudem,Manuguru,2023-03-01,0.0,20.8,32.5,46.9,99.1,0.0,0.1,March,2023
1093,Bhadradri Kothagudem,Mulakalapalle,2023-03-01,0.0,19.4,31.5,58.8,100.0,0.0,4.0,March,2023
1124,Bhadradri Kothagudem,Palawancha,2023-03-01,0.0,18.9,32.9,50.5,99.6,0.0,3.0,March,2023
1155,Bhadradri Kothagudem,Pinapaka,2023-03-01,0.0,20.6,30.5,55.7,100.0,0.0,5.8,March,2023
1186,Bhadradri Kothagudem,Sujathanagar,2023-03-01,0.0,20.0,33.1,39.0,100.0,0.0,6.0,March,2023
1217,Bhadradri Kothagudem,Tekulapalle,2023-03-01,0.0,18.7,31.9,49.4,98.2,0.0,4.8,March,2023
1248,Bhadradri Kothagudem,Yellandu,2023-03-01,0.0,19.4,32.4,47.5,100.0,0.0,3.6,March,2023
1279,Hanumakonda,Atmakur,2023-03-01,0.0,19.9,32.1,55.7,99.9,0.0,7.5,March,2023
1310,Hanumakonda,Bheemadevarapalle,2023-03-01,0.0,18.1,32.3,57.7,99.9,0.0,0.4,March,2023
1341,Hanumakonda,Damera,2023-03-01,0.0,18.1,32.5,48.8,100.0,0.0,8.2,March,2023
1372,Hanumakonda,Dharmasagar,2023-03-01,0.0,19.3,33.9,49.9,93.7,0.0,5.1,March,2023
1403,Hanumakonda,Elkathurthi,2023-03-01,0.0,20.5,31.3,54.2,94.9,0.0,0.3,March,2023
1434,Hanumakonda,Hanumakonda,2023-03-01,0.0,19.9,31.8,62.1,94.2,0.0,4.5,March,2023
1465,Hanumakonda,Hasanparthy,2023-03-01,0.0,19.9,31.2,54.0,95.4,0.0,5.7,March,2023
1496,Hanumakonda,Inole,2023-03-01,0.0,19.0,31.8,40.4,100.0,0.0,9.8,March,2023
1527,Hanumakonda,Kamalapur,2023-03-01,0.0,19.2,32.8,47.5,100.0,0.0,13.3,March,2023
1558,Hanumakonda,Khazipet,2023-03-01,0.0,20.5,29.8,57.6,93.2,0.0,7.0,March,2023
1589,Hanumakonda,Nadikuda,2023-03-01,0.0,18.9,31.6,54.9,100.0,0.0,1.9,March,2023
1620,Hanumakonda,Parkal,2023-03-01,0.0,20.3,29.6,58.9,98.4,0.0,7.8,March,2023
1651,Hanumakonda,Shayampet,2023-03-01,0.0,20.7,32.4,58.9,99.9,0.0,5.4,March,2023
1682,Hanumakonda,Velair,2023-03-01,0.0,18.4,29.1,59.5,98.7,0.0,6.4,March,2023
1713,Hyderabad,Amberpet,2023-03-01,0.0,20.9,30.0,45.6,90.3,0.0,1.8,March,2023
1744,Hyderabad,Ameerpet,2023-03-01,0.0,21.2,32.2,63.3,99.9,0.1,10.3,March,2023
1775,Hyderabad,Asifnagar,2023-03-01,0.0,21.1,30.5,36.7,92.6,0.0,53.7,March,2023
1806,Hyderabad,Bahadurpura,2023-03-01,0.0,20.0,33.4,40.5,89.0,0.0,59.9,March,2023
1837,Hyderabad,Bandlaguda,2023-03-01,0.0,19.6,30.4,42.6,87.0,0.0,11.0,March,2023
1868,Hyderabad,Charminar,2023-03-01,0.0,20.7,30.1,45.4,83.1,0.0,3.4,March,2023
1899,Hyderabad,Golkonda,2023-03-01,0.0,18.2,29.3,43.5,97.5,0.0,9.0,March,2023
1930,Hyderabad,Himayatnagar,2023-03-01,0.0,21.2,29.9,47.2,83.7,0.0,2.3,March,2023
1961,Hyderabad,Khairatabad,2023-03-01,0.0,20.5,32.8,38.2,84.8,0.0,19.2,March,2023
1992,Hyderabad,Maredpally,2023-03-01,0.0,17.9,30.2,45.2,100.0,0.0,6.8,March,2023
2023,Hyderabad,Musheerabad,2023-03-01,0.0,20.4,29.9,49.6,89.3,0.0,4.9,March,2023
2054,Hyderabad,Nampally,2023-03-01,0.0,21.1,32.8,42.6,85.9,0.0,31.2,March,2023
2085,Hyderabad,Saidabad,2023-03-01,0.0,20.3,31.1,48.6,100.0,0.0,5.9,March,2023
2116,Hyderabad,Secunderabad,2023-03-01,0.0,20.9,29.7,46.5,83.4,0.0,4.1,March,2023
2147,Hyderabad,Shaikpet,2023-03-01,0.0,18.7,32.6,38.2,89.5,0.0,60.1,March,2023
2178,Hyderabad,Tirumalgiri,2023-03-01,0.0,19.1,29.4,59.2,88.2,0.0,7.7,March,2023
2209,Jagtial,Beerpur,2023-03-01,0.0,17.2,32.5,52.5,97.4,0.0,1.9,March,2023
2240,Jagtial,Buggaram,2023-03-01,0.0,21.2,30.4,59.3,100.0,0.0,4.7,March,2023
2271,Jagtial,Dharmapuri,2023-03-01,0.0,19.0,30.4,63.1,100.0,0.0,6.9,March,2023
2302,Jagtial,Gollapalle,2023-03-01,0.0,20.4,30.1,61.9,99.9,0.0,5.9,March,2023
2333,Jagtial,Ibrahimpatnam,2023-03-01,0.0,20.1,32.4,59.0,99.9,0.0,4.8,March,2023
2364,Jagtial,Jagityal_Rural,2023-03-01,0.0,18.5,31.7,64.2,99.9,0.0,0.3,March,2023
2395,Jagtial,Jagtial,2023-03-01,0.0,19.0,32.8,61.6,99.9,0.0,8.4,March,2023
2426,Jagtial,Kathlapur,2023-03-01,0.0,19.8,33.0,54.8,99.9,0.0,7.0,March,2023
2457,Jagtial,Kodimial,2023-03-01,0.0,18.3,29.5,55.4,100.0,0.0,8.7,March,2023
2488,Jagtial,Koratla,2023-03-01,0.0,18.8,31.2,52.2,100.0,0.0,3.1,March,2023
2519,Jagtial,Malial,2023-03-01,0.0,18.4,32.7,54.8,99.9,0.0,8.6,March,2023
2550,Jagtial,Mallapur,2023-03-01,0.0,19.9,32.9,58.2,100.0,0.0,7.3,March,2023
2581,Jagtial,Medipalle,2023-03-01,0.0,18.9,32.3,48.8,99.9,0.0,9.9,March,2023
2612,Jagtial,Metpalle,2023-03-01,0.0,19.3,32.2,57.6,100.0,0.0,9.9,March,2023
2643,Jagtial,Pegadapalle,2023-03-01,0.0,19.0,31.5,62.5,99.9,0.0,8.5,March,2023
2674,Jagtial,Raikal,2023-03-01,0.0,19.6,32.9,55.8,98.3,0.0,5.4,March,2023
2705,Jagtial,Sarangapur,2023-03-01,0.0,18.6,31.9,56.3,97.9,0.0,3.6,March,2023
2736,Jagtial,Velgatoor,2023-03-01,0.0,19.4,32.9,61.3,100.0,0.0,10.8,March,2023
2767,Jangaon,Bachannapeta,2023-03-01,0.0,18.2,33.5,41.6,99.8,0.0,9.7,March,2023
2798,Jangaon,Chilpur,2023-03-01,0.0,20.2,32.2,55.0,99.9,0.0,4.6,March,2023
2829,Jangaon,Devaruppala,2023-03-01,0.0,18.7,30.3,55.1,98.4,0.0,11.9,March,2023
2860,Jangaon,Ganpur_Stn,2023-03-01,0.0,18.3,32.7,46.8,100.0,0.0,9.9,March,2023
2891,Jangaon,Jangaon,2023-03-01,0.0,18.6,31.3,49.1,98.7,0.0,12.6,March,2023
2922,Jangaon,Kodakandla,2023-03-01,0.0,19.4,31.5,53.1,100.0,0.0,9.0,March,2023
2953,Jangaon,Lingalaghanpur,2023-03-01,0.0,18.8,28.8,70.1,100.0,0.0,9.8,March,2023
2984,Jangaon,Narmetta,2023-03-01,0.0,18.9,30.1,59.6,100.0,0.0,4.5,March,2023
3015,Jangaon,Palakurthi,2023-03-01,0.0,18.2,30.9,49.8,100.0,0.0,12.0,March,2023
3046,Jangaon,Raghunathpalle,2023-03-01,0.0,17.8,30.9,56.3,100.0,0.0,6.1,March,2023
3077,Jangaon,Tharigoppula,2023-03-01,0.0,18.4,28.5,60.2,100.0,0.0,13.8,March,2023
3108,Jangaon,Zaffergadh,2023-03-01,0.0,19.2,31.8,49.6,100.0,0.0,14.7,March,2023
3139,Jayashankar,Bhupalpalle,2023-03-01,0.0,21.2,32.6,57.2,100.0,0.0,10.2,March,2023
3170,Jayashankar,Chityal,2023-03-01,0.0,18.4,32.0,48.0,100.0,0.0,7.0,March,2023
3201,Jayashankar,Ghanapur_Mulug,2023-03-01,0.0,20.5,32.6,59.9,100.0,0.0,1.3,March,2023
3232,Jayashankar,Kataram,2023-03-01,0.0,18.7,33.2,50.9,100.0,0.0,5.4,March,2023
3263,Jayashankar,Mahadevpur,2023-03-01,0.0,18.7,30.2,66.7,100.0,0.0,4.3,March,2023
3294,Jayashankar,Malharrao,2023-03-01,0.0,17.4,32.6,52.7,100.0,0.0,19.0,March,2023
3325,Jayashankar,Mogullapalle,2023-03-01,0.0,18.3,32.5,50.4,100.0,0.0,9.9,March,2023
3356,Jayashankar,Mutharam_Mahadevpur,2023-03-01,0.0,17.4,30.0,62.0,95.3,0.0,9.4,March,2023
3387,Jayashankar,Palmela,2023-03-01,0.0,18.8,29.5,63.9,98.4,0.0,0.9,March,2023
3418,Jayashankar,Regonda,2023-03-01,0.0,18.8,31.3,63.1,100.0,0.0,7.4,March,2023
3449,Jayashankar,Tekumatla,2023-03-01,0.0,19.4,31.9,49.6,99.9,0.0,6.5,March,2023
3480,Jogulamba Gadwal,Aiza,2023-03-01,0.0,18.5,32.8,39.6,96.7,0.0,14.2,March,2023
3511,Jogulamba Gadwal,Alampur,2023-03-01,0.0,20.1,32.7,43.1,94.7,0.0,10.7,March,2023
3542,Jogulamba Gadwal,Dharur,2023-03-01,0.0,18.6,30.9,42.2,100.0,0.0,7.0,March,2023
3573,Jogulamba Gadwal,Gadwal,2023-03-01,0.0,19.7,32.7,36.1,100.0,0.0,9.3,March,2023
3604,Jogulamba Gadwal,Ghattu,2023-03-01,0.0,20.1,29.8,41.2,98.4,0.0,7.4,March,2023
3635,Jogulamba Gadwal,Itikyal,2023-03-01,0.0,18.3,31.5,48.4,100.0,0.0,4.9,March,2023
3666,Jogulamba Gadwal,Kaloor_Timmanadoddi,2023-03-01,0.0,18.7,32.2,39.0,100.0,0.0,14.3,March,2023
3697,Jogulamba Gadwal,Maldakal,2023-03-01,0.0,17.6,30.9,43.2,98.5,0.0,7.2,March,2023
3728,Jogulamba Gadwal,Manopad,2023-03-01,0.0,18.3,29.9,45.5,88.5,0.0,8.1,March,2023
3759,Jogulamba Gadwal,Rajoli,2023-03-01,0.0,19.1,30.8,54.0,100.0,0.0,7.1,March,2023
3790,Jogulamba Gadwal,Undavelli,2023-03-01,0.0,18.2,31.2,47.6,100.0,0.0,15.0,March,2023
3821,Jogulamba Gadwal,Waddepalle,2023-03-01,0.0,18.5,31.2,39.8,100.0,0.0,6.0,March,2023
3852,Kamareddy,Banswada,2023-03-01,0.0,18.7,32.3,42.7,98.1,0.0,4.4,March,2023
3883,Kamareddy,Bhiknur,2023-03-01,0.0,19.2,33.6,46.8,100.0,0.0,11.1,March,2023
3914,Kamareddy,Bibipet,2023-03-01,0.0,19.7,31.5,47.8,100.0,0.0,10.8,March,2023
3945,Kamareddy,Bichkunda,2023-03-01,0.0,18.5,32.5,40.0,100.0,0.0,6.0,March,2023
3976,Kamareddy,Birkoor,2023-03-01,0.0,19.7,31.8,43.8,96.3,0.0,1.0,March,2023
4007,Kamareddy,Domakonda,2023-03-01,0.0,17.8,30.4,57.8,100.0,0.0,7.3,March,2023
4038,Kamareddy,Gandhari,2023-03-01,0.0,16.8,31.1,30.9,100.0,0.0,9.1,March,2023
4069,Kamareddy,Jukkal,2023-03-01,0.0,17.3,30.8,50.0,95.3,0.0,7.5,March,2023
4100,Kamareddy,Kamareddy,2023-03-01,0.0,18.2,30.8,41.9,100.0,0.0,9.0,March,2023
4131,Kamareddy,Lingampet,2023-03-01,0.0,17.6,31.3,35.1,100.0,0.0,5.3,March,2023
4162,Kamareddy,Machareddy,2023-03-01,0.0,17.6,31.2,48.1,100.0,0.0,7.6,March,2023
4193,Kamareddy,Madnur,2023-03-01,0.0,17.1,32.9,44.6,99.9,0.0,7.8,March,2023
4224,Kamareddy,Naga_Reddipet,2023-03-01,0.0,19.0,31.8,38.2,100.0,0.0,8.2,March,2023
4255,Kamareddy,Nasurullabad,2023-03-01,0.0,18.6,32.6,40.7,98.5,0.0,11.0,March,2023
4286,Kamareddy,Nizamsagar,2023-03-01,0.0,19.3,33.3,30.5,100.0,0.0,4.4,March,2023
4317,Kamareddy,Pedda Kodapgal,2023-03-01,0.0,17.8,32.8,57.0,100.0,0.0,3.9,March,2023
4348,Kamareddy,Pitlam,2023-03-01,0.0,19.5,32.5,46.7,92.1,0.0,6.1,March,2023
4379,Kamareddy,Rajampet,2023-03-01,0.0,18.3,30.1,48.0,93.4,0.0,0.1,March,2023
4410,Kamareddy,Ramareddy,2023-03-01,0.0,18.2,29.9,50.9,100.0,0.0,1.5,March,2023
4441,Kamareddy,Sadasivanagar,2023-03-01,0.0,18.5,30.4,55.0,100.0,0.0,4.8,March,2023
4472,Kamareddy,Tadwai,2023-03-01,0.0,18.2,29.6,50.3,97.4,0.0,2.5,March,2023
4503,Kamareddy,Yellareddy,2023-03-01,0.0,18.4,32.4,41.4,100.0,0.0,4.3,March,2023
4534,Karimnagar,Chigurumamidi,2023-03-01,0.0,18.6,32.0,51.5,100.0,0.0,8.7,March,2023
4565,Karimnagar,Choppadandi,2023-03-01,0.0,19.3,30.6,60.2,100.0,0.0,2.8,March,2023
4596,Karimnagar,Ellandakunta,2023-03-01,0.0,20.7,32.5,49.6,96.7,0.0,6.5,March,2023
4627,Karimnagar,Gangadhara,2023-03-01,0.0,18.8,29.0,64.3,100.0,0.0,11.1,March,2023
4658,Karimnagar,Gannervaram,2023-03-01,0.0,19.1,31.6,54.1,100.0,0.0,4.9,March,2023
4689,Karimnagar,Huzurabad,2023-03-01,0.0,19.5,31.1,55.4,97.4,0.0,0.5,March,2023
4720,Karimnagar,Jammikunta,2023-03-01,0.0,18.4,32.9,46.8,100.0,0.0,6.1,March,2023
4751,Karimnagar,Karimnagar,2023-03-01,0.0,20.8,31.9,53.4,93.2,0.0,5.9,March,2023
4782,Karimnagar,Karimnagar_Rural,2023-03-01,0.0,19.4,30.0,60.8,99.0,0.0,7.7,March,2023
4813,Karimnagar,Kothapalle,2023-03-01,0.0,19.9,30.9,57.9,100.0,0.0,8.4,March,2023
4844,Karimnagar,Manakondur,2023-03-01,0.0,19.3,32.5,48.3,100.0,0.0,7.7,March,2023
4875,Karimnagar,Ramadugu,2023-03-01,0.0,19.1,28.8,70.2,100.0,0.0,7.0,March,2023
4906,Karimnagar,Shankarapatnam,2023-03-01,0.0,19.7,32.6,53.8,100.0,0.0,6.1,March,2023
4937,Karimnagar,Thimmapur,2023-03-01,0.0,17.9,29.9,56.7,100.0,0.0,9.2,March,2023
4968,Karimnagar,V_Saidapur,2023-03-01,0.0,19.6,29.4,54.6,92.7,0.0,3.3,March,2023
4999,Karimnagar,Veenavanka,2023-03-01,0.0,22.6,33.0,41.4,93.4,0.0,12.1,March,2023
5030,Khammam,Bonakal,2023-03-01,0.0,18.9,33.7,48.0,100.0,0.0,5.1,March,2023
5061,Khammam,Chinthakani,2023-03-01,0.0,20.1,33.8,52.4,96.7,0.0,6.3,March,2023
5092,Khammam,Enkuru,2023-03-01,0.0,19.5,32.6,51.6,100.0,0.0,5.2,March,2023
5123,Khammam,Kalluru,2023-03-01,0.0,20.3,32.1,50.0,99.9,0.0,6.3,March,2023
5154,Khammam,Kamepalle,2023-03-01,0.0,20.1,31.5,50.2,99.9,0.0,3.6,March,2023
5185,Khammam,Khammam_Rural,2023-03-01,0.0,21.5,32.7,59.0,99.4,0.0,6.1,March,2023
5216,Khammam,Khammam_Urban,2023-03-01,0.0,20.8,33.0,48.6,99.9,0.0,7.1,March,2023
5247,Khammam,Konijerla,2023-03-01,0.0,20.0,34.3,55.7,100.0,0.0,5.1,March,2023
5278,Khammam,Kusumanchi,2023-03-01,0.0,20.7,32.9,44.9,100.0,0.0,2.2,March,2023
5309,Khammam,Madhira,2023-03-01,0.0,19.7,32.9,46.8,100.0,0.0,9.9,March,2023
5340,Khammam,Mudigonda,2023-03-01,0.0,20.1,34.0,55.1,99.9,0.0,8.8,March,2023
5371,Khammam,Nelakondapalle,2023-03-01,0.0,20.6,34.3,60.7,99.0,0.0,0.3,March,2023
5402,Khammam,Penuballi,2023-03-01,0.0,19.7,33.8,43.7,99.0,0.0,8.7,March,2023
5433,Khammam,Raghunadhapalem,2023-03-01,0.0,20.0,32.9,46.2,100.0,0.0,5.8,March,2023
5464,Khammam,Sathupalle,2023-03-01,0.0,18.2,33.7,47.3,100.0,0.0,20.3,March,2023
5495,Khammam,Singareni,2023-03-01,0.0,19.8,32.5,48.6,100.0,0.0,3.6,March,2023
5526,Khammam,Thallada,2023-03-01,0.0,21.0,31.0,51.0,100.0,0.0,6.8,March,2023
5557,Khammam,Thirumalayapalem,2023-03-01,0.0,19.8,32.1,49.7,100.0,0.0,5.3,March,2023
5588,Khammam,Vemsoor,2023-03-01,0.0,19.8,30.1,63.7,95.1,,,March,2023
5619,Khammam,Wyra,2023-03-01,0.0,20.2,34.2,53.7,100.0,0.0,9.0,March,2023
5650,Khammam,Yerrupalem,2023-03-01,0.0,20.1,32.3,55.4,100.0,0.0,9.9,March,2023
5681,Kumuram Bheem,Asifabad,2023-03-01,0.0,18.2,29.9,59.4,100.0,0.0,5.6,March,2023
5712,Kumuram Bheem,Bejjur,2023-03-01,0.0,18.4,30.4,64.4,100.0,0.0,4.6,March,2023
5743,Kumuram Bheem,Chintalamanepally,2023-03-01,0.0,17.6,28.6,71.2,97.5,0.0,4.6,March,2023
5774,Kumuram Bheem,Dahegaon,2023-03-01,0.0,18.3,29.0,65.4,99.6,0.0,5.7,March,2023
5805,Kumuram Bheem,Jainoor,2023-03-01,0.0,17.8,30.0,49.1,96.5,0.0,9.0,March,2023
5836,Kumuram Bheem,Kagaznagar,2023-03-01,0.0,18.0,32.6,50.1,99.9,0.0,3.2,March,2023
5867,Kumuram Bheem,Kerameri,2023-03-01,0.0,16.4,31.2,56.0,95.1,0.0,5.1,March,2023
5898,Kumuram Bheem,Kouthala,2023-03-01,0.0,18.5,32.1,65.1,99.9,,,March,2023
5929,Kumuram Bheem,Lingapur,2023-03-01,0.0,17.8,29.2,59.5,90.6,0.0,11.0,March,2023
5960,Kumuram Bheem,Penchikalpet,2023-03-01,0.0,18.7,29.9,57.1,100.0,0.0,4.6,March,2023
5991,Kumuram Bheem,Rebbana,2023-03-01,0.0,17.8,28.9,62.5,99.9,0.0,6.4,March,2023
6022,Kumuram Bheem,Sirpur_T,2023-03-01,0.0,17.7,30.3,58.9,100.0,0.0,3.2,March,2023
6053,Kumuram Bheem,Sirpur_U,2023-03-01,0.0,14.8,29.5,51.5,95.3,0.0,7.5,March,2023
6084,Kumuram Bheem,Tiryani,2023-03-01,0.0,16.4,29.7,56.2,99.9,0.0,7.1,March,2023
6115,Kumuram Bheem,Wankdi,2023-03-01,0.0,17.2,29.5,61.4,99.6,0.0,5.4,March,2023
6146,Mahabubabad,Bayyaram,2023-03-01,0.0,20.1,32.6,48.7,91.4,0.0,5.6,March,2023
6177,Mahabubabad,Chinnagudur,2023-03-01,0.0,19.7,31.2,49.6,93.7,0.0,3.4,March,2023
6208,Mahabubabad,Danthalapalle,2023-03-01,0.0,18.8,32.2,51.6,94.9,0.0,0.2,March,2023
6239,Mahabubabad,Dornakal,2023-03-01,0.0,19.4,32.4,49.5,100.0,0.0,7.3,March,2023
6270,Mahabubabad,Ganagavaram,2023-03-01,0.0,18.4,34.0,49.2,97.1,0.0,7.1,March,2023
6301,Mahabubabad,Garla,2023-03-01,0.0,19.1,30.7,58.1,100.0,,,March,2023
6332,Mahabubabad,Gudur,2023-03-01,0.0,19.4,31.0,50.8,96.1,0.0,11.0,March,2023
6363,Mahabubabad,Kesamudram,2023-03-01,0.0,19.1,30.9,46.2,100.0,0.0,9.9,March,2023
6394,Mahabubabad,Kothaguda,2023-03-01,0.0,18.6,31.3,48.1,98.2,0.0,2.7,March,2023
6425,Mahabubabad,Kuravi,2023-03-01,0.0,19.8,33.4,39.2,100.0,0.0,8.9,March,2023
6456,Mahabubabad,Mahabubabad,2023-03-01,0.0,19.2,31.9,42.5,100.0,0.0,9.6,March,2023
6487,Mahabubabad,Maripeda,2023-03-01,0.0,20.5,31.9,58.0,98.7,0.0,6.2,March,2023
6518,Mahabubabad,Narsimhulapet,2023-03-01,0.0,18.4,33.5,50.2,100.0,0.0,7.1,March,2023
6549,Mahabubabad,Nellikudur,2023-03-01,0.0,19.0,32.3,49.6,93.8,0.0,6.1,March,2023
6580,Mahabubabad,Peddavangara,2023-03-01,0.0,19.4,30.7,50.9,100.0,0.0,7.4,March,2023
6611,Mahabubabad,Thorrur,2023-03-01,0.0,19.0,31.1,67.2,97.9,0.0,4.6,March,2023
6642,Mahabubnagar,Addakal,2023-03-01,0.0,18.3,32.7,43.9,100.0,0.0,2.3,March,2023
6673,Mahabubnagar,Balanagar,2023-03-01,0.0,16.3,32.6,36.0,100.0,0.0,5.5,March,2023
6704,Mahabubnagar,Bhoothpur,2023-03-01,0.0,17.3,32.4,47.9,100.0,0.0,6.0,March,2023
6735,Mahabubnagar,Chinna_Chintha_Kunta,2023-03-01,0.0,17.3,33.0,41.3,100.0,0.0,10.2,March,2023
6766,Mahabubnagar,Devarkadara,2023-03-01,0.0,17.7,32.5,45.2,91.6,,,March,2023
6797,Mahabubnagar,Gandeed,2023-03-01,0.0,17.5,34.3,42.5,99.9,0.0,0.9,March,2023
6828,Mahabubnagar,Hanwada,2023-03-01,0.0,17.2,31.2,49.2,100.0,0.0,3.1,March,2023
6859,Mahabubnagar,Jadcherla,2023-03-01,0.0,17.2,33.0,44.1,97.2,0.0,6.3,March,2023
6890,Mahabubnagar,Koilkonda,2023-03-01,0.0,17.2,32.2,27.8,97.8,0.0,2.5,March,2023
6921,Mahabubnagar,Mahabubnagar_Rural,2023-03-01,0.0,18.6,32.7,43.1,87.8,0.0,1.4,March,2023
6952,Mahabubnagar,Mahabubnagar_Urban,2023-03-01,0.0,18.1,31.2,42.2,93.9,0.0,6.0,March,2023
6983,Mahabubnagar,Midjil,2023-03-01,0.0,16.5,30.9,45.1,100.0,0.0,9.6,March,2023
7014,Mahabubnagar,Mohammamdabad,2023-03-01,0.0,18.0,31.1,44.5,100.0,0.0,3.9,March,2023
7045,Mahabubnagar,Musapet,2023-03-01,0.0,18.1,33.0,48.5,99.9,0.0,4.8,March,2023
7076,Mahabubnagar,Nawabpet,2023-03-01,0.0,16.8,31.6,39.8,100.0,0.0,9.5,March,2023
7107,Mahabubnagar,Rajapur,2023-03-01,0.0,16.3,31.9,51.7,100.0,0.0,2.2,March,2023
7138,Mancherial,Bellampalle,2023-03-01,0.0,19.2,30.7,55.5,95.6,0.0,5.9,March,2023
7169,Mancherial,Bheemini,2023-03-01,0.0,18.3,30.1,64.6,100.0,0.0,5.7,March,2023
7200,Mancherial,Bhimaram,2023-03-01,0.0,19.0,30.2,60.7,95.4,0.0,4.6,March,2023
7231,Mancherial,Chennur,2023-03-01,0.0,18.9,31.1,57.2,96.0,0.0,5.4,March,2023
7262,Mancherial,Dandepalle,2023-03-01,0.0,19.1,30.3,69.0,100.0,0.0,6.7,March,2023
7293,Mancherial,Hajipur,2023-03-01,0.0,17.8,32.3,57.8,99.7,0.0,1.5,March,2023
7324,Mancherial,Jaipur,2023-03-01,0.0,18.8,30.9,55.6,100.0,0.0,6.4,March,2023
7355,Mancherial,Jannaram,2023-03-01,0.0,17.2,31.6,52.5,97.4,0.0,3.8,March,2023
7386,Mancherial,Kannepalli,2023-03-01,0.0,18.2,29.1,69.1,100.0,0.0,6.1,March,2023
7417,Mancherial,Kasipet,2023-03-01,0.0,18.1,32.6,53.0,98.2,0.0,1.9,March,2023
7448,Mancherial,Kotapalle,2023-03-01,0.0,18.0,31.0,59.8,100.0,0.0,4.9,March,2023
