record_number,district,mandal,date,rain_mm,min_temp_c,max_temp_c,min_humidity,max_humidity,min_wind_speed_kmph,max_wind_speed_kmph,month,year
4,Adilabad,Adilabad Rural,2023-02-01,0.0,14.7,30.2,49.9,94.9,0.0,7.2,February,2023
35,Adilabad,Adilabad Urban,2023-02-01,0.0,15.7,32.9,48.4,99.9,0.0,4.0,February,2023
66,Adilabad,Bazarhathnoor,2023-02-01,0.0,16.3,30.1,54.9,89.2,0.0,6.5,February,2023
97,Adilabad,Bela,2023-02-01,0.0,14.9,32.3,37.6,98.6,0.0,3.0,February,2023
128,Adilabad,Bheempoor,2023-02-01,0.0,16.7,32.3,50.1,99.9,0.0,6.5,February,2023
159,Adilabad,Boath,2023-02-01,0.0,14.2,32.5,46.8,94.8,0.0,6.5,February,2023
190,Adilabad,Gadiguda,2023-02-01,0.0,17.8,33.0,41.2,94.8,0.0,0.2,February,2023
221,Adilabad,Gudihathnur,2023-02-01,0.0,14.5,32.5,55.4,100.0,,,February,2023
252,Adilabad,Ichoda,2023-02-01,0.0,17.4,30.2,54.9,85.5,,,February,2023
283,Adilabad,Inderavelly,2023-02-01,0.0,17.3,31.6,41.8,74.4,0.0,11.1,February,2023
314,Adilabad,Jainad,2023-02-01,0.0,14.1,31.4,44.8,100.0,0.0,4.0,February,2023
345,Adilabad,Mavala,2023-02-01,0.0,14.6,30.4,45.1,95.9,0.0,4.0,February,2023
376,Adilabad,Narnoor,2023-02-01,0.0,17.2,30.4,41.4,88.7,0.0,5.6,February,2023
407,Adilabad,Neradigonda,2023-02-01,0.0,14.4,31.7,45.8,97.8,0.0,7.4,February,2023
438,Adilabad,Sirikonda,2023-02-01,0.0,17.6,31.7,41.8,77.6,0.0,11.1,February,2023
469,Adilabad,Talamadugu,2023-02-01,0.0,14.2,29.7,54.1,98.0,0.0,6.2,February,2023
500,Adilabad,Tamsi,2023-02-01,0.0,15.9,30.5,62.3,98.0,0.0,5.3,February,2023
531,Adilabad,Utnur,2023-02-01,0.0,17.4,31.6,39.9,80.2,0.0,7.9,February,2023
562,Bhadradri Kothagudem,Allapalli,2023-02-01,0.0,17.8,32.3,51.7,100.0,0.0,7.0,February,2023
593,Bhadradri Kothagudem,Annapureddipalle,2023-02-01,0.0,20.9,32.3,45.9,100.0,0.0,5.1,February,2023
624,Bhadradri Kothagudem,Aswapuram,2023-02-01,0.0,19.6,32.9,59.8,100.0,0.0,1.1,February,2023
655,Bhadradri Kothagudem,Aswaraopeta,2023-02-01,0.0,21.2,32.2,51.0,100.0,0.0,7.9,February,2023
686,Bhadradri Kothagudem,Bhadrachalam,2023-02-01,0.0,19.4,32.4,63.7,100.0,,,February,2023
717,Bhadradri Kothagudem,Burgampadu,2023-02-01,0.0,19.5,33.3,67.7,100.0,0.0,3.6,February,2023
748,Bhadradri Kothagudem,Chandrugonda,2023-02-01,0.0,22.0,33.0,41.8,100.0,0.0,8.9,February,2023
779,Bhadradri Kothagudem,Cherla,2023-02-01,0.0,23.0,32.0,70.4,99.9,0.0,5.0,February,2023
810,Bhadradri Kothagudem,Chunchupally,2023-02-01,0.0,19.3,34.3,48.4,88.4,0.0,3.8,February,2023
841,Bhadradri Kothagudem,Dammapeta,2023-02-01,0.0,19.2,33.1,43.1,100.0,0.0,7.0,February,2023
872,Bhadradri Kothagudem,Dummugudem,2023-02-01,0.0,19.6,30.7,66.0,99.6,0.0,1.1,February,2023
903,Bhadradri Kothagudem,Gundala,2023-02-01,0.0,18.0,30.5,52.8,99.0,0.0,11.3,February,2023
934,Bhadradri Kothagudem,Julurpad,2023-02-01,0.0,21.8,33.8,58.3,100.0,0.0,3.0,February,2023
965,Bhadradri Kothagudem,Karakagudem,2023-02-01,0.0,19.3,32.7,51.7,100.0,0.0,7.0,February,2023
996,Bhadradri Kothagudem,Kothagudem,2023-02-01,0.0,19.6,33.0,48.9,94.6,0.0,3.8,February,2023
1027,Bhadradri Kothagudem,Laxmidevipalli,2023-02-01,0.0,19.0,34.0,56.3,95.6,0.0,1.3,February,2023
1058,Bhadradri Kothagudem,Manuguru,2023-02-01,0.0,20.4,32.0,56.0,99.6,0.0,1.1,February,2023
1089,Bhadradri Kothagudem,Mulakalapalle,2023-02-01,0.0,18.9,32.5,60.3,100.0,0.0,3.6,February,2023
1120,Bhadradri Kothagudem,Palawancha,2023-02-01,0.0,18.6,32.3,55.5,99.3,0.0,2.6,February,2023
1151,Bhadradri Kothagudem,Pinapaka,2023-02-01,0.0,20.2,30.6,72.4,100.0,0.0,8.9,February,2023
1182,Bhadradri Kothagudem,Sujathanagar,2023-02-01,0.0,20.0,32.5,41.5,100.0,0.0,3.0,February,2023
1213,Bhadradri Kothagudem,Tekulapalle,2023-02-01,0.0,18.9,32.2,50.3,98.6,0.0,3.4,February,2023
1244,Bhadradri Kothagudem,Yellandu,2023-02-01,0.0,20.4,32.4,55.7,100.0,0.0,4.0,February,2023
1275,Hanumakonda,Atmakur,2023-02-01,0.0,19.1,32.3,55.8,99.9,0.0,7.2,February,2023
1306,Hanumakonda,Bheemadevarapalle,2023-02-01,0.0,18.5,32.7,55.0,99.9,0.0,1.3,February,2023
1337,Hanumakonda,Damera,2023-02-01,0.0,19.2,32.9,48.3,100.0,0.0,9.1,February,2023
1368,Hanumakonda,Dharmasagar,2023-02-01,0.0,19.2,34.0,47.1,92.9,0.0,6.9,February,2023
1399,Hanumakonda,Elkathurthi,2023-02-01,0.0,21.3,31.9,51.6,92.1,0.0,0.6,February,2023
1430,Hanumakonda,Hanumakonda,2023-02-01,0.0,20.7,32.4,60.7,77.9,0.0,3.4,February,2023
1461,Hanumakonda,Hasanparthy,2023-02-01,0.0,20.9,32.2,51.8,94.7,0.0,4.9,February,2023
1492,Hanumakonda,Inole,2023-02-01,0.0,19.9,32.8,37.3,100.0,0.0,9.6,February,2023
1523,Hanumakonda,Kamalapur,2023-02-01,0.0,20.1,32.7,47.6,100.0,0.0,10.7,February,2023
1554,Hanumakonda,Khazipet,2023-02-01,0.0,21.2,31.6,53.7,88.7,0.0,6.9,February,2023
1585,Hanumakonda,Nadikuda,2023-02-01,0.0,19.3,32.9,51.8,100.0,0.0,0.7,February,2023
1616,Hanumakonda,Parkal,2023-02-01,0.0,20.4,31.3,52.6,97.6,0.0,7.8,February,2023
1647,Hanumakonda,Shayampet,2023-02-01,0.0,20.7,32.1,58.2,99.9,0.0,4.4,February,2023
1678,Hanumakonda,Velair,2023-02-01,0.0,18.8,31.6,53.5,98.4,0.0,5.1,February,2023
1709,Hyderabad,Amberpet,2023-02-01,0.0,21.6,31.9,33.6,87.8,0.0,1.6,February,2023
1740,Hyderabad,Ameerpet,2023-02-01,0.0,21.6,32.8,51.2,82.7,0.1,4.1,February,2023
1771,Hyderabad,Asifnagar,2023-02-01,0.0,21.5,33.0,27.8,92.9,0.0,62.7,February,2023
1802,Hyderabad,Bahadurpura,2023-02-01,0.0,20.2,34.1,27.4,88.6,0.0,65.1,February,2023
1833,Hyderabad,Bandlaguda,2023-02-01,0.0,20.1,31.6,35.4,86.5,0.0,6.5,February,2023
1864,Hyderabad,Charminar,2023-02-01,0.0,20.7,33.0,33.7,79.5,0.0,3.5,February,2023
1895,Hyderabad,Golkonda,2023-02-01,0.0,18.4,32.4,33.9,97.8,0.0,5.0,February,2023
1926,Hyderabad,Himayatnagar,2023-02-01,0.0,22.0,32.2,36.9,82.3,0.0,2.0,February,2023
1957,Hyderabad,Khairatabad,2023-02-01,0.0,20.9,33.0,34.3,86.0,0.0,35.8,February,2023
1988,Hyderabad,Maredpally,2023-02-01,0.0,18.1,31.9,32.7,85.6,0.0,10.2,February,2023
2019,Hyderabad,Musheerabad,2023-02-01,0.0,20.9,31.8,38.8,88.5,0.0,5.3,February,2023
2050,Hyderabad,Nampally,2023-02-01,0.0,21.6,32.8,35.6,82.7,0.0,65.1,February,2023
2081,Hyderabad,Saidabad,2023-02-01,0.0,20.8,32.8,36.2,99.2,0.0,3.2,February,2023
2112,Hyderabad,Secunderabad,2023-02-01,0.0,21.4,31.7,38.6,82.7,0.0,3.6,February,2023
2143,Hyderabad,Shaikpet,2023-02-01,0.0,18.9,33.9,32.0,89.0,0.0,65.1,February,2023
2174,Hyderabad,Tirumalgiri,2023-02-01,0.0,19.1,32.5,45.9,90.5,0.0,7.5,February,2023
2205,Jagtial,Beerpur,2023-02-01,0.0,16.9,32.5,44.9,96.2,0.0,0.3,February,2023
2236,Jagtial,Buggaram,2023-02-01,0.0,20.8,32.5,54.2,100.0,0.0,5.6,February,2023
2267,Jagtial,Dharmapuri,2023-02-01,0.0,19.0,32.9,45.1,100.0,0.0,5.6,February,2023
2298,Jagtial,Gollapalle,2023-02-01,0.0,19.7,32.4,52.6,99.9,0.0,5.0,February,2023
2329,Jagtial,Ibrahimpatnam,2023-02-01,0.0,18.6,31.6,47.3,98.2,0.0,3.6,February,2023
2360,Jagtial,Jagityal_Rural,2023-02-01,0.0,18.2,32.5,48.2,99.9,0.0,6.6,February,2023
2391,Jagtial,Jagtial,2023-02-01,0.0,20.0,32.0,49.3,99.9,0.0,6.6,February,2023
2422,Jagtial,Kathlapur,2023-02-01,0.0,20.7,32.2,49.0,100.0,0.0,6.0,February,2023
2453,Jagtial,Kodimial,2023-02-01,0.0,17.8,31.8,37.0,100.0,0.0,4.8,February,2023
2484,Jagtial,Koratla,2023-02-01,0.0,17.7,33.7,38.0,100.0,0.0,2.4,February,2023
2515,Jagtial,Malial,2023-02-01,0.0,17.2,33.7,46.8,99.9,0.0,6.6,February,2023
2546,Jagtial,Mallapur,2023-02-01,0.0,19.6,34.6,47.3,98.5,0.0,5.2,February,2023
2577,Jagtial,Medipalle,2023-02-01,0.0,17.7,32.8,42.4,99.9,0.0,6.0,February,2023
2608,Jagtial,Metpalle,2023-02-01,0.0,18.2,32.7,51.7,100.0,0.0,1.1,February,2023
2639,Jagtial,Pegadapalle,2023-02-01,0.0,18.9,32.9,46.4,99.9,0.0,5.5,February,2023
2670,Jagtial,Raikal,2023-02-01,0.0,17.4,34.1,46.1,98.5,0.0,3.5,February,2023
2701,Jagtial,Sarangapur,2023-02-01,0.0,17.7,33.1,47.0,96.9,0.0,5.1,February,2023
2732,Jagtial,Velgatoor,2023-02-01,0.0,20.2,32.8,55.4,99.9,0.0,6.1,February,2023
2763,Jangaon,Bachannapeta,2023-02-01,0.0,17.8,33.3,31.0,98.3,0.0,9.4,February,2023
2794,Jangaon,Chilpur,2023-02-01,0.0,20.4,32.3,52.3,99.9,0.0,4.1,February,2023
2825,Jangaon,Devaruppala,2023-02-01,0.0,20.0,31.9,51.7,97.1,0.0,7.3,February,2023
2856,Jangaon,Ganpur_Stn,2023-02-01,0.0,19.3,33.7,45.3,100.0,0.0,10.2,February,2023
2887,Jangaon,Jangaon,2023-02-01,0.0,19.2,32.9,44.8,98.7,0.0,9.3,February,2023
2918,Jangaon,Kodakandla,2023-02-01,0.0,20.4,32.7,48.1,100.0,0.0,9.9,February,2023
2949,Jangaon,Lingalaghanpur,2023-02-01,0.0,19.3,31.9,50.8,100.0,0.0,8.8,February,2023
2980,Jangaon,Narmetta,2023-02-01,0.0,19.7,32.8,50.3,100.0,0.0,5.1,February,2023
3011,Jangaon,Palakurthi,2023-02-01,0.0,19.1,32.5,49.0,100.0,0.0,11.2,February,2023
3042,Jangaon,Raghunathpalle,2023-02-01,0.0,18.3,32.0,53.3,100.0,0.0,7.0,February,2023
3073,Jangaon,Tharigoppula,2023-02-01,0.0,19.0,31.2,49.4,100.0,0.0,13.0,February,2023
3104,Jangaon,Zaffergadh,2023-02-01,0.0,19.6,33.0,47.7,100.0,0.0,9.7,February,2023
3135,Jayashankar,Bhupalpalle,2023-02-01,0.0,21.7,33.6,45.7,100.0,0.0,4.5,February,2023
3166,Jayashankar,Chityal,2023-02-01,0.0,19.7,33.7,40.8,98.1,0.0,6.7,February,2023
3197,Jayashankar,Ghanapur_Mulug,2023-02-01,0.0,20.8,33.2,50.5,79.6,0.0,2.3,February,2023
3228,Jayashankar,Kataram,2023-02-01,0.0,19.8,35.8,42.8,99.9,0.0,0.6,February,2023
3259,Jayashankar,Mahadevpur,2023-02-01,0.0,19.8,32.2,58.2,100.0,0.0,4.4,February,2023
3290,Jayashankar,Malharrao,2023-02-01,0.0,18.7,35.5,39.0,100.0,0.0,5.7,February,2023
3321,Jayashankar,Mogullapalle,2023-02-01,0.0,19.5,32.8,51.0,100.0,0.0,8.8,February,2023
3352,Jayashankar,Mutharam_Mahadevpur,2023-02-01,0.0,18.3,31.6,59.5,95.5,0.0,9.1,February,2023
3383,Jayashankar,Palmela,2023-02-01,0.0,19.2,32.6,53.9,98.4,,,February,2023
3414,Jayashankar,Regonda,2023-02-01,0.0,20.1,31.9,60.3,99.7,0.0,6.5,February,2023
3445,Jayashankar,Tekumatla,2023-02-01,0.0,19.4,33.9,53.7,99.9,0.0,6.8,February,2023
3476,Jogulamba Gadwal,Aiza,2023-02-01,0.0,18.1,32.8,38.5,97.0,0.0,8.7,February,2023
3507,Jogulamba Gadwal,Alampur,2023-02-01,0.0,19.8,33.4,39.1,91.4,0.0,10.1,February,2023
3538,Jogulamba Gadwal,Dharur,2023-02-01,0.0,18.6,31.8,39.7,100.0,0.0,8.4,February,2023
3569,Jogulamba Gadwal,Gadwal,2023-02-01,0.0,19.6,32.6,35.5,93.8,0.0,4.6,February,2023
3600,Jogulamba Gadwal,Ghattu,2023-02-01,0.0,20.3,31.0,39.6,85.2,0.0,8.7,February,2023
3631,Jogulamba Gadwal,Itikyal,2023-02-01,0.0,18.9,32.8,46.0,100.0,0.0,6.4,February,2023
3662,Jogulamba Gadwal,Kaloor_Timmanadoddi,2023-02-01,0.0,18.2,32.9,33.2,100.0,0.0,12.1,February,2023
3693,Jogulamba Gadwal,Maldakal,2023-02-01,0.0,17.5,32.1,44.7,98.5,0.0,7.3,February,2023
3724,Jogulamba Gadwal,Manopad,2023-02-01,0.0,17.9,31.5,46.8,87.2,0.0,6.0,February,2023
3755,Jogulamba Gadwal,Rajoli,2023-02-01,0.0,18.5,32.7,53.0,100.0,0.0,6.4,February,2023
3786,Jogulamba Gadwal,Undavelli,2023-02-01,0.0,17.4,32.5,46.2,100.0,0.0,6.6,February,2023
3817,Jogulamba Gadwal,Waddepalle,2023-02-01,0.0,19.1,31.4,51.6,94.8,0.0,6.8,February,2023
3848,Kamareddy,Banswada,2023-02-01,0.0,17.6,32.3,43.5,97.5,0.0,1.9,February,2023
3879,Kamareddy,Bhiknur,2023-02-01,0.0,19.2,34.3,40.0,100.0,0.0,6.6,February,2023
3910,Kamareddy,Bibipet,2023-02-01,0.0,19.6,31.7,40.1,99.9,0.0,6.5,February,2023
3941,Kamareddy,Bichkunda,2023-02-01,0.0,16.4,31.7,42.7,100.0,0.0,6.3,February,2023
3972,Kamareddy,Birkoor,2023-02-01,0.0,16.8,31.5,44.2,95.1,0.0,3.6,February,2023
4003,Kamareddy,Domakonda,2023-02-01,0.0,17.6,31.9,41.3,100.0,0.0,4.6,February,2023
4034,Kamareddy,Gandhari,2023-02-01,0.0,16.2,31.6,26.5,100.0,0.0,11.3,February,2023
4065,Kamareddy,Jukkal,2023-02-01,0.0,15.6,30.9,47.9,94.5,0.0,7.1,February,2023
4096,Kamareddy,Kamareddy,2023-02-01,0.0,18.4,32.7,31.9,97.4,0.0,8.2,February,2023
4127,Kamareddy,Lingampet,2023-02-01,0.0,16.4,31.1,30.6,100.0,0.0,5.4,February,2023
4158,Kamareddy,Machareddy,2023-02-01,0.0,17.5,32.0,39.4,100.0,0.0,5.8,February,2023
4189,Kamareddy,Madnur,2023-02-01,0.0,14.8,32.4,42.4,99.9,0.0,7.0,February,2023
4220,Kamareddy,Naga_Reddipet,2023-02-01,0.0,19.1,32.5,35.1,100.0,0.0,1.0,February,2023
4251,Kamareddy,Nasurullabad,2023-02-01,0.0,17.7,32.3,38.4,99.4,0.0,6.5,February,2023
4282,Kamareddy,Nizamsagar,2023-02-01,0.0,17.7,33.1,38.0,100.0,0.0,0.5,February,2023
4313,Kamareddy,Pedda Kodapgal,2023-02-01,0.0,17.4,31.9,45.6,100.0,0.0,26.6,February,2023
4344,Kamareddy,Pitlam,2023-02-01,0.0,18.7,31.3,47.8,95.5,0.0,9.6,February,2023
4375,Kamareddy,Rajampet,2023-02-01,0.0,19.3,30.9,40.9,95.1,0.0,0.6,February,2023
4406,Kamareddy,Ramareddy,2023-02-01,0.0,18.3,31.3,40.8,100.0,0.0,7.9,February,2023
4437,Kamareddy,Sadasivanagar,2023-02-01,0.0,18.3,32.4,45.4,100.0,0.0,5.8,February,2023
4468,Kamareddy,Tadwai,2023-02-01,0.0,18.5,31.1,40.2,97.5,0.0,3.2,February,2023
4499,Kamareddy,Yellareddy,2023-02-01,0.0,18.5,32.8,38.9,100.0,0.0,1.0,February,2023
4530,Karimnagar,Chigurumamidi,2023-02-01,0.0,19.0,33.8,38.2,100.0,0.0,7.0,February,2023
4561,Karimnagar,Choppadandi,2023-02-01,0.0,19.9,32.7,50.4,100.0,0.0,7.5,February,2023
4592,Karimnagar,Ellandakunta,2023-02-01,0.0,20.5,34.5,39.1,96.2,0.0,5.4,February,2023
4623,Karimnagar,Gangadhara,2023-02-01,0.0,18.7,31.4,44.8,100.0,0.0,5.9,February,2023
4654,Karimnagar,Gannervaram,2023-02-01,0.0,19.6,31.4,49.9,100.0,0.0,5.1,February,2023
4685,Karimnagar,Huzurabad,2023-02-01,0.0,19.9,32.5,48.7,97.3,0.0,1.3,February,2023
4716,Karimnagar,Jammikunta,2023-02-01,0.0,19.9,34.8,38.2,100.0,0.0,4.7,February,2023
4747,Karimnagar,Karimnagar,2023-02-01,0.0,21.9,33.0,46.8,86.5,0.0,7.0,February,2023
4778,Karimnagar,Karimnagar_Rural,2023-02-01,0.0,20.5,32.8,51.7,98.1,0.0,7.0,February,2023
4809,Karimnagar,Kothapalle,2023-02-01,0.0,20.2,32.8,42.1,100.0,0.0,7.4,February,2023
4840,Karimnagar,Manakondur,2023-02-01,0.0,20.2,34.2,38.8,100.0,0.0,4.6,February,2023
4871,Karimnagar,Ramadugu,2023-02-01,0.0,19.2,31.8,43.7,100.0,0.0,5.8,February,2023
4902,Karimnagar,Shankarapatnam,2023-02-01,0.0,20.5,34.6,42.0,100.0,0.0,9.5,February,2023
4933,Karimnagar,Thimmapur,2023-02-01,0.0,19.1,32.1,44.0,97.8,0.0,9.8,February,2023
4964,Karimnagar,V_Saidapur,2023-02-01,0.0,19.9,32.8,49.0,92.3,0.0,5.9,February,2023
4995,Karimnagar,Veenavanka,2023-02-01,0.0,20.3,34.1,35.0,91.5,0.0,9.6,February,2023
5026,Khammam,Bonakal,2023-02-01,0.0,20.2,33.7,51.1,100.0,0.0,2.5,February,2023
5057,Khammam,Chinthakani,2023-02-01,0.0,21.0,34.1,51.7,95.6,0.0,7.2,February,2023
5088,Khammam,Enkuru,2023-02-01,0.0,19.8,32.5,61.7,100.0,0.0,6.4,February,2023
5119,Khammam,Kalluru,2023-02-01,0.0,21.1,32.2,54.6,99.9,0.0,6.5,February,2023
5150,Khammam,Kamepalle,2023-02-01,0.0,20.8,32.7,59.0,99.9,0.0,4.0,February,2023
5181,Khammam,Khammam_Rural,2023-02-01,0.0,22.3,32.2,56.4,99.4,0.0,4.4,February,2023
5212,Khammam,Khammam_Urban,2023-02-01,0.0,21.8,32.5,52.2,99.9,0.0,8.9,February,2023
5243,Khammam,Konijerla,2023-02-01,0.0,21.1,31.1,57.5,100.0,0.0,6.5,February,2023
5274,Khammam,Kusumanchi,2023-02-01,0.0,21.5,32.6,48.2,100.0,0.0,8.7,February,2023
5305,Khammam,Madhira,2023-02-01,0.0,20.0,34.1,54.0,100.0,0.0,2.5,February,2023
5336,Khammam,Mudigonda,2023-02-01,0.0,21.0,33.8,50.8,99.9,0.0,9.7,February,2023
5367,Khammam,Nelakondapalle,2023-02-01,0.0,21.6,33.9,61.1,98.0,0.0,0.1,February,2023
5398,Khammam,Penuballi,2023-02-01,0.0,21.2,32.9,45.4,98.9,0.0,8.9,February,2023
5429,Khammam,Raghunadhapalem,2023-02-01,0.0,20.6,32.6,47.4,100.0,0.0,6.5,February,2023
5460,Khammam,Sathupalle,2023-02-01,0.0,19.5,34.1,46.1,100.0,0.0,5.1,February,2023
5491,Khammam,Singareni,2023-02-01,0.0,20.4,32.1,49.1,100.0,0.0,4.0,February,2023
5522,Khammam,Thallada,2023-02-01,0.0,21.6,31.5,47.0,100.0,0.0,6.7,February,2023
5553,Khammam,Thirumalayapalem,2023-02-01,0.0,20.7,31.9,53.6,100.0,0.0,7.0,February,2023
5584,Khammam,Vemsoor,2023-02-01,0.0,21.3,32.4,50.5,95.1,,,February,2023
5615,Khammam,Wyra,2023-02-01,0.0,20.7,30.9,52.2,100.0,0.0,6.8,February,2023
5646,Khammam,Yerrupalem,2023-02-01,0.0,20.0,33.1,56.9,98.7,,,February,2023
5677,Kumuram Bheem,Asifabad,2023-02-01,0.0,17.9,31.4,53.3,100.0,0.0,6.5,February,2023
5708,Kumuram Bheem,Bejjur,2023-02-01,0.0,18.6,32.3,55.2,100.0,0.0,5.3,February,2023
5739,Kumuram Bheem,Chintalamanepally,2023-02-01,0.0,17.7,31.0,62.9,90.1,0.0,5.3,February,2023
5770,Kumuram Bheem,Dahegaon,2023-02-01,0.0,18.2,31.5,55.2,90.5,0.0,9.0,February,2023
5801,Kumuram Bheem,Jainoor,2023-02-01,0.0,16.5,31.0,40.8,91.1,0.0,8.8,February,2023
5832,Kumuram Bheem,Kagaznagar,2023-02-01,0.0,17.9,34.4,46.9,91.6,0.0,3.0,February,2023
5863,Kumuram Bheem,Kerameri,2023-02-01,0.0,16.0,32.7,47.2,92.6,0.0,5.3,February,2023
5894,Kumuram Bheem,Kouthala,2023-02-01,0.0,18.8,32.2,60.6,99.9,,,February,2023
5925,Kumuram Bheem,Lingapur,2023-02-01,0.0,17.1,30.5,49.5,82.0,0.0,14.3,February,2023
5956,Kumuram Bheem,Penchikalpet,2023-02-01,0.0,18.5,32.3,44.1,85.5,0.0,5.3,February,2023
5987,Kumuram Bheem,Rebbana,2023-02-01,0.0,17.8,30.8,57.1,96.1,0.0,12.1,February,2023
6018,Kumuram Bheem,Sirpur_T,2023-02-01,0.0,18.0,30.8,53.0,94.3,0.0,3.0,February,2023
6049,Kumuram Bheem,Sirpur_U,2023-02-01,0.0,16.5,30.6,40.3,95.7,0.0,8.2,February,2023
6080,Kumuram Bheem,Tiryani,2023-02-01,0.0,16.2,32.3,45.4,96.1,0.0,12.1,February,2023
6111,Kumuram Bheem,Wankdi,2023-02-01,0.0,17.4,30.6,55.5,92.1,0.0,5.5,February,2023
6142,Mahabubabad,Bayyaram,2023-02-01,0.0,20.2,32.2,49.8,91.4,0.0,5.8,February,2023
6173,Mahabubabad,Chinnagudur,2023-02-01,0.0,20.3,31.2,47.9,93.8,0.0,1.5,February,2023
6204,Mahabubabad,Danthalapalle,2023-02-01,0.0,20.0,32.7,47.8,100.0,0.0,6.5,February,2023
6235,Mahabubabad,Dornakal,2023-02-01,0.0,20.2,32.0,54.7,100.0,0.0,5.6,February,2023
6266,Mahabubabad,Ganagavaram,2023-02-01,0.0,18.4,34.5,55.0,96.9,0.0,8.5,February,2023
6297,Mahabubabad,Garla,2023-02-01,0.0,19.8,31.3,60.7,100.0,,,February,2023
6328,Mahabubabad,Gudur,2023-02-01,0.0,18.7,30.9,50.3,97.4,0.0,5.6,February,2023
6359,Mahabubabad,Kesamudram,2023-02-01,0.0,20.6,32.4,42.8,100.0,0.0,10.2,February,2023
6390,Mahabubabad,Kothaguda,2023-02-01,0.0,18.5,31.4,48.6,99.1,0.0,6.4,February,2023
6421,Mahabubabad,Kuravi,2023-02-01,0.0,20.7,33.3,39.2,100.0,0.0,5.8,February,2023
6452,Mahabubabad,Mahabubabad,2023-02-01,0.0,20.3,32.4,42.3,100.0,0.0,8.8,February,2023
6483,Mahabubabad,Maripeda,2023-02-01,0.0,21.3,32.8,57.5,98.7,0.0,7.7,February,2023
6514,Mahabubabad,Narsimhulapet,2023-02-01,0.0,19.9,34.3,44.3,100.0,0.0,8.3,February,2023
6545,Mahabubabad,Nellikudur,2023-02-01,0.0,19.9,32.9,47.8,94.9,0.0,5.6,February,2023
6576,Mahabubabad,Peddavangara,2023-02-01,0.0,20.7,32.9,49.1,100.0,0.0,9.0,February,2023
6607,Mahabubabad,Thorrur,2023-02-01,0.0,20.3,32.3,48.4,97.9,0.0,6.5,February,2023
6638,Mahabubnagar,Addakal,2023-02-01,0.0,18.9,31.9,46.8,100.0,0.0,3.7,February,2023
6669,Mahabubnagar,Balanagar,2023-02-01,0.0,16.2,32.4,40.0,100.0,0.0,7.5,February,2023
6700,Mahabubnagar,Bhoothpur,2023-02-01,0.0,17.7,32.1,51.9,99.6,0.0,8.2,February,2023
6731,Mahabubnagar,Chinna_Chintha_Kunta,2023-02-01,0.0,17.6,32.8,43.3,99.8,0.0,9.6,February,2023
6762,Mahabubnagar,Devarkadara,2023-02-01,0.0,17.8,31.6,46.6,90.8,,,February,2023
6793,Mahabubnagar,Gandeed,2023-02-01,0.0,17.0,32.9,41.9,99.9,0.0,1.3,February,2023
6824,Mahabubnagar,Hanwada,2023-02-01,0.0,17.3,30.1,52.1,100.0,0.0,1.5,February,2023
6855,Mahabubnagar,Jadcherla,2023-02-01,0.0,17.5,32.4,45.1,95.5,0.0,6.5,February,2023
6886,Mahabubnagar,Koilkonda,2023-02-01,0.0,17.0,32.8,40.7,99.9,0.0,2.5,February,2023
6917,Mahabubnagar,Mahabubnagar_Rural,2023-02-01,0.0,18.6,32.4,44.4,87.6,0.0,1.4,February,2023
6948,Mahabubnagar,Mahabubnagar_Urban,2023-02-01,0.0,18.2,30.9,46.5,93.3,0.0,8.2,February,2023
6979,Mahabubnagar,Midjil,2023-02-01,0.0,17.5,31.9,45.8,100.0,0.0,6.2,February,2023
7010,Mahabubnagar,Mohammamdabad,2023-02-01,0.0,18.7,31.0,46.3,100.0,0.0,3.7,February,2023
7041,Mahabubnagar,Musapet,2023-02-01,0.0,18.1,32.2,54.1,99.9,0.0,7.7,February,2023
7072,Mahabubnagar,Nawabpet,2023-02-01,0.0,16.6,32.8,38.7,100.0,0.0,8.7,February,2023
7103,Mahabubnagar,Rajapur,2023-02-01,0.0,16.6,31.6,51.2,100.0,0.0,1.0,February,2023
7134,Mancherial,Bellampalle,2023-02-01,0.0,19.7,32.9,44.3,84.7,0.0,6.9,February,2023
7165,Mancherial,Bheemini,2023-02-01,0.0,18.7,32.9,55.0,94.5,0.0,9.0,February,2023
7196,Mancherial,Bhimaram,2023-02-01,0.0,19.3,32.1,49.5,89.3,0.0,4.6,February,2023
7227,Mancherial,Chennur,2023-02-01,0.0,18.6,33.0,45.4,95.2,0.0,5.9,February,2023
7258,Mancherial,Dandepalle,2023-02-01,0.0,18.6,32.6,54.9,100.0,0.0,5.6,February,2023
7289,Mancherial,Hajipur,2023-02-01,0.0,17.6,34.4,42.6,91.8,0.0,1.7,February,2023
7320,Mancherial,Jaipur,2023-02-01,0.0,19.3,32.6,44.5,100.0,0.0,3.8,February,2023
7351,Mancherial,Jannaram,2023-02-01,0.0,16.7,32.8,44.9,96.2,0.0,3.0,February,2023
7382,Mancherial,Kannepalli,2023-02-01,0.0,18.3,31.6,58.7,100.0,0.0,7.9,February,2023
7413,Mancherial,Kasipet,2023-02-01,0.0,17.9,34.7,38.6,95.0,0.0,1.8,February,2023
7444,Mancherial,Kotapalle,2023-02-01,0.0,18.9,32.2,52.2,100.0,0.0,5.9,February,2023
7475,Mancherial,Luxettipet,2023-02-01,0.0,19.9,33.1,38.1,93.6,0.0,6.3,February,2023
